word,part_of_speech,meaning,example,example_meaning,definition,ID
virtuoso,adjective,nghệ sĩ bậc thầy,"Ladies and gentlemen, please, welcome to London violin virtuoso Nicolas Mori.","Thưa quý vị, chào mừng tới London, nghệ sĩ bậc thầy đàn vi-ô-lông Nicolas Mori.","A person (especially a musician) with masterly ability, technique, or personal style",6901
encroachment,noun,sự xâm phạm,"Today in the Alps, human encroachment is changing even the highest summits.","Ngày nay ở dải Alps, sự xâm phạm của con người đã làm thay đổi, dù đó là những đỉnh cao nhất.",An entry into a place or area that was previously uncommon; an advance beyond former borders; intrusion; incursion.,6902
ecumenical,adjective,khắp thế giới,No Ecumenism,Không hòa đồng tôn giáo,"General, universal, worldwide.",6903
paper tiger,noun,cọp giấy,Phantas-Moon Ruby-chan/Magical-Amber Magical-Caren A Magical girl form of Caren in Paper bag head and antagonist of tiger colosseum Upper.,Phantas-Moon Ruby-chan/Magical-Amber Magical-Caren Caren dưới dạng cô gái phép thuật đầu trùm bao giấy và là nhân vật đối kháng trong tiger colosseum Upper.,(idiomatic) A seemingly fierce person or thing without the ability to back up their words.,6904
liability,noun,cái của nợ,Because you're a liability .,Bởi vì cô là cái của nợ .,the condition of being liable,6905
enshrine,verb,tôn vinh,If Radha is enshrined in Krishna's heart,Nếu Radha được gìn giữ trong tim Krishna.,"(transitive) To enclose in a shrine or chest; hence, to preserve or cherish as something sacred; as, to enshrine something in memory.",6906
interlude,verb,dạo giữa,"Similar to Nostalgia, Ultra, Channel Orange has interludes that feature sounds of organs, waves, tape decks, car doors, channel surfing, white noise, and dialogue.","Giống với Nostalgia, Ultra, Channel Orange có phần dạo giữa mang những âm thanh của organ, tiếng sóng, tiếng cassett, tiếng cửa xe ô tô, tiếng lướt kênh tivi, tiếng ồn trắng, và cả tiếng hội thoại.","An intervening episode, etc.",6907
hierarchy,noun,trật tự,There are no strictly defined hierarchies .,Không có một định nghĩa nhất định nào về trật tự trong xã hội.,A body of authoritative officials organized in nested ranks.,6908
intern,adjective,giam giữ,"It's internment , Tony.","Đây là giam giữ , Tony.","(transitive) To imprison somebody, usually without trial.",6909
funky,adjective,bẩn tưởi,"Funky , your call","Phú ơi , có điện thoại","(US, slang) offbeat, unconventional or eccentric.",6910
masquerade,verb,trò giả dối,Masquerade bash?,Dạ hội hoá trang à?,"A party or assembly of people wearing masks, and amusing themselves with dancing, conversation, or other diversions.",6911
singe,verb,cháy sém,Nor will the flame singe you.,Ngọn lửa cũng chẳng hề làm con cháy sém .,(transitive) To burn slightly.,6912
muzzle,noun,mõm,The silence and darkness meant to him that the doors and windows were shut and someone was muzzling the dogs inside.,"Sự im lặng và bóng tối cho thấy các cửa chính và cửa sổ đều đóng, và có ai đó đã nhốt và bịt mõm lũ chó.","the protruding part of many animal's head which includes nose, mouth and jaws; snout",6913
stint,verb,hà tằn hà tiện,Thereafter she had a short stint at Capital FM.,"Sau đó, cô có một thời gian ngắn hoạt động tại Capital FM.",A period of time spent doing or being something. A spell.,6914
enrichment,noun,sự làm giàu,They've enriched the lives of billions.,Chúng nuôi dưỡng hàng tỷ người.,the act of enriching or something enriched,6915
orthopedic,adjective,chỉnh hình,I specialized in orthopedic surgery because I like the mechanical aspects of it.,Tôi chuyên về phẫu thuật chỉnh hình vì thích các chức năng của nó.,"Of, or relating to orthopedics",6916
vacate,verb,bỏ trống,"Ideally, we'd like the Russians to vacate the region.",Lý tưởng nhất là người Nga sẽ bỏ trống khu vực đó.,"To move out of a dwelling, either by choice or by eviction.",6917
elective,adjective,dân cử,"You're allowed to have an elected government, collect taxes,","Bạn được phép có một chính phủ dân cử , thu thuế,","Of, or pertaining to voting or elections",6918
resentment,noun,sự oán giận,"When this type of killer is triggered, they need to release the resentment quickly.","Khi loại nạn nhân này bị kích động, họ cần giải phóng sự oán giận nhanh chóng.",A feeling of anger or displeasure stemming from belief that others have engaged in wrongdoing or mistreatment; indignation.,6919
episodic,adjective,chia ra từng hồi,"Some are continuous, and some are mere episodes .","Một số là liên tục, và một số chỉ là tạm thời .",relating to an episode,6920
upscale,adjective,cao cấp,By 1929 she owned 150 upscale salons across the United States and Europe.,"Đến năm 1929, bà sở hữu 150 salon hảo hạng trên khắp Hoa Kỳ và châu Âu.",Marked by wealth or quality; high-class.,6921
embassy,noun,đại sứ quán,I would like to call my embassy .,Tôi muốn gọi cho đại sứ quán của tôi.,The function or duty of an ambassador.,6922
existential,adjective,sự sống còn,Existentially speaking.,Khi chúng toi đời.,"Of, or relating to existence.",6924
spruce,noun,vân sam,It's made out of spruce and canvas and good old-fashioned American ingenuity.,Nó được làm từ gỗ vân sam và vải bạt nhờ sự sáng tạo của người mĩ.,"Any of various large coniferous evergreen trees from the genus Picea, found in northern temperate and boreal regions; originally and more fully spruce fir.",6925
humdrum,adjective,buồn tẻ,Harvest the details of her humdrum life.,Tìm hiểu chi tiết về cuộc sống buồn tẻ của cô ta.,Lacking variety or excitement; dull; boring.,6926
debark,verb,lên bờ,Waiting for her boyfriend to debark,Chờ bạn trai cô ta lên tàu,(transitive) To unload goods from an aircraft or ship.,6927
indiscriminately,adverb,phứa,""" Indiscriminate attacks """,""" Các cuộc tấn công không phân biệt """,In an indiscriminate manner.,6928
hypochondriac,adjective,chứng nghi bệnh,"I, being a hypochondriac , didn't breathe for two hours.","Tôi bị chứng nghi bệnh , không thể thở trong hai giờ","Related to, or affected by hypochondria",6929
estimation,noun,ước lượng,I want to know how much you estimate the business is worth?,Tôi muốn biết ông ước lượng cái xưởng đáng giá bao nhiêu.,The process of making an estimate,6930
lacerated,adjective,bị rách,Cortex appears to be lacerated .,Vỏ não có vẻ như bị nứt .,Simple past tense and past participle of lacerate.,6931
scrounge,verb,ăn xin,He says the birds are scrounging .,Hắn nói loài chim đang ăn xin .,Someone who scrounges; a scrounger.,6932
helter-skelter,adjective,hỗn loạn,Something he referred to as Helter Skelter .,Một cái gì đó mà hắn gọi là hỗn loạn .,"In confused, disorderly haste",6933
crevasse,verb,chỗ nẻ,That's another crevasse .,Đây là một khe nứt khác.,(literally) A crack or fissure in a glacier or snow field; a chasm.,6934
tourniquet,noun,garô,"It'll have to do, and I'm going to need to use something as a tourniquet .",Tôi vừa mài sắc nó hôm qua đấy. và tôi cần thứ gì đó để làm băng garô .,A tightly-compressed bandage used to stop bleeding by stopping the flow of blood through a large artery in a limb.,6935
insinuation,noun,lời nói bóng gió,"insinuating and slangy.""","sự ẩn nghĩa và ẩn chữ thoảng đâu đây.""","The act or process of insinuating; a creeping, winding, or flowing in.",6936
lucent,adjective,sáng ngời,we emit infra-red light from our most lucent selves.,chúng ta phát ra ánh sáng hồng ngoại từ bản chất sáng ngời nhất của mình.,"Emitting light; shining, luminous.",6937
weariness,noun,sự mệt mỏi,"I see the weariness in your eyes, the mistrust.","Ta thấy sự mệt mỏi trong đôi mắt cậu, sự ngờ vực.","exhaustion, fatigue or tiredness",6938
reassure,verb,làm yên lòng,"Ruth is graciously humble, thanking him for his reassuring comfort.","Nàng khiêm tốn một cách thành thật, cám ơn ông về những lời an ủi làm yên lòng .",(transitive) To assure anew; to restore confidence to; to free from fear or terror.,6939
lax,adjective,lỏng lẻo,You're being too lax .,Bố đang quá lỏng lẻo .,lenient and allowing for deviation; not strict.,6940
astonishment,noun,sự ngạc nhiên,It's astonishing .,Thật kinh ngạc .,An amazing thing or phenomenon.,6941
monstrous,adjective,quái dị,"After you guys left, I dug into all things monstrous .","Sau khi mấy anh đi, tôi tìm hiểu về mấy thứ quái dị .",Hideous or frightful.,6942
habitation,noun,sự cư trú,"Human habitation in Newfoundland and Labrador can be traced back about 9,000 years.",Sự cư trú của con người tại Newfoundland và Labrador có thể truy nguyên từ khoảng 9.000 năm.,"The act of inhabiting; state of inhabiting or dwelling, or of being inhabited; occupancy.",6943
comport,verb,hợp với,This article noted that a winter date for Jesus’ birth “does not comport well with the account of the shepherds being out with their flocks.” —Luke 2:8.,Bài này nói rõ rằng việc Chúa Giê-su sinh vào mùa đông là “không phù hợp với lời tường thuật cho biết những người chăn chiên đang ở ngoài đồng cùng với bầy của mình”.—Lu 2:8.,"(obsolete, transitive) To tolerate, bear. [16th-19th c.]",6944
abasement,noun,sự làm nhục,I will not abase .,Tôi sẽ không dừng lại .,"The act of abasing, humbling, or bringing low; the state of being abased or humbled; humiliation.",6945
sorrow,verb,sự buồn phiền,"Sometimes under those hats there's a lot of joy and a lot of sorrow .""","Đôi khi dưới chiếc mũ họ đó là rất nhiều hứng thú và sự buồn phiền .""","(uncountable) unhappiness, woe",6946
denunciation,noun,sự tố giác,The Day for Denunciations,Ngày tố cáo,Proclamation; announcement; a publishing.,6947
putrefy,verb,thối rữa,"The Greek word used for “rotten” literally refers to putrefying fruit, fish, or meat.","Từ Hy Lạp được dịch là “dữ” ở đây có nghĩa đen là hư thối, được dùng để chỉ trái cây, cá hoặc thịt bị thối rữa .",To become filled with a pus-like or bile-like substance,6948
pall,verb,làm ngán,Everything palls .,Cái gì cũng trở nên tẻ nhạt .,"(archaic) fine cloth, especially purple cloth used for robes",6949
windfall,noun,của trời cho,"There are many ways to put "" windfalls "" to constructive use .","Có nhiều cách sử dụng hiệu quả "" của trời cho "" .",Something that has been blown down by the wind.,6950
posse,noun,đội vũ trang,This guest already took out an entire posse .,Vị khách này đã hạ cả một đội vũ trang .,(US) A group of people summoned to help law enforcement,6951
magazine,noun,tạp chí,"Well, have you thought about maybe not reading a magazine when you read a magazine ?",Anh có từng nghĩ về việc không đọc một cuốn tạp chí khi anh đọc tạp chí không?,An ammunition storehouse.,6952
creed,verb,tín điều,"The new cathedrals are the grandiose casinos, and the new creed is that greed is good.",Những sòng bạc vĩ đại được xem là nhà thờ mới và tín điều mới tham lam là tốt.,"That which is believed; accepted doctrine, especially religious; a particular set of beliefs; any summary of principles or opinions professed or adhered to.",6953
lineage,noun,dòng dõi,An essential part of a patriarchal blessing is the declaration of lineage .,Một phần thiết yếu của phước lành tộc trưởng là lời công bố về dòng dõi .,Descent in a line from a common progenitor; progeny; race; descending line of offspring or ascending line of parentage.,6954
dumbstruck,adjective,chết lặng đi,I was dumbstruck !,Tôi chết lặng người !,so shocked as to be unable to speak,6955
lectern,noun,bục giảng,Two taps every time you get up from a table or leave a lectern .,Gõ hai lần mỗi khi anh đứng dậy khỏi bàn hoặc rời bục giảng nhà thờ.,A stand with a slanted top used to support a bible from which passages are read during a church service.,6956
thriving,adjective,thịnh vượng,"But when the silver ran out, the thriving ran out.","Nhưng khi bạc cạn kiệt, sự thịnh vượng cũng đi theo.",That thrives; successful; flourishing or prospering.,6957
taboo,adjective,cấm kỵ,It feels like a huge taboo has been lifted.,Tôi cảm thấy như sự cấm kỵ lớn được gỡ bỏ.,An inhibition or ban that results from social custom or emotional aversion.,6958
paternalism,noun,chủ nghĩa gia trưởng,So paternity is actually sort of a team endeavor in this society.,"Vì vậy, làm cha thực chất là nỗ lực của một nhóm người trong cộng đồng.","the treatment of people in a fatherly manner, especially by caring for them but sometimes being stern with them",6959
paramount,adjective,tột bậc,The personal line is of paramount importance in personal decisions and in the governance of the family.,Đường dây cá nhân có một tầm quan trọng tột bậc trong những quyết định cá nhân và trong việc cai quản gia đình.,Supreme; highest.,6960
amnesty,noun,ân xá,Amnesty lnternational doesn' t know we exist,Hiệp hội ân xá quốc tế không biết có sự tồn tại của chúng ta,Forgetfulness; cessation of remembrance of wrong; oblivion.,6961
inception,noun,sự bắt đầu,I've been using laptops since their inception .,Tôi đã dùng máy xách tay kể từ chúng mới chào đời.,The creation or beginning of something; the establishment.,6962
entail,verb,đòi hỏi,Getting ready for the ministry need not entail a lot of work.,Chuẩn bị cho thánh chức không đòi hỏi nhiều việc.,That which is entailed. Hence:,6963
titular,adjective,danh nghĩa,"I don't think a boy your age ought to be using the word "" titular . ""","Ta nghĩ một thằng nhóc tuổi ngươi không nên dùng từ "" danh nghĩa "".","Of, relating to, being, derived from, or having a title.",6964
adjutant,adjective,người phụ tá,"""Outside the sergeant- adjutant knelt down beside me where I lay, """"Name?""""""","Ở ngoài, người phụ tá cúi xuống gần tôi hỏi “Tên?",(military) A lower-ranking officer who assists a higher-ranking officer with administrative affairs.,6965
cornerstone,noun,Viên đá đầu tiên,"Laying of cornerstone , same speech as last Monday.","Đặt viên đá đầu tiên , cùng một diễn văn như thứ Hai vừa qua.","A ceremonial stone set at the corner of a building, joining two exterior walls, and often inscribed with the starting and completion dates of construction, the name of the architect and owner, and other details.",6966
conversely,adverb,ngược lại,A lot of these systems have the converse effect.,Rất nhiều trong số các hệ thống này có tác dụng ngược lại .,(conjunctive) with a reversed relationship,6967
superstitious,adjective,mê tín,"To the superstitious , however, it may be interpreted as a sign.","Tuy nhiên, đối với những người mê tín , sinh đôi có thể được xem như một điềm.",Arising from or having the character of superstitions.,6968
widow,noun,quả phụ,Don't live like an old widower when you're not one.,Đừng sống như một quả phụ già khi mà ông không phải.,A woman whose husband has died (and has not re-married); feminine of widower.,6969
lame,adjective,què,Peter heals a lame beggar (1-10),Phi-e-rơ chữa lành người ăn xin bị què (1-10),(fencing) the electronically conductive jacket worn by foil and sabre fencers,6970
autopsy,verb,khám nghiệm tử thi,Love autopsy,Mổ xẻ tình yêu,A dissection performed on a cadaver to find possible cause(s) of death.,6971
precinct,noun,giới hạn,Outside the precinct .,Ra ngoài s ht ri .,"(chiefly in the plural) An enclosed space having defined limits, normally marked by walls.",6972
ebony,adjective,gỗ mun,"Logs of ebony and trees of myrrh, all for your new treasure city.","Những khúc gỗ mun và những cây nhựa thơm, tất cả là dành cho thành phố kho tàng mới của người.","A hard, heavy, deep black wood from various subtropical and tropical trees, especially of the genus Diospyros.",6973
medieval,adjective,kiểu trung cổ,"I guess everyone's trying to figure out how to, like twerk medievally ?",Chắc ai cũng cố tìm ra cách để lắc mông kiểu Trung Cổ .,"of or relating to the Middle Ages, perhaps circa 500 to circa 1500 CE.",6974
motto,noun,phương châm,I wonder what has become of these mottoes of holiness?,Tôi tự hỏi điều gì đã trở thành những phương châm này của sự thánh thiện?,"(heraldry) A sentence, phrase, or word, forming part of an heraldic achievement.",6975
snatch,verb,giật lấy,Anna snatches Joseph’s toy away from him.,Anna giật lấy món đồ chơi của Joseph.,To grasp quickly.,6976
syringe,noun,ống tiêm,The only problem that woman has is that House grabbed the wrong syringe .,Vấn đề duy nhất đó là House đã lấy nhầm ống tiêm .,A device used for injecting or drawing fluids through a membrane.,6977
mellow,adjective,chín chắn,A difficult trial may make you more mellow .,Một thử thách khó khăn có thể làm cho bạn trở thành chín chắn hơn.,"Soft or tender by reason of ripeness; having a tender pulp; as, a mellow apple.",6978
flak,noun,hoả lực phòng không,Should I be investing in a flak jacket?,Tôi có nên mặc áo chống đạn để tra hỏi điều tra không ?,Ground-based anti-aircraft guns firing explosive shells.,6979
copacetic,adjective,rất hài lòng,Copacetic ?,Còn gì thắc mắc không?,"(US) Fine, excellent.",6980
incarnate,adjective,bằng thịt,Hanuman is an incarnation of Shiva.,Hanuman là hiện thân của Shiva.,"Embodied in flesh; given a bodily, especially a human, form; personified.",6981
callow,adjective,trẻ măng,"So I don't mean stupidity, I don't mean a callow indifference to fact or reason or data.","Tôi không có ý nói đến sự đần độn, vô tâm ấu trĩ trong kiến thức, lập luận hay dữ liệu.",(obsolete) Bald.,6982
levelheaded,adjective,bình thản,"This means that he is levelheaded , not hasty in judgment.","Điều này có nghĩa là anh ấy phải điềm tĩnh , không vội phán đoán.",Alternative spelling of level-headed.,6983
alabaster,adjective,thạch cao tuyết hoa,"Mary opens an alabaster case, or small flask, that holds about “a pound of perfumed oil, genuine nard.”","Ma-ri mở một lọ nhỏ bằng thạch cao tuyết hoa , chứa khoảng “một cân dầu thơm cam tùng nguyên chất” (Giăng 12:3).","A fine-grained white or lightly-tinted variety of gypsum, used ornamentally.",6984
entwine,verb,bện,"While reviewing Daydream, Stephen Holden from The New York Times described the song's double voice, as well as its lyrical content: ""'Underneath the Stars,' in which all the voices are Ms. Carey's, achieves the same dissolving synergy between a lyric and entwining vocal lines as she sings: ""Beautifully and bittersweetly / You were fading into me.""","Trong những phê bình cho Daydream, Stephen Holden của The New York Times mô tả âm kép và lyric của bài hát: ""'Underneath the Stars,' nơi mà tất cả các âm giọng của Carey, đạt đến sự liên kết dung hòa tương đồng giữa lời ca và tiếng hát bện chặt vào nhau khi cô hát: ""Beautifully and bittersweetly / You were fading into me.""",To twist or twine around something (or one another).,6985
blather,verb,nói bậy bạ,Don't blather on!,Đừng nói linh tinh!,(pejorative) to talk rapidly without making much sense,6986
prerequisite,adjective,tiên quyết,The statement is a prerequisite for your release.,Bài phát biểu là điều kiện tiên quyết để anh được phóng thích.,required as a prior condition of something else; necessary or indispensable,6987
iteration,noun,sự lặp lại,All of these are rapid iterations on a theme.,Tất cả là sự lặp lại nhanh chóng trên một chủ đề.,Recital or performance a second time; repetition.,6988
unadulterated,adjective,không pha,We want unadulterated data.,Chúng tôi muốn dữ liệu không giả tạo.,pure; not mixed or adulterated with anything,6989
escalate,verb,leo thang,"Until we have answers, no need to escalate this any higher.","Cho tới khi chúng ta có đáp án, không nên để chuyện này leo thang lên nữa.",to increase (something) in extent or intensity; to intensify or step up,6990
menacing,adjective,đe dọa,Monkeys can be a menace in the market.,Những con khỉ có thể là mối đe dọa ở chợ.,Suggesting imminent harm.,6991
confounded,adjective,đã trùng hợp,Madonna once again confounds our expectations.,Madonna lần nữa khiến ta bất ngờ trước những kỳ vọng trước đây.,Simple past tense and past participle of confound.,6992
vacant,adjective,trống,"The Argentine Constitution does not provide for the replacement of a Vice President should their tenure be ended for any reason, and their office was thus made vacant on seventeen occasions since 1861 (see list).",Hiến pháp Argentina không quy định việc thay thế một Phó Tổng thống nếu nhiệm kỳ của họ bị chấm dứt vì bất kỳ lý do nào và chức vụ của họ đã bị bỏ trống trong mười bảy lần kể từ năm 1861 (xem danh sách).,Not occupied; empty.,6993
platoon,verb,Trung đội,Herrick's platoon is cut off and under attack!,Trung đội của Herrick đã bị chia cắt và bị tấn công.,(military) A unit of thirty to forty soldiers typically commanded by a lieutenant and forming part of a company.,6994
splendor,noun,huy hoàng,All day long I tell about your splendor .,Trọn ngày ca tụng sự huy hoàng ngài.,"(American) Great light, luster or brilliance.",6995
outlook,noun,quan điểm,14 Hospitality involves our outlook .,14 Lòng hiếu khách liên quan đến quan điểm của chúng ta.,A place from which something can be viewed.,6997
scabbard,noun,vỏ,"I see you wear a scabbard , but no sword.","Ta thấy ông đeo vỏ gươm, mà lại chẳng có gươm.",The sheath of a sword.,6998
hilt,verb,cán,"You press the jewel on its hilt , and you'll see.",Anh nhấn vào viên ngọc trên cán nó và anh sẽ thấy.,"The handle of a sword, consisting of grip, guard, and pommel, designed to facilitate use of the blade and afford protection to the hand.",6999
tinder,noun,bùi nhùi,How did your son dislodge the tinder ?,Con trai ông đã làm bùi nhùi bắt lửa thế nào?,"small dry sticks and finely-divided fibrous matter etc., used to help light a fire.",7000
linen,adjective,vải lanh,I did not say that Sanga collected such linens .,Tôi không nói là Sanga thu thập vải lanh,(uncountable) Thread or cloth made from flax fiber.,7001
quarrel,Verb,cãi cọ,"And where there is no slanderer, quarreling ceases.","Không có kẻ vu khống, cuộc cãi cọ chấm dứt.",A verbal dispute or heated argument.,7002
page,verb,trang sách,We have enjoyed talking to you through the pages of this brochure.,Chúng tôi vui mừng đã được nói chuyện với bạn qua các trang sách mỏng này.,"(obsolete) A serving boy – a youth attending a person of high degree, especially at courts, as a position of honor and education.",7003
customs,noun,hải quan,We've had very interesting conversations with customs border agents.,Và chúng tôi đã trò chuyện rất thú vị với những nhân viên hải quan .,Plural form of custom.,7004
humanities,noun,nhân văn học,Thus a cultural climate was created that greatly enhanced the development of the humanities and the sciences.,"Vì vậy, một môi trường văn hóa đã được tạo ra để tăng cường đáng kể sự phát triển của nhân văn học và khoa học.",Plural form of humanity.,7005
repent,verb,ăn năn,"I gave her space to repent of her fornication, and she repented not.","Ta đã cho nó thời gian để ăn năn tội gian dâm, và nó không ăn năn .","(intransitive) To feel pain, sorrow, or regret for what one has done or omitted to do; the cause for repenting may be indicated with ""of"".",7006
dole,verb,Dole,I met the last Mrs. Hammerschmidt drowning in tequila shots at the Bob Dole ballroom.,Tôi gặp bà Hammerschmidt đang chết chìm trong đống tequila tại phòng khiêu vũ Bob Dole .,"To distribute in small amounts; to share out, small portions of a meagre resource.",7007
hindsight,noun,sự nhận thức muộn,Hindsight is a wonderful thing.,Nhận thức là một điều tuyệt vời.,Realisation or understanding of the significance and nature of events after they have occurred,7008
expend,verb,xài,Or are we expendable ?,Hay là cứ việc xài chúng tôi thoải mái?,To consume or exhaust some resource.,7009
tress,verb,bím tóc,Big lawns and shade tress .,"Những bãi cỏ rộng, hàng cây râm mát.","A braid, knot, or curl, of hair; a ringlet.",7010
pacifism,noun,chủ nghĩa hoà bình,"The outbreak of World War I caused a sudden realignment within the RSDLP and other European social democratic parties over the issues of war, revolution, pacifism and internationalism.","Sự bùng phát của Thế chiến I đã dẫn tới sự đoàn kết ngay lập tức trong RSDLP và cảng đảng dân chủ xã hội châu Âu khác về các vấn đề chiến tranh, cách mạng, chủ nghĩa hoà bình và chủ nghĩa quốc tế.",The doctrine that disputes (especially between countries) should be settled without recourse to violence,7011
gratuity,noun,tiền thưởng,"They include wages and salaries, remuneration for time not worked, bonuses and gratuities paid by the employer to the employee.","Chúng bao gồm tiền lương và tiền lương, thù lao cho thời gian không làm việc, tiền thưởng và tiền thưởng do người sử dụng lao động trả cho nhân viên.","A reward, service, or payment provided freely, without obligation.",7012
commissary,noun,commissar,I got some commissary credit.,Tôi có ít đồ ở kho .,A store primarily serving soldiers.,7013
competent,adjective,có thẩm quyền,"1943 was a competent Yongsan, and 1946 Ichon-dong is has reached today.","Năm 1943 là một Yongsan có thẩm quyền , và năm 1946 là Ichon-dong tới ngày nay.","Having sufficient skill, knowledge, ability, or qualifications.",7014
armistice,noun,hưu chiến,"When he reached the Chambeshi River on the morning of 14 November, the British magistrate Hector Croad appeared under a white flag and delivered a message from the allied General Jacob van Deventer, informing him of the armistice .","Khi ông đến sông Chambeshi sáng 14 tháng 11, viên thẩm phán người Anh Hector Croad mang cờ trắng trình diện, trao cho ông lá thư từ vị tướng quân Đồng minh van Deventer, thông báo cho ông biết về lệnh hưu chiến .",A ceasefire; a truce.,7015
bargain,verb,món hời,A bargain well struck.,Một món hời ấn tượng đấy.,"An agreement between parties concerning the sale of property; or a contract by which one party binds himself to transfer the right to some property for a consideration, and the other party binds himself to receive the property and pay the consideration.",7016
circadian,adjective,chu kỳ sinh học,Time cues keep the normal human circadian clock aligned with the rest of the world.,Dấu hiệu thời gian giữ đồng hồ sinh học bình thường của con người phù hợp với những người khác trên thế giới.,"(biology) of, relating to, or showing rhythmic behaviour with a period of 24 hours; especially of a biological process",7017
cornucopia,noun,kho hàng lớn,Did he get it from the Cornucopia ?,"Anh ta lấy nó trên "" hòn đảo "" kia à?","(Greek mythology) A goat's horn endlessly overflowing with fruit, flowers and grain; or full of whatever its owner wanted.",7018
contested,adjective,bị tranh cãi,We'll miss the school contest .,Vậy chúng ta sẽ bỏ lỡ cuộc thi của trường.,"debated, controversial",7019
tally,adjective,kiểm,"I'm sorry to interrupt you boys tossing off your tally - whackers, but, Taji, there's a beautiful young lady waiting for you outside.","Tôi xin lỗi ngắt lời bạn trai tung ra kiểm đếm của bạn- whackers, nhưng, Taji, có một cô gái trẻ đẹp chờ đợi cho bạn ở bên ngoài.",(UK) Used as a mild intensifier: very (almost exclusively used by the upper classes and often in conjuction withbally).,7020
wield,verb,sử dụng,"You have someone who can wield a good garrote, do you not?","Con có người có thể sử dụng các ám khí, phải không?","(obsolete) To command, rule over; to possess or own.",7021
guardian,noun,giám hộ,Michael Jackson 's children given new guardian,Mấy đứa trẻ nhà Michael Jackson có người giám hộ mới,"Someone who guards, watches over, or protects.",7022
master,noun,chủ,Now I am the master !,Giờ đây ta là bá chủ .,Someone who has control over something or someone.,7023
prevention,noun,sự ngăn ngừa,What connection is there between accident prevention and respect for the sacredness of life?,Có sự liên hệ gì giữa sự ngăn ngừa tai nạn và sự kính trọng tính chất thánh của máu?,"(obsolete) The act of going, or state of being, before.",7024
primate,noun,tổng giám mục,"The Primates ' Meeting was established by Donald Coggan, Archbishop of Canterbury, in 1978 as an opportunity for “leisurely thought, prayer and deep consultation”.","Thành lập năm 1978 bởi Tổng Giám mục Donald Coggan như là một dịp tiện để ""đàm đạo, cầu nguyện, và thảo luận sâu"".","(zoology) A mammal of the orderPrimates, including simians and prosimians.",7025
quantum,noun,lượng tử,"AMO theory includes classical, semi-classical and quantum treatments.","Lý thuyết AMO bao gồm các nghiên cứu/tương tác cổ điển, bán cổ điển và lượng tử .","(archaic except in South Asian dialects) Quantity, amount.",7026
archaeologist,noun,nhà khảo cổ,"In 1908, on the island of Crete, archaeologists discovered a clay disc.","Vào năm 1908, trên đảo Crete, các nhà khảo cổ học tìm ra một cái đĩa đất sét.","Someone who is skilled, professes or practices archaeology.",7027
centrifuge,noun,máy ly tâm,This entire facility's a centrifuge .,Cả cơ sở này là một máy ly tâm .,A device in which a mixture of denser and lighter materials (normally dispersed in a liquid) is separated by being spun about a central axis at high speed.,7028
founding,adjective,việc sáng lập,"Afterwards, he came to Tokyo to assist with the founding of the new Imperial Japanese Army.","Sau đó, ông đến Tokyo đưa những ý kiến về việc sáng lập Quân đội Đế quốc Nhật Bản mới.",Present participle of found.,7029
gargle,verb,thuốc súc miệng,Burow's solution preparations have been diluted and modified with amino acids to make them more palatable for use as gargles for conditions like aphthous ulcers of the mouth.,Điều chế dung dịch Burow đã được pha loãng và điều chỉnh đổi với các axit amin để làm cho chúng dễ chịu hơn để sử dụng như thuốc súc miệng cho các điều kiện như loét aphthous của miệng.,(intransitive) to clean one's mouth by holding water or some other liquid in the back of the mouth and blowing air out from the lungs,7030
mandate,verb,chỉ thị,You understand what Starfleet regulations mandate be done at this point.,Cậu có biết là họ đã đưa ra chỉ thị gì vào lúc này không?,An official or authoritative command; an order or injunction; a commission; a judicial precept.,7031
memoir,noun,hồi ký,"Ryu wrote his memoir Don't Be an Actor Like Me, which was published in 2009.","Ryu viết hồi ký Don't Be an Actor Like Me, xuất bản năm 2009.",An autobiography; a book describing the personal experiences of an author.,7032
mission,noun,nhiệm vụ,"And with each mission , our numbers grew.","Và qua từng nhiệm vụ , số lượng chúng tôi tăng lên.",(countable) A set of tasks that fulfills a purpose or duty; an assignment set by an employer.,7033
monopoly,noun,độc quyền,"In return, Gomes obtained a monopoly of the Guinea trade, from which the King received a share.","Bù lại, Gomes được độc quyền buôn bán ở Guinea và vua Alfonso được chia phần.","A situation, by legal privilege or other agreement, in which solely one party (company, cartel etc.) exclusively provides a particular product or service, dominating that market and generally exerting powerful control over it.",7034
putt,verb,vào lỗ đánh gôn,"Putt , not drive.","Khều , chứ đừng bạt.",(golf) The act of tapping a golf ball lightly on a putting green.,7035
right,adjective,phải,We're gotta go right now while they're changing guards.,"Chúng ta phải đi ngay bây giờ, khi họ đổi lính gác.","(archaic) Straight, not bent.",7036
vaccine,noun,vacxin,"Well, turns out that anything that reduces the need for the antibiotic would really work, so that could include improving hospital infection control or vaccinating people, particularly against the seasonal influenza.","Chà, hóa ra là có thể sử dụng bất cứ thứ gì giảm nhu cầu thuốc kháng sinh bao gồm cải thiện kiểm soát nhiễm khuẩn trong bệnh viện hay tiêm vacxin cho người, cụ thể là chống cúm theo mùa.","(immunology) A substance given to stimulate the body's production of antibodies and provide immunity against a disease, prepared from the agent that causes the disease, or a synthetic substitute.",7037
