word,part_of_speech,meaning,example,example_meaning,definition,ID
worry,verb,lo,You spend too much time worrying about things that don't matter.,Tôi dành quá nhiều thời gian để lo lắng về những thứ không quan trọng.,"(transitive) To seize or shake by the throat, especially of a dog or wolf.",8284
encourage,verb,khuyến khích,My father encouraged me to learn how to play the piano.,Cha tôi khuyến khích tôi học đàn piano.,"To mentally support; to motivate, give courage, hope or spirit.",8285
doctrine,noun,học thuyết,"I believe it is of great doctrinal import, sir.",Em tin nó là một trong những học thuyết quan trọng anh à.,"A belief or tenet, especially about philosophical or theological matters.",8286
regulation,noun,chế độ,"Under the communist regime, the state regulated the size of the herds to prevent overgrazing.","Dưới chế độ cộng sản, nhà nước quy định kích thước của đàn để ngăn chặn việc chăn thả quá mức.",(uncountable) The act of regulating or the condition of being regulated.,8287
garner,verb,vựa thóc,Be here for Dr. Garner's assessment.,Chờ đánh giá của bác sĩ Garner .,A granary; a store of grain.,8288
collect,verb,sưu tầm,"I'll trade him to you, to add to your collection .",Tôi sẽ đổi hắn cho anh để sưu tầm .,To gather together; amass items.,8289
respect,verb,tôn trọng,14 Do I respect and love the Bible’s moral standards?,14 Tôi có tôn trọng và yêu thích những tiêu chuẩn đạo đức trong Kinh Thánh không?,(uncountable) an attitude of consideration or high regard,8291
picnic,verb,du ngoạn,Like for a church picnic ?,Như là cho buổi dã ngoại của nhà thờ?,A meal eaten outdoors or in another informal setting.,8293
barbecue,verb,vỉ để nướng,Fried or barbecued .,Chiên hay nướng cũng được.,"A fireplace or pit for grilling food, typically used outdoors and traditionally employing hot charcoal as the heating medium.",8294
holiday,verb,nghỉ hè,The students are on holiday .,Sinh viên đang nghỉ hè .,"A day on which a festival, religious event, or national celebration is traditionally observed.",8295
parade,verb,phô trương,I was not the one parading around with a phony-baloney tiara.,"Tôi không phải là kẻ phô trương với sự giả mạo, Tiara.","An organized procession consisting of a series of consecutive displays, performances, exhibits, etc. displayed by moving down a street past a crowd.",8296
flag,noun,cờ,A red and white flag was flying in the wind.,Lá cờ đỏ trắng đang bay trong gió.,"A piece of cloth, often decorated with an emblem, used as a visual signal or symbol.",8299
wreath,noun,vòng hoa,"From today, their standard will carry its first wreath .","Từ hôm nay, họ sẽ được danh dự mang vòng hoa đó.","Something twisted, intertwined, or curled.",8300
aqua,adjective,Aqua,"photographed by the Aqua satellite, but through the Uniview software.","do vệ tinh Aqua chụp được, thông qua phần mềm Uniview.",(inorganic chemistry) The compound water.,8301
aquamarine,adjective,ngọc berin,aquamarine,ngọc xanh biểncolor,The bluish-green colour of the sea.,8302
blue,adjective,xanh lam,but some of us have blue eyes and some of us have brown eyes.,nhưng một vài người thì có mắt xanh lam và một vài thì có nâu.,Having a bluish colour shade.,8303
blueberry,adjective,cây việt quất,The shorter days and colder nights trigger a dramatic change in the willows and blueberry bushes.,Ngày ngắn dần và đêm lạnh lẽo gây ra một sự thay đổi đáng kể trên những bụi cây việt quất và cây liễu.,"An edible round berry belonging to the cowberry family. (A botanically false berry.) It has flared ""crowns"" at the end that turn blue on ripening.",8304
cobalt blue,adjective,Cô ban,"Cobalt blue , ultramarine...","Màu xanh cobalt , màu xanh biển...",a deep blue pigment derived from cobalt; zaffre,8307
cyan,noun,màu lục lam,"High fade, chartreuse with cyan highlights, layered on top.","Thằng màu Chartreuse, mờ nhạt với màu lục lam nổi bật, phía trên đầu.",a colour between blue and green in the visible spectrum; the complementary colour of red; the colour obtained by subtracting red from white light.,8310
dark blue,noun,màu xanh đậm,"Yes, I always wanted dark blue eye shadow.","Đúng, tôi luôn muốn đánh mắt màu xanh đậm .",A dark shade of blue.,8311
denim,noun,vải bông chéo,"In terms of dress, denim is perhaps the perfect example of something","Xét về đồ may mặc, vải bông chéo có lẽ là 1 ví dụ hoàn hảo về thứ",A textile often made of cotton with a distinct diagonal pattern.,8312
electric,adjective,có điện,Can you imagine what our life would be like without electricity ?,Bạn có thể hình dung được cuộc sống sẽ như thế nào nếu không có điện không?,"Of, relating to, produced by, operated with, or utilising electricity; electrical.",8313
amaranth,noun,giền,"The duo released their debut studio album, Amaranth , on February 4, 2008.",Bộ đôi Davichi đã phát hành album phòng thu đầu tay của mình Amaranth vào 4 tháng 2 năm 2008.,"Any of various herbs, of the genus Amaranthus.",8315
apple,noun,quả táo,How many apples would I have left?,Chúng ta còn lại bao nhiêu quả táo nào?,"A common, round fruit produced by the tree Malus domestica, cultivated in temperate climates.",8316
bottle green,adjective,chai xanh,The green bottle or the brown one?,Lọ xanh hay lọ nâu?,"A dark green colour, like that of some wine bottles.",8317
chartreuse,adjective,màu lục nhạt,Chartreuse .,Màu lục nhạt .,A yellow or green liqueur made by Carthusian monks.,8319
cucumber,noun,dưa chuột,‘ Cucumbers and milk ...’ ‘Poison!’,“Sữa và dưa chuột ...” “Thuốc độc!”,"(botany) A vine in the gourd family,Cucumis sativus.",8321
eucalyptus,noun,bạch đàn,Another example of massive deforestation is the eucalyptus .,Một ví dụ khác của sự phá rừng quy mô lớn là loài bạch đàn .,"any of many trees, of genus Eucalyptus, native mainly to Australia",8322
evergreen,adjective,cây thường xanh,The bergamot is an evergreen citrus.,Bergamot là cây thường xanh thuộc họ cam quýt.,"Of plants, especially trees, that do not shed their leaves seasonally.",8323
grass,noun,cỏ,People are sitting about on the grass .,Người ngồi la liệt trên bãi cỏ .,"(countable, uncountable) Any plant of the family Poaceae, characterized by leaves that arise from nodes in the stem, wrap around it for a distance, and leave, especially those grown as ground cover rather than for grain.",8325
green,adjective,xanh,"You know, green really is your color.","Bà biết không, màu xanh đúng là màu của bà đó.","(wine) Of wine, high or too high in acidity.",8326
heliotrope,adjective,quỳ,"During the program, Professor Kim Cameron taught the concept of positive leadership and its heliotropic effect.","Trong khóa học này, Giáo Sư Kim Cameron đã giảng dạy khái niệm về sự lãnh đạo tích cực và bản năng của con người muốn được lãnh đạo một cách hiệu quả.",(botany) A plant that turns so that it faces the sun.,8327
blood-red,adjective,đỏ máu,""" Submerged in the blood - red waters... of the lagoon that reflects no stars. """,""" Chìm trong vùng nước màu đỏ máu của... của hồ nước vẳng lặng ánh sao. ""","Bright red in color, like the color of fresh blood.",8328
burgundy,adjective,rượu vang đỏ buôcgônhơ,My men in Burgundy have unmasked him.,Người của ta ở Burgundy đã vạch trần hắn.,alternative capitalization of Burgundy (wine).,8329
carmine,noun,đỏ son,Carmine bee-eaters are superb aerial hunters..... experts at catching insects in mid-air.,"Chim ăn ong đỏ son ( Carmine bee-eaters ) là kẻ săn mồi trên không siêu hạng, chuyên gia bắt côn trùng giữa không trung.",of the purplish red colour shade carmine.,8330
carnelian,noun,cacnelian,Semi-precious stones like carnelian and amethyst are also used.,Các đá bán quý như carnelian và amethyst cũng được sử dụng.,"(mineralogy) A hard, reddish brown chalcedony; used in jewelery,",8331
cherry,adjective,cây anh đào,The statue was carved from a block of cherry wood.,Bức tượng được chạm khắc từ gỗ cây anh đào .,"A small fruit, usually red, black or yellow, with a smooth hard seed and a short hard stem.",8333
cinnabar,adjective,màu son,"Cinnabar is still being deposited at the present day, such as from the hot waters of Sulphur Bank Mine in California and Steamboat Springs, Nevada.","Chu sa hiện tại vẫn còn lắng đọng trong các suối nước nóng ở Sulphur Bank, California và suối Steamboat, Nevada.","A deep red mineral, mercuric sulfide, HgS; the principal ore of mercury; such ore used as the pigment vermilion",8335
claret,adjective,màu rượu vang đỏ,"Do not give up now, Claret .","Không được bỏ cuộc, Claret .","(chiefly UK) A dry red wine produced in the Bordeaux region of France, or a similar wine made elsewhere.",8336
amber,adjective,Hổ phách,The sip of poison from the amber bottle.,Giọt thuốc độc cuối cùng trong chai hổ phách .,"A hard yellow to brown translucent fossil resin, used for jewellery.",8337
apricot,noun,quả mơ,She looked like a rotting apricot .,Con bé nhìn như quả mơ thối vậy.,"A round sweet and juicy stone fruit, resembling peach or plum in taste, with a yellow-orange flesh, lightly fuzzy skin and a large seed inside.",8338
banana,noun,chuối,"Now, take a look at the ancient ancestor of banana .","Bây giờ, xin mời xem tổ tiên của loài chuối .","An elongated curved fruit, which grows in bunches, and has a sweet creamy flesh and a smooth yellow skin.",8339
beeswax,noun,sáp ong,"Also, it smelled faintly of beeswax .",Hơn nữa nó có mùi thoang thoảng sáp ong .,"A wax secreted by bees from which they make honeycomb; or, the processed form of this wax used in the manufacture of various goods.",8340
blonde,adjective,blond,"Catfish, Blond , you boys staying out of trouble?","Catfish, Blond , mấy người thích dây vào phiền phức à?",A person (usually a woman) of fair skin and fair hair.,8342
buff,adjective,màu da bò,You're so buff .,Cậu thật lực lưỡng .,Undyed leather from the skin of buffalo or similar animals.,8344
butter,verb,bợ đỡ,Less time buttering generals and more with your company...,Bớt thời gian để bợ đỡ mấy ông tướng và dành nhiều thời gian cho đại đội của mình hơn...,"(uncountable) A soft, fatty foodstuff made by churning the cream of milk (generally cow's milk).",8345
canary,noun,chim bạch yến,"This is where the canary is, Johnny.",Đây là nơi chú chim bạch yến ở.,"A small, usually yellow, finch (genus Serinus), a songbird native to the Canary Islands.",8348
chrome yellow,noun,màu vàng tươi,"Since the Middle Ages, lead(II) nitrate has been produced as a raw material for the production of coloured pigments in lead paints, such as chrome yellow (lead(II) chromate), chrome orange (lead(II) hydroxide chromate) and similar lead compounds.","Từ thời Trung Cổ, chì(II) nitrat đã được sản xuất như là một nguyên liệu thô để làm bột màu chì, ví dụ như màu vàng crom (chì(II) cromat), cam crom (chì(II) hidroxit cromat), và các hợp chất chứa chì tương tự.",A natural yellow pigment derived from lead(II) chromate.,8350
citrine,adjective,Xitrin,It is a mixture of amethyst and citrine with zones of purple and yellow or orange.,Nó là hỗn hợp của amethyst và citrin với các vùng màu tím và vàng hoặc cam.,"A goldish-yellow colour, like that of a lemon.",8351
cantaloupe,noun,dưa đỏ,Knock a cantaloupe out.,Làm một miếng dưa đi,"(Europe) A type of melon,Cucumis melo cantalupensis,. Also known as ""true cantaloupe"".",8353
carrot,noun,cà rốt,"The farmer did so and said, “The carrots are soft.”","Người nông dân làm theo và đáp, “ Cà rốt mềm”.","A vegetable with a nutritious, juicy, orange, sweet root.",8354
cider,noun,rượu táo,I've got some ciders hidden in the washing machine.,Mình có rượu táo giấu trong máy giặt.,"(UK, Irish, Australian, uncountable) An alcoholic, sparkling beverage made from fermented apples;",8355
goldfish,noun,cá vàng,I'll build a swimming pool for your goldfish .,Anh sẽ xây một cái hồ bơi cho con cá vàng của em,"A type of fish (scientific name Carassius auratus), typically orange-colored.",8356
lava,noun,dung nham,We need to get out of this lava !,Chúng ta phải thoát khỏi dòng dung nham này!,The melted rock ejected by a volcano from its crater or fissured sides.,8357
mango,noun,xoài,"The celery juice is for my wife, and the mango juice for madam.","Nước ép cần tây là của vợ tôi, và nước ép xoài là của quý bà.","(botany) A tropical Asian fruit tree,Mangifera indica.",8358
marigold,adjective,hoa vạn thọ,You can call me Marigold .,Cô cứ gọi tôi là Marigold .,"Any garden flower plant of the genus Calendula, with orange, yellow or reddish flowers.",8359
marmalade,verb,mứt cam,"Yeah, yeah, I remember that marmalade .","Có, tôi nhớ cái mứt cam .","Citrus fruit variant of jam but distinguished by being made slightly bitter by the addition of the peel and by partial caramelisation during manufacture. Most commonly made with Seville oranges, and usually qualified by the name of the fruit when made with other types of fruit.",8360
orange,noun,cam,What kind of oranges do you plant here?,Anh đang trồng loại cam nào vậy?,An evergreen tree of the genus Citrus such as Citrus aurantium.,8361
papaya,noun,đu đủ,"From the land come such fruits as pineapples, avocados, papayas , and nine varieties of bananas.","Thổ sản gồm có trái cây như dứa, trái bơ, đu đủ và chín loại chuối.","A tropical American evergreen tree, Carica papaya having large, yellow, edible fruit",8362
persimmon,noun,hồng,Remember how you liked persimmons when you was little?,Cháu có nhớ là hồi bé cháu rất thích hồng không?,"A type of fruit, of orange colour, very sweet, quite astringent when immature.",8363
pumpkin,noun,bí ngô,"Apparently, you're a giant crushing pumpkin !","Có vẻ như là gặp "" bí ngô sát khổng lồ ""!","A domesticated plant, Cucurbita pepo similar in growth pattern, foliage, flower, and fruit to the squash or melon.",8364
blush,verb,đỏ mặt,He is blushing . He's blushing for his portrait being made!,Anh ta đang đỏ mặt . Anh ta ngại vì được vẽ chân dung!,"To redden in the face from shame, excitement or embarrassment.",8366
bubble gum,noun,kẹo cao su dạng thổi bóng,Bubble gum !,Kẹo cao su !,Alternative form of bubblegum.,8367
carnation,adjective,hoa cẩm chướng,What do carnations smell like?,Hoa cẩm chướng có mùi gì?,(botany) A type of Eurasian plant widely cultivated for its flowers.,8368
coral,adjective,San hô,"We were looking for corals , deep sea corals .","Chúng tôi đang tìm san hô , rặng san hô sâu dưới biển.",(uncountable) A hard substance made of the limestone skeletons of marine polyps.,8369
flamingo,adjective,chim hồng hạc,The greater flamingo is twice the size of the lesser flamingo and stands up to 55 inches tall.,Loài hồng hạc lớn có kích thước gấp hai chim hồng hạc nhỏ và cao tới 140 centimét.,A wading bird of the family Phoenicopteridae.,8370
fuchsia,adjective,cây hoa vân anh,And fuchsia and mauve,Cây khoa vản anh và hoa cà.,"A popular garden plant, of the genus Fuchsia, of the Onagraceae family, shrubs with red, pink or purple flowers.",8371
magenta,adjective,Magenta,"You come with us, Magenta .",Anh sẽ đi với chúng tôi chứ Magenta ?,"A light purple, purplish-red, or pinkish purple colour obtained by mixing red and blue light (thus a secondary colour), but primary in the CMYK colour system used in printing.",8372
pink,adjective,hồng,"One could extend this sort of statistical analysis to cover all Mr. Haring's various works, in order to establish in which period the artist favored pale green circles or pink squares.",Nếu người ta có thể mở rộng sự phân tích thống kê này để xem xét toàn bộ tác phẩm của ngài Haring nhằm xác định trong thời kỳ nào người họa sĩ ưu tiên vẽ vòng tròn xanh nhạt hay ô vuông hồng .,A colour between red and white; pale red.,8374
rose,adjective,màu hồng,You know that weird rose -colored lamp on Mr. Hibbard's desk?,Có biết cái đèn màu hồng kỳ lạ trên bàn thầy Hibbard không?,"a shrub of the genus Rosa, with red, pink, white or yellow flowers",8376
amethyst,adjective,Ametit,Natural citrines are rare; most commercial citrines are heat-treated amethysts or smoky quartzes.,Citrin tự nhiên khá hiếm trên thương trường và lượng chủ yếu citrin là do ametit hoặc thạch anh ám khói bị xử lý nhiệt.,"A transparent purple variety of quartz, used as a gemstone.",8378
blackberry,verb,quả mâm xôi,"Listen, we're not stopping to pick blackberries and hunt pheasant.","Nghe đây, chúng ta ko thể dừng lại để nhặt quả mâm xôi và săn gà lôi.",A fruit-bearing shrub of the genus Rubus.,8379
eggplant,noun,cà,"When I'm lucky, it's a cucumber or eggplant .","Khi tôi may mắn, it'sa dưa chuột hoặc cà tím.",Solanum melongena,8380
grape,adjective,màu,when you drip a chemical extracted from some red grape skin,khi bạn nhỏ một giọt hóa chất chiết xuất từ vỏ nho màu đỏ,"(countable) A small, round, smooth-skinned edible fruit, usually purple, red, or green, that grows in bunches on certain vines.",8381
heather,adjective,cây thạch nam,Three shillings each for heather and goose feathers.,Ba xu cho cây thạch nam và lông nghỗng.,"(botany) An evergreen plant,Calluna vulgaris, with spiky leaves and small purple, pink, or white flowers.",8382
indigo,noun,bột chàm,"And using indigo , make it anti- microbial.","Và sử dụng chàm , để khiến nó kháng khuẩn.",A purplish-blue colour,8383
iris,verb,mống mắt,The beam of light on the iris is nothing if not a V. That is Valiante.,"Ánh sáng nhấp nháy trong mống mắt nó là một chữ "" V "", tức là Veliante.","(botany) A plant of the genusIris, common in the northern hemisphere, and generally having attractive blooms.",8384
lavender,adjective,oải hương,I promise them health and sell them lavender mixed with castor oil.,Tôi hứa họ sẽ khỏe lại và bán cho họ tinh dầu oải hương trộn với hải ly.,"Any of a group of European plants, genus, Lavandula, of the mint family.",8385
lilac,adjective,hoa cà,Lilacs .,Lilacs .,"a large shrub bearing white, pale pink or purple flowers.",8386
albacore,noun,cá ngừ,* Limit Albacore tuna .,* Hạn chế ăn cá ngừ Albacore .,"A large marine fish Thunnus alalunga of warm seas, having edible flesh",8387
bone,noun,xương,Our dog buries bones in the yard.,Con chó nhà tôi chôn xương ở trong vườn.,"Of an off-white colour, like the colour of bone.",8388
chalk,noun,phấn,"The chalk lodged in Tyson’s throat, and he quit breathing.","Viên phấn kẹt trong cổ họng của Tyson, và nó ngừng thở.","(uncountable) A soft, white, powdery limestone.",8389
coconut,noun,dừa,"And it was a hot day and he said, "" Hey, would you like some fresh coconut water? ""","Đó là một ngày nóng và anh ta nói, "" Này, anh có muốn uống nước dừa tươi không? ""","The fruit of the coconut palm (not a true nut), Cocos nucifera, having a fibrous husk surrounding a large seed.",8390
cotton,adjective,vải bông,Only a lonely man could find pleasure watching a woman unpack bolts of cotton .,Chỉ có một người cô đơn mới thấy vui khi nhìn một người phụ nữ xếp vải bông .,A plant that encases its seed in a thin fiber that is harvested and used as a fabric or cloth.,8391
cream,adjective,màu kem,4-color ice- cream .,4 màu kem .,The butterfat/milkfat part of milk which rises to the top; this part when separated from the remainder.,8392
eggshell,adjective,vỏ trứng,It is hard for a baby chick to hatch out of that tough eggshell .,Là điều khó khăn cho một con gà con để chui ra khỏi cái vỏ trứng cứng.,The shell around an egg.,8393
frost,noun,sương giá,"Then by a curious coincidence, the camera died, due to the frost .","Rồi bằng một sự trùng hợp lạ lùng, camera bị tắt, vì sương giá .","A cover of minute ice crystals on objects that are exposed to the air. Some of these are tree branches, plant stems, leaves, wires, poles, vehicles, rooftops, or aircraft skin. Frost is the same process by which dew is formed except that the temperature of the frosted object is below freezing. Frost can be light or heavy.",8394
ghost,verb,Ma,"The Ghosts , they're about to knocking over the armored cars.","Bọn Bóng Ma , chúng chuẩn bị cướp chiếc xe bọc thép.",(obsolete) The spirit; the soul of man.,8395
hoary,adjective,cổ kính,"Tickseed Fabaceae ""Species Achalarus lyciades - Hoary Edge"".",Ấu trùng ăn Tickseed và Fabaceae “Species Achalarus lyciades - Hoary Edge”.,(zoology) of a pale silvery gray.,8396
ivory,noun,ngà,It was as though I were leading the search for the hidden treasure of precious ivory .,Thể như tôi đang dẫn đầu cuộc đi tìm kho tàng ngà voi đã được giấu kín.,"(uncountable) The hard white form of dentine which forms the tusks of elephants, walruses and other animals.",8397
magnolia,adjective,mộc lan,Aren't you just as pretty as a magnolia in May?,Không phải cậu xinh đẹp như một cây mộc lan trong tháng 5 sao?,"Of a creamy white colour, like that of some magnolia flowers.",8398
merino,noun,cừu mêrinô,Merino sheep were introduced to Vermont in 1802.,Cừu Merino đã được du nhập tới Vermont trong năm 1802.,"(countable) A breed of Spanish sheep that has long, fine hair",8399
arsenic,adjective,Asen,"Other emissions from fossil fuel power station include sulfur dioxide, carbon monoxide (CO), hydrocarbons, volatile organic compounds (VOC), mercury, arsenic , lead, cadmium, and other heavy metals including traces of uranium.","Các phát thải khác từ nhà máy điện nhiên liệu hoá thạch bao gồm sulfur dioxide, carbon monoxide (CO), hydrocacbon, hợp chất hữu cơ dễ bay hơi (VOC), mercury, asen , chì, cadmium và kim loại nặng khác bao gồm dấu vết uranium.",A nonmetallic chemical element (symbol As) with an atomic number of 33.,8400
ash,verb,cây tần bì,We're on our way to see the great ash tree.,Chúng tôi đang trên đường tới cây tần bì lớn.,The solid remains of a fire.,8401
asphalt,noun,nhựa đường,The solution for that is to make roads out of porous asphalt .,Giải pháp cho vấn đề là làm những con đường từ nhựa đường xốp.,"A sticky, black and highly viscous liquid or semi-solid, composed almost entirely of bitumen, that is present in most crude petroleums and in some natural deposits.",8402
basalt,noun,đá bazan,The one-story houses in Capernaum were constructed from uncut local basalt (volcanic rock).,Nhà một tầng ở thành phố Ca-bê-na-um được làm bằng đá bazan nguyên ( đá núi lửa) có sẵn ở địa phương.,"(mineralogy) A hard rock of varied mineral content; volcanic in origin, it makes up much of the Earth's crust.",8403
black,adjective,đen,She has two cats. One is white and the other one is black .,Cô ấy có hai con mèo. Một con thì trắng và con kia thì đen .,(of an object) absorbing all light and reflecting none; dark and colourless.,8404
carbon,noun,cacbon,"So, fungi and mycelium sequester carbon dioxide in the form of calcium oxalates.",Vì thế nấm và thể sợi tách riêng cacbon dioxit ra dưới dạng canxi oxalat.,(uncountable) The chemical element (symbolC) with an atomic number of 6.,8407
cement,noun,xi măng,Decided to use recycled content from cement and steel manufacturing.,Quyết định sử dụng thành phần tái chế từ ngành sản xuất xi măng và thép.,To affix with cement.,8408
charcoal,adjective,than gỗ,Set here the charcoal pencil size used to simulate the drawing,Ở đây hãy đặt kích cỡ của bút chì than gỗ được dùng để mô phỏng bản vẽ,Of a dark gray colour.,8409
chrome,verb,crôm,I thought for sure you'd be showing up with some chrome spinners or something.,Tôi tưởng anh sẽ xuất hiện với vành bánh xe mạ crôm chứ.,Another name for chromium when used to plate other metals.,8410
cloud,verb,đám,They don't have any ontic cloud of their own.,Chúng không có những đám mây thực tế của riêng mình.,A visible mass of water droplets suspended in the air.,8411
coal,verb,lấy than,19 The linen-clad man went between the wheels of the celestial chariot to obtain fiery coals .,19 Người mặc vải gai đi giữa những bánh xe để lấy than lửa đỏ.,"(uncountable) A black rock formed from prehistoric plant remains, composed largely of carbon and burned as a fuel.",8412
dolphin,noun,cá heo,Some of them were dolphin liver. Some of them were dolphin blubber.,Một số là gan cá heo . Một vài mẫu là mỡ cá heo .,"A carnivorous aquatic mammal inhabiting mostly in the shallower seas of the continental shelves, famed for its intelligence and occasional willingness to approach humans.",8416
acorn,noun,quả đầu,They're the best beet and acorn cookies I've ever eaten.,Đây là bánh quy củ cải quả đầu ngon nhất tôi từng ăn.,"The fruit of the oak, being an oval nut growing in a woody cup or cupule.",8417
almond,adjective,quả hạnh,Each ovary is about the size and shape of an almond .,Mỗi buồng trứng đều có kích cỡ và hình dáng giống như quả hạnh .,(countable) A type of tree nut.,8418
bark,verb,vỏ cây,"Instead, the land grew trees that have bark and stems and flowers.","Thay vào đó, đất đai dần tạo ra vỏ cây , chồi non và hoa.","(countable, uncountable) The exterior covering of the trunk and branches of a tree; the rind.",8420
beaver,noun,con hải ly,"I mean, she chose her beaver , over her children.",Là con vịt đã ở với con hải ly thay vì với con của nó.,"An aquatic mammal of the genus Castor, having a wide, flat tail and webbed feet.",8421
brown,noun,nâu,"He's got four white socks, he's brown all over and he has a white mark here like so","Nó có bốn đốm trắng, toàn thân màu nâu , và có một vết trắng ở đây.","A red-orange colour, including the colour of chocolate or coffee.",8423
brownie,noun,bánh sôcôla hạnh nhân,Who wants one of my special home-baked brownies ?,Còn ai muốn bánh sôcôla hạnh nhân do tớ tự làm không nè?,"a small rich cake, usually made with chocolate, usually brown and square.",8424
attache,noun,tùy viên,"To Colonel Collins, the military attache of the embassy.","Với Đại tá Collins, tùy viên quân sự của Tòa Đại sứ.",An official associated with an embassy.,8425
skimpy,adjective,không đủ,"Trisha Biggar notes that Lucas wanted her to appear ""sexy, gorgeous, and young in skimpy clothes.""","Trisha Biggar nói Lucas muốn Padmé xuất hiện ""gợi cảm, lộng lẫy, và trẻ trung trong những bộ trang phục khêu gợi .""","Small or inadequate; not generous, or of a garment, very small, light, or revealing.",8426
mire,noun,bùn,And its waters keep tossing up seaweed and mire .,Nước cứ cuộn lên rong rêu bùn lầy.,"Deep mud; moist, spongy earth.",8427
vicar,noun,cha sở,Anything would be better though than the last vicar .,Bất cứ gì cũng đều tốt hơn ông cha sở cũ thôi mà.,"In the Church of England, the priest of a parish, receiving a salary or stipend but not tithes.",8430
flabbergast,verb,làm kinh ngạc,We were flabbergasted .,Chúng tôi chưng hửng hết sức .,"(transitive) To overwhelm with bewilderment; to stun, confound or amaze, especially with ludicrous affect.",8432
verity,noun,chân lý,"Care to place a bet, Verity ?","Đặt cá nhé, Verity ?","Truth, fact or reality, especially an enduring religious or ethical truth.",8433
collusion,noun,sự thông đồng,And we need collusion .,Và chúng ta cần sự thông đồng .,A secret agreement for an illegal purpose; conspiracy.,8434
niggle,verb,tỉ mẩn,"However, he struggled with a niggling injury in the second half of the 2008–09 season, joining Alessandro Nesta and Kakha Kaladze on the treatment table.","Bonera dính chấn thương vào giai đoạn 2 mùa giải 2008-09, cùng với Alessandro Nesta và Kakha Kaladze phải lên bàn mổ.",A minor complaint or problem.,8435
dowdy,adjective,không nhã,"Victoria was physically unprepossessing—she was stout, dowdy and only about five feet tall—but she succeeded in projecting a grand image.","Victoria có dáng vẻ bề ngoài không mấy dễ thương — bà mập mạp, không nhã nhặn và cao không tới 5 feet — nhưng bà thành công khi tạo dựng một hình ảnh đẹp trước công chúng.",Plain and unfashionable in style or dress.,8436
estate,noun,tài sản,"Well, the unfortunate demise of your husband has left you quite a sizable estate .",Cái chết bất hạnh của cồng bà đã để lại cho bà một tài sản to lớn.,"(now rare, archaic) State; condition. [from 13th c.]",8437
seamstress,noun,cô thợ may,Do you want to see me working as a seamstress ?,Con muốn Nhìn thấy mẹ làm việc như một cô thợ may phải không?,A woman who sews clothes professionally.,8438
aristocrat,noun,người quý tộc,The aristocrat .,Nhà quý tộc .,"One of the aristocracy, nobility, or people of rank in a community; one of a ruling class; a noble (originally in Revolutionary France).",8439
disown,verb,từ bỏ,That happens when he willingly does what a slave has to do and disowns himself.,Khi người đó sẵn lòng làm những gì một tôi tớ phải làm và từ bỏ chính mình.,To refuse to own or to refuse to acknowledge one’s own.,8440
decor,noun,đồ trang trí,And those guys from the Christmas decorations box.,Và mấy người trong hộp đồ trang trí Giáng sinh.,"The style of decoration of a room, building.",8441
garment,noun,quần áo,"For instance, their skin could be used as garments .",Chẳng hạn như da thú có thể được dùng để làm quần áo .,A single item of clothing.,8442
ungrateful,adjective,vô ơn,You're the most ungrateful creature I've ever seen.,Anh là con người vô ơn bạc nghĩa nhất trên đời mà tôi từng gặp.,not grateful; not expressing gratitude; a dissatisfied person.,8443
cabalistic,adjective,cabbalistic,Evil cabalists ? — who are chasing them.,Quân Ngô mắc mưu đuổi theo.,Of or relating to a cabal; secretive and cliquish.,8444
redoubtable,adjective,đáng gớm,My father isn't using any of the League's ordinary redoubts in the city.,Cha tôi không sử dụng bất kỳ nơi ẩn náu nào của Liên Minh trong thành phố.,Eliciting respect or fear; imposing; awe-inspiring.,8445
overture,noun,lời đề nghị,"It was an overture toward collaboration, since we both want the same thing.","Đó là một lời đề nghị cộng tác, bởi vì cả hai chúng ta đều cùng muốn một điều.",(obsolete) An opening. [15th-19th c.],8446
remonstrate,verb,can gián,"After that act, they were called Remonstrants .","Sau hành động ấy, họ bị gọi là Những Người Phản Đối .","(transitive, often with an object consisting of direct speech or a clause beginning with that) To state or plead as an objection, formal protest, or expression of disapproval.",8447
pettish,adjective,cau có,( Marred is a Yorkshire word and means spoiled and pettish . ),"( Hoen ố là một từ Yorkshire, phương tiện hư hỏng và hay quạu. )",bad-tempered; peevish,8449
concatenation,noun,[sự,These should be concatenated using an underscore.,Những thông số này nên được nối bằng dấu gạch dưới.,"(countable) A series of links united; a series or order of things depending on each other, as if linked together; a chain, a succession.",8450
obstreperous,adjective,bất trị,"It was obstreperous , disorderly and abusive—”","Thế là bừa bãi , lộn xộn, và thô lỗ....”","Attended by, or making, a loud and tumultuous noise; boisterous.",8451
carnal,adjective,nhục dục,The fruit of carnal pleasure is bitterness and sadness.,Trái của niềm hoan lạc nhục dục là nỗi cay đắng và buồn phiền.,Relating to the physical and especially sexual appetites.,8452
blackguard,verb,đê tiện,"Unless you're a blackguard , steal a horse, stay away for a few days.","Trừ khi cậu là một tên đê tiện , chôm một con ngựa, lẫn trốn vài ngày.",(dated) A scoundrel; an unprincipled contemptible person; an untrustworthy person.,8453
