Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
March: Book One,,"Written with Andrew Aydin and illustrated by Nate Powell, Congressman John Lewis's award-winning graphic novel chronicles his experiences in the U.S. Civil Rights Movement.",https://cdn.vocabulary.com/units/r5nlld2p/cover.jpeg?width=220&v=16c255c1e7d,https://www.amazon.com/dp/1603093001?tag=vocabulary01-20,John Lewis,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/r5nlld2p/march-book-one
Things Fall Apart,,"Centered around Okonkwo, an Igbo leader who is banished from his community, this novel explores the tension between white missionaries and tribal culture in Nigeria.",https://cdn.vocabulary.com/units/r6cwi2dr/cover.jpeg?width=220&v=18163dbcdfc,https://www.amazon.com/dp/0385474547?tag=vocabulary01-20,Chinua Achebe,"Grade 9,Grade 10,Grade 12,Literature",/lists/r6cwi2dr/things-fall-apart
Small Steps,,"In this sequel to the novel Holes, Theodore ""Armpit"" Johnson is hoping for a fresh start, but he gets caught up in a series of strange adventures when he reconnects with his old friend X-Ray.",https://cdn.vocabulary.com/units/r6gna5ij/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0385733151?tag=vocabulary01-20,Louis Sachar,Literature,/lists/r6gna5ij/small-steps
The Scarlet Letter,,"After having a child out of wedlock, Hester Prynne is shunned by her Puritan community and forced to wear a scarlet ""A"" on her clothing — but Hester is not the only one who has transgressed. This classic novel explores guilt, sin, and hypocrisy.",https://cdn.vocabulary.com/units/rbdjr4wy/cover.jpeg?width=220&v=16e37d3fb58,https://www.amazon.com/dp/0143107666?tag=vocabulary01-20,Nathaniel Hawthorne,"Grade 10,Grade 11,Grade 12,Literature",/lists/rbdjr4wy/scarlet-letter
We Were Here,,"In a series of journal entries, Miguel recounts his time in an a group home and his attempt to escape to Mexico.",https://cdn.vocabulary.com/units/rcwecoj5/cover.jpeg?width=220&v=16c25642878,https://www.amazon.com/dp/0385736703?tag=vocabulary01-20,Matt de la Peña,Literature,/lists/rcwecoj5/we-were-here
American Naturalization Test,,Preparing to be an American citizen? Brush up on this list of U.S. history and government vocabulary based on the USCIS's list of 100 civics questions for the Naturalization Test. Click here to view the entire guideline.,https://cdn.vocabulary.com/units/rd7brajx/feature.png?width=500&v=18582756898,,,Just for Fun,/lists/rd7brajx/american-naturalization-test
Shout,,"In this memoir-in-verse, author Laurie Halse Anderson reflects on the real events behind her acclaimed novel Speak and the aftermath of the book's publication.",https://cdn.vocabulary.com/units/rdc24yas/cover.jpeg?width=220&v=18f73ce61e4,https://www.amazon.com/dp/0670012106?tag=vocabulary01-20,Laurie Halse Anderson,"Literature,Non-Fiction",/lists/rdc24yas/shout
The Birchbark House,,This award-winning novel follows a year in the life of a young Ojibwa girl named Omakayas.,https://cdn.vocabulary.com/units/rdgxgeev/cover.jpeg?width=220&v=16dacdaf2b8,https://www.amazon.com/dp/0786814543?tag=vocabulary01-20,Louise Erdrich,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rdgxgeev/birchbark-house
Punching the Air,,"In this verse novel, a sixteen-year-old boy is convicted of a crime he didn't commit.",https://cdn.vocabulary.com/units/rdi3v2hr/cover.jpeg?width=220&v=174b76be09b,https://www.amazon.com/dp/0062996487?tag=vocabulary01-20,Ibi Zoboi,Literature,/lists/rdi3v2hr/punching-the-air
The GED Mathematical Reasoning Test,,"If you're preparing for the GED Mathematical Reasoning Test, you can count on Vocabulary.com! Practice these lists of essential terminology to reinforce your understanding of major topics covered on the exam.",https://cdn.vocabulary.com/units/rdicel4n/feature.png?width=500&v=17888cf70db,,,"Grade 11,Grade 12,Test-Prep",/lists/rdicel4n/ged-math-test
Twelve Days in May,Freedom Ride 1961,"Richly illustrated with archival photos, this book offers an account of the 1961 Freedom Ride, a protest of unconstitutional racial segregation on buses.",https://cdn.vocabulary.com/units/ree4kydo/cover.jpeg?width=220&v=1811ae57708,https://www.amazon.com/dp/1629795860?tag=vocabulary01-20,Larry Dane Brimner,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/ree4kydo/twelve-days-in-may
Millionaires for the Month,,"After finding and returning the wallet of a social media billionaire, Benji and Felix must forge a friendship and spend a five-million-dollar cash reward before their time runs out.


 Here are links to our lists for the novel: Chapters 1–14, Chapters 15–30, Chapters 31–44",https://cdn.vocabulary.com/units/ree4pjro/cover.jpeg?width=220&v=181b03033b5,https://www.amazon.com/dp/059317528X?tag=vocabulary01-20,Stacy McAnulty,Literature,/lists/ree4pjro/millionaires-for-the-month
Before I Fall,,A high school student lives a single day of her life over and over again.,https://cdn.vocabulary.com/units/repk7sax/cover.jpeg?width=220&v=17a9b4efc1a,https://www.amazon.com/dp/0061726818?tag=vocabulary01-20,Lauren Oliver,"Grade 9,Grade 10,Grade 11,Grade 12",/lists/repk7sax/before-i-fall
Dear Justyce,,"In this companion novel to Dear Martin, a teenager in a juvenile detention center tries to make sense of his life by writing letters to an old friend.",https://cdn.vocabulary.com/units/rf2wlczw/cover.jpeg?width=220&v=186c29274f4,https://www.amazon.com/dp/1984829661?tag=vocabulary01-20,Nic Stone,Literature,/lists/rf2wlczw/dear-justyce
Lyddie,,"Determined to support her family, Lyddie is drawn to the textile mills flourishing in 19th-century Lowell, Massachusetts, but her dreams are threatened by the brutal working conditions she finds there.",https://cdn.vocabulary.com/units/rfdpum4s/cover.jpeg?width=220&v=1828e50e8ef,https://www.amazon.com/dp/0140349812?tag=vocabulary01-20,Katherine Paterson,"Grade 6,Grade 7,Grade 8,Literature",/lists/rfdpum4s/lyddie
Garvey's Choice,,"Garvey loves reading and astronomy, but his father pressures him to be an athlete. Then Garvey is chosen as a soloist in the school choir — and music might provide a way for him and his father to connect.",https://cdn.vocabulary.com/units/rflbqhvk/cover.jpeg?width=220&v=16d44c51594,https://www.amazon.com/dp/1629797405?tag=vocabulary01-20,Nikki Grimes,"Grade 5,Literature",/lists/rflbqhvk/garveys-choice
I Was Their American Dream,,"In this graphic memoir, Malaka Gharib recounts growing up in America while navigating her Filipino and Egyptian heritage.",https://cdn.vocabulary.com/units/rfzmtijj/cover.jpeg?width=220&v=16fa48e6a5a,https://www.amazon.com/dp/0525575111?tag=vocabulary01-20,Malaka Gharib,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/rfzmtijj/i-was-their-american-dream
James and the Giant Peach,,"In this beloved novel, James Henry Trotter goes on an adventure in a giant peach accompanied by a group of oversized insects.",https://cdn.vocabulary.com/units/rg34stlc/cover.jpeg?width=220&v=16dcfd4277e,https://www.amazon.com/dp/0142410365?tag=vocabulary01-20,Roald Dahl,"Grade 5,Literature",/lists/rg34stlc/james-and-the-giant-peach
Ripped from the Headlines: January 2022,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/rgjtkbd6/feature.png?width=500&v=17ec610c3ff,,,Events,/lists/rgjtkbd6/ripped-from-the-headlines-january-2022
"Stand Up, Yumi Chung!",,"Shy Yumi Chung dreams of being a stand-up comedian — and when a mix-up gives her access to a summer comedy camp, she might finally get her chance to shine.",https://cdn.vocabulary.com/units/rgyffumm/cover.jpeg?width=220&v=1734ea6d81f,https://www.amazon.com/dp/0525554971?tag=vocabulary01-20,Jessica Kim,Literature,/lists/rgyffumm/stand-up-yumi-chung
Waiting for Godot,A Tragicomedy in Two Acts,"In this classic absurdist play, Vladimir and Estragon discuss their strangely monotonous lives while they wait for someone named Godot.",https://cdn.vocabulary.com/units/rh5mnv6p/cover.jpeg?width=220&v=17205443459,https://www.amazon.com/dp/080214442X?tag=vocabulary01-20,Samuel Beckett,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rh5mnv6p/waiting-for-godot
"The Fire, the Water, and Maudie McGinn",,"Thirteen-year-old Maudie Grace McGinn looks forward to spending summers in California with her dad, especially since her new stepfather angrily wants control.",https://cdn.vocabulary.com/units/rhvslebf/cover.png?width=220&v=18ed2bb2a8c,https://www.amazon.com/dp/0063268809?tag=vocabulary01-20,Sally J. Pla,Literature,/lists/rhvslebf/fire-the-water-and-maudie-mcginn
The Legend of Sleepy Hollow,,Schoolmaster Ichabod Crane competes for the attention of Katrina Van Tassel while being menaced by a local legend—a headless horseman who haunts the outskirts of town. Read the etexthere.,https://cdn.vocabulary.com/units/rigt4r33/cover.jpeg?width=220&v=16c24f23380,https://www.amazon.com/dp/0143107534?tag=vocabulary01-20,Washington Irving,Literature,/lists/rigt4r33/legend-of-sleepy-hollow
The House That Lou Built,,"Living in her grandmother's cramped home, thirteen-year-old Lou longs for a private space. But her plans to build a tiny house of her own are jeopardized when she must fight to save the land she inherited from her father.",https://cdn.vocabulary.com/units/rj32j375/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1524717975?tag=vocabulary01-20,Mae Respicio,Literature,/lists/rj32j375/house-that-lou-built
Creative Writing: Introductory,,"If you need inspiration for your next story or poem, be sure to review this list of words related to creative writing. We won't keep you in suspense: you'll learn all about plot, characterization, dialogue, and more.",https://cdn.vocabulary.com/units/rjavh7oq/feature.png?width=500&v=187ec9347c9,,,Grade 5,/lists/rjavh7oq/creative-writing-introductory
"Vampires, Hearts and Other Dead Things",,"High school senior Victoria, accompanied by her next-door neighbor Henry Nakamura, travels to New Orleans to find a vampire who could help her immortalize her dying father.",https://cdn.vocabulary.com/units/rjs3f4j4/cover.png?width=220&v=18b05f585ce,https://www.amazon.com/dp/1534474587?tag=vocabulary01-20,Margie Fuston,Literature,/lists/rjs3f4j4/vampires-hearts-and-other-dead-things
The Blind Side,,This biography follows Michael Oher from his troubled childhood to his successful career as a professional football player.,https://cdn.vocabulary.com/units/rmfwsfrd/cover.jpg?width=220&v=1783cbcbd79,https://www.amazon.com/dp/039306123X?tag=vocabulary01-20,Michael Lewis,Non-Fiction,/lists/rmfwsfrd/blind-side
Peter and the Starcatchers,,"In this reimagining of the Peter Pan story, Peter and his friend Molly find adventure and danger on the high seas.",https://cdn.vocabulary.com/units/rmpaw7me/cover.jpeg?width=220&v=16e42dc41ce,https://www.amazon.com/dp/078684907X?tag=vocabulary01-20,Dave Barry,Literature,/lists/rmpaw7me/peter-and-the-starcatchers
The Absolutely True Diary of a Part-Time Indian,,"Arnold Spirit, Jr., a young cartoonist who lives on the Spokane Indian reservation, decides to transfer to a school in which he will be the only American Indian student.",https://cdn.vocabulary.com/units/rnfzrqid/cover.jpeg?width=220&v=1816883640c,https://www.amazon.com/dp/0316013692?tag=vocabulary01-20,Sherman Alexie,"Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rnfzrqid/absolutely-true-diary-of-a-part-time-indian
Solo,,"After learning a devastating truth about his unstable, rock-star father, 17-year-old Blade travels to Ghana in order to come to terms with his family history and forge his own identity.",https://cdn.vocabulary.com/units/rnmv3va4/cover.jpeg?width=220&v=16c25645ea2,https://www.amazon.com/dp/0310761832?tag=vocabulary01-20,Kwame Alexander,Literature,/lists/rnmv3va4/solo
Murder on the Orient Express,,"When a passenger is murdered on a stalled train, detective Hercule Poirot must investigate which of the other passengers committed the crime.",https://cdn.vocabulary.com/units/rnrq34vj/cover.jpeg?width=220&v=16c3018f6c5,https://www.amazon.com/dp/0062073494?tag=vocabulary01-20,Agatha Christie,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rnrq34vj/murder-on-the-orient-express
Science and Technology,,"Delving into words related to science and technology is a key strategy for success on the IELTS exam. This collection can help you build a comprehensive scientific vocabulary that will help you understand challenging passages and audio recordings in the reading and listening sections of the test. Additionally, brushing up on these science and technology terms can help you demonstrate your language proficiency and comprehension of cutting-edge topics during the writing and speaking sections of the test, boosting your overall IELTS score.",https://cdn.vocabulary.com/units/rnuqvqnx/feature.png?width=500&v=189adaa387f,,,Test-Prep,/lists/rnuqvqnx/ielts-exam-science-and-technology
Henry V,,"During the Hundred Years' War, King Henry V decides to invade France.",https://cdn.vocabulary.com/units/ro24eug7/cover.jpeg?width=220&v=18bc906b74a,https://www.amazon.com/dp/0743484878?tag=vocabulary01-20,William Shakespeare,Literature,/lists/ro24eug7/henry-v
Redwall,,Matthias and the other mice of Redwall Abbey must fight off a horde of rat invaders led by the evil Cluny.,https://cdn.vocabulary.com/units/roplgk7z/cover.jpeg?width=220&v=16ddf474715,https://www.amazon.com/dp/0142302376?tag=vocabulary01-20,Brian Jacques,"Grade 5,Grade 7,Just for Fun",/lists/roplgk7z/redwall
Chains,,"In 1776, Isabel is enslaved by British loyalists. When she begins to work as a spy for American revolutionaries, she discovers that neither side is interested in her freedom—and decides to do something about it.",https://cdn.vocabulary.com/units/rq6jufhc/cover.jpeg?width=220&v=16c301948b1,https://www.amazon.com/dp/1416905863?tag=vocabulary01-20,Laurie Halse Anderson,"Grade 6,Grade 7,Grade 8,Literature",/lists/rq6jufhc/chains
Words to Capture Tone,Getting Inside the Author's Head,"The SAT Reading Test is full of questions that will ask you to figure out an author's attitude about the subject of a reading passage (e.g., What tone does the author establish? What point of view?). And since the Reading Test is a multiple choice exam, each question offers four answer options that are full of words that can be used to establish tone and point of view. These are the types of words you'll learn on our Words to Capture Tone lists.",https://cdn.vocabulary.com/units/rqec2iix/feature.png?width=500&v=17a3e387b5a,,,"Grade 11,Grade 12,Test-Prep",/lists/rqec2iix/words-to-capture-tone
The Kite Runner,,"Set in Afghanistan during a time of political and social upheaval, this novel traces the decades-long friendship of two boys from different social classes.",https://cdn.vocabulary.com/units/rqmz4iyj/cover.jpeg?width=220&v=18191c02e33,https://www.amazon.com/dp/159463193X?tag=vocabulary01-20,Khaled Hosseini,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rqmz4iyj/kite-runner
Death of a Salesman,,"In this Pulitzer Prize-winning play, Willy Lohman is weary of his life as a traveling salesman and tormented by his failure to achieve his dreams.",https://cdn.vocabulary.com/units/rr3jl3wv/cover.jpeg?width=220&v=16c25193bf4,https://www.amazon.com/dp/0140481346?tag=vocabulary01-20,Arthur Miller,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rr3jl3wv/death-of-a-salesman
Ivanhoe,,"Returning from the crusades, a medieval knight seeks his birthright—as well as the hand of Lady Rowena—in England. Read the full text here.",https://cdn.vocabulary.com/units/rryazdzn/cover.jpeg?width=220&v=16c24ac395f,https://www.amazon.com/dp/0140436588?tag=vocabulary01-20,Sir Walter Scott,Just for Fun,/lists/rryazdzn/ivanhoe
A Feast for Crows,,"Following their victory in the ""War of the Five Kings,"" the Lannisters consolidate their power on the Iron Throne. Although the war in the Seven Kingdoms has wound down, new conflicts arise in its bitter aftermath.",https://cdn.vocabulary.com/units/rrzioici/cover.jpg?width=220&v=18332155a2b,https://www.amazon.com/dp/0553582038?tag=vocabulary01-20,George R.R. Martin,Literature,/lists/rrzioici/feast-for-crows
Stone Fox,,"In this classic novel, a boy enters a dogsled race in the hopes of winning enough money to save his grandfather's farm.",https://cdn.vocabulary.com/units/rs5urbuc/cover.jpeg?width=220&v=16d274be7e1,https://www.amazon.com/dp/0064401324?tag=vocabulary01-20,John Reynolds Gardiner,"Grade 6,Grade 7,Grade 8",/lists/rs5urbuc/stone-fox
The World According to Humphrey,,"This first book in the series introduces a hamster named Humphrey, who comes up with plans to solve the problems facing him and the humans of Longfellow School's Room 26.",https://cdn.vocabulary.com/units/rsacyebl/cover.png?width=220&v=18f4e530551,https://www.amazon.com/dp/0593857070?tag=vocabulary01-20,Betty G. Birney,Just for Fun,/lists/rsacyebl/world-according-to-humphrey
Each Tiny Spark,,Emilia must deal with upheaval in her family and her growing awareness of prejudice in her community.,https://cdn.vocabulary.com/units/rv7dipul/cover.jpeg?width=220&v=174979054df,https://www.amazon.com/dp/0451479742?tag=vocabulary01-20,Pablo Cartaya,"Literature,Non-Fiction",/lists/rv7dipul/each-tiny-spark
Sammy Keyes and the Hotel Thief,,"In this first book of the mystery series, seventh-grader Samantha Jo Keyes looks through her binoculars and sees a burglary at the Heavenly Hotel.",https://cdn.vocabulary.com/units/rwrknmf2/cover.png?width=220&v=18807006784,https://www.amazon.com/dp/0679892648?tag=vocabulary01-20,Wendelin Van Draanen,"Grade 6,Grade 7,Grade 8",/lists/rwrknmf2/sammy-keyes-and-the-hotel-thief
National Librarian Day,,"School librarians play a crucial role in education by providing access to information, promoting literacy and learning, teaching research skills, supporting technology use, and collaborating with teachers and staff. Celebrate National Librarian Day by brushing up on this collection of vocabulary related to librarians and their work.",https://cdn.vocabulary.com/units/rx2azt3v/feature.png?width=500&v=18ef7630b6b,,,Just for Fun,/lists/rx2azt3v/national-librarian-day
Gulliver's Travels,,Lemuel Gulliver travels to unusual and exotic lands in this unique blend of adventure and satire. Read the text here.,https://cdn.vocabulary.com/units/rxdl6jcc/cover.jpeg?width=220&v=16c250a955e,https://www.amazon.com/dp/B00E84LDD2?tag=vocabulary01-20,Jonathan Swift,Grade 12,/lists/rxdl6jcc/gullivers-travels
The Whipping Boy,,"Every time Prince Horace misbehaves, a poor boy named Jemmy suffers the consequences. When the prince and the whipping boy run away together, they are kidnapped by highwaymen — and they must plan a daring escape that will change both of their lives.",https://cdn.vocabulary.com/units/rxnb3vzo/cover.jpeg?width=220&v=16c30101234,https://www.amazon.com/dp/0060521228?tag=vocabulary01-20,Sid Fleischman,Literature,/lists/rxnb3vzo/whipping-boy
The Trouble with Tuck,The Inspiring Story of a Dog Who Triumphs Against All Odds,"Thirteen-year-old Helen refuses to give up on her pet dog, Friar Tuck, when he begins to go blind.",https://cdn.vocabulary.com/units/rye7k7zv/cover.jpeg?width=220&v=17bcab1fb8b,https://www.amazon.com/dp/0440416965?tag=vocabulary01-20,Theodore Taylor,Literature,/lists/rye7k7zv/trouble-with-tuck
Last Night at the Telegraph Club,,"In the 1950s, a Chinese-American teenager falls in love while members of her San Francisco community face threats of deportation.",https://cdn.vocabulary.com/units/ryt3abdc/cover.jpeg?width=220&v=17a393e8aec,https://www.amazon.com/dp/0525555250?tag=vocabulary01-20,Malinda Lo,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ryt3abdc/last-night-at-the-telegraph-club
Twelve Angry Men,,"The trial is over, and now the members of the jury hold a man's fate in their hands. Nearly everyone is convinced the defendant is guilty—everyone except Juror 8. He tries to convince the other jurors to acknowledge their preconceptions and examine the case with fresh eyes.",https://cdn.vocabulary.com/units/rz37roaw/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0143104403?tag=vocabulary01-20,Reginald Rose,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/rz37roaw/twelve-angry-men
Pre-AP Chemistry,,Pre-AP Chemistry focuses on students developing a deep conceptual understanding of matter and energy at the molecular level by asking students to explain their macroscopic observations using particulate-level reasoning.,https://cdn.vocabulary.com/units/epzxroji/logo.svg?v=18240ed9325,,,"Grade 9,Grade 10",/lists/s2lyegao/pre-ap-chemistry
The Miraculous Journey of Edward Tulane,,The title character of this novel is a china rabbit that travels through many hands. Learn the words that award-winning author Kate DiCamillo used to bring Edward Tulane to life.,https://cdn.vocabulary.com/units/s2taor7t/cover.jpeg?width=220&v=16c3024ee14,https://www.amazon.com/dp/0763680907?tag=vocabulary01-20,Kate DiCamillo,Literature,/lists/s2taor7t/miraculous-journey-of-edward-tulane
A Man Called Ove,,"Ove is known around his neighborhood as an irritable, bitter man — until a new family moves in next door and befriends him.",https://cdn.vocabulary.com/units/s2w66gch/cover.jpeg?width=220&v=17401cf3bcf,https://www.amazon.com/dp/1476738025?tag=vocabulary01-20,Fredrik Backman,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/s2w66gch/man-called-ove
The Marvellers,,"In this first book of The Conjureverse series, eleven-year-old Ella Durand is admitted into the Arcanum Training Institute for Marvelous and Uncanny Endeavors, where she must prove to the magical sky-dwellers that her earthly background and Underworld abilities can be trusted.",https://cdn.vocabulary.com/units/s3djcxi4/cover.png?width=220&v=18bab3d1cc9,https://www.amazon.com/dp/1250878845?tag=vocabulary01-20,Dhonielle Clayton,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/s3djcxi4/marvellers
Ophie's Ghosts,,"Following the death of her father, twelve-year-old Ophelia discovers that she can talk to ghosts and that not all ghosts are as nice as they seem.",https://cdn.vocabulary.com/units/s3g4mh7e/cover.jpeg?width=220&v=17e54a536a9,https://www.amazon.com/dp/0062915894?tag=vocabulary01-20,Justina Ireland,Literature,/lists/s3g4mh7e/ophies-ghosts
Catch-22,,"In this dark comedy, a World War II bombardier struggles to keep his sanity while following the increasingly dangerous orders of his commanders.",https://cdn.vocabulary.com/units/s3hp6p6n/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1451626657?tag=vocabulary01-20,Joseph Heller,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Just for Fun",/lists/s3hp6p6n/catch-22
Last of the Breed,,"After escaping a Soviet military camp, U.S. Air Force pilot Joseph ""Mack"" Makatozi navigates the Siberian wilderness as a native tracker is on his trail.",https://cdn.vocabulary.com/units/s3jgk2za/cover.png?width=220&v=187fd778589,https://www.amazon.com/dp/0593129946?tag=vocabulary01-20,Louis L'Amour,"Grade 10,Grade 11",/lists/s3jgk2za/last-of-the-breed
Chew On This,Everything You Don't Want to Know About Fast Food,This investigative nonfiction book provides a revealing behind-the-scenes look at the fast food industry.,https://cdn.vocabulary.com/units/s4b7ytcs/cover.jpeg?width=220&v=1734d9d1527,https://www.amazon.com/dp/0618593942?tag=vocabulary01-20,Charles Wilson,"Literature,Non-Fiction",/lists/s4b7ytcs/chew-on-this
A Storm of Swords,,The battle for control of the kingdom of Westeros continues in the third volume of George R.R. Martin's epic fantasy series A Song of Ice and Fire.,https://cdn.vocabulary.com/units/s5wyyx5r/cover.jpeg?width=220&v=16c24e3cf08,https://www.amazon.com/dp/055357342X?tag=vocabulary01-20,George R.R. Martin,Literature,/lists/s5wyyx5r/storm-of-swords
The Thing About Jellyfish,,"In this novel, a seventh grader struggles to come to terms with the drowning death of her best friend.",https://cdn.vocabulary.com/units/s7exopse/cover.jpeg?width=220&v=16c300657c6,https://www.amazon.com/dp/0316380849?tag=vocabulary01-20,Ali Benjamin,Literature,/lists/s7exopse/thing-about-jellyfish
A Tangle of Knots,,Author Lisa Graff cooks up a plot with magical ingredients and just the right amount of sweetness as she tells this tale of an orphan with a talent for baking and a mysterious past. Will this list of words be a piece of cake for you?,https://cdn.vocabulary.com/units/sa45o3qs/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0147510139?tag=vocabulary01-20,Lisa Graff,Literature,/lists/sa45o3qs/tangle-of-knots
Persepolis,The Story of a Childhood,"In this memoir, presented in graphic form, Marjane Satrapi describes growing up during the Iranian revolution.",https://cdn.vocabulary.com/units/saaefyoz/cover.jpeg?width=220&v=180b4b80381,https://www.amazon.com/dp/037571457X?tag=vocabulary01-20,Marjane Satrapi,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/saaefyoz/persepolis
Mythology,,"Originally published in 1942, Edith Hamilton's collection of myths is an essential text for students of the ancient world.",https://cdn.vocabulary.com/units/scr4rie7/cover.jpeg?width=220&v=176f1bc57ff,https://www.amazon.com/dp/0316438529?tag=vocabulary01-20,Edith Hamilton,Literature,/lists/scr4rie7/mythology
Everything on a Waffle,,"When Primrose's parents are lost at sea, she finds companionship and comfort at an unusual restaurant where every dish is served on top of a waffle.",https://cdn.vocabulary.com/units/sct4xgfr/cover.jpg?width=220&v=17b979b0eea,https://www.amazon.com/dp/0312380046?tag=vocabulary01-20,Polly Horvath,Literature,/lists/sct4xgfr/everything-on-a-waffle
The Girl and the Ghost,,"In this novel that draws on Malaysian folklore, Suraya's grandmother gives her a ""pelesit"" — a ghost or spirit — named Pink. But Suraya finds it difficult to control Pink's dark side.",https://cdn.vocabulary.com/units/sdfiqqso/cover.jpeg?width=220&v=1762ab43228,https://www.amazon.com/dp/0062940953?tag=vocabulary01-20,Hanna Alkaf,Literature,/lists/sdfiqqso/girl-and-the-ghost
The Losers Club,,Alec starts a club that he hopes no one will join — but ends up making unexpected connections with his classmates.,https://cdn.vocabulary.com/units/sdm4zbht/cover.jpeg?width=220&v=17493872176,https://www.amazon.com/dp/039955758X?tag=vocabulary01-20,Andrew Clements,Grade 5,/lists/sdm4zbht/losers-club
To All the Boys I've Loved Before,,"Sixteen-year-old Lara Jean writes letters to the boys for whom she has romantic feelings — letters she never intends to send. When someone starts secretly mailing the letters out, Lara Jean and one of the recipients, Peter, decide to team up and fake a relationship to make their current crushes jealous.",https://cdn.vocabulary.com/units/set5ajhr/cover.jpg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1442426713?tag=vocabulary01-20,Jenny Han,Literature,/lists/set5ajhr/to-all-the-boys-ive-loved-before
The List of Things That Will Not Change,,"As her dad prepares to remarry, twelve-year-old Bea reflects on her parents divorce and looks forward to developing a relationship with her new stepsister.",https://cdn.vocabulary.com/units/sfut73ce/cover.jpeg?width=220&v=17352c170fc,https://www.amazon.com/dp/1101938099?tag=vocabulary01-20,Rebecca Stead,Literature,/lists/sfut73ce/list-of-things-that-will-not-change
Long Walk to Freedom,,"In this autobiography, the South African president describes his childhood, education, and the battles against Apartheid that led to his imprisonment for nearly thirty years.",https://cdn.vocabulary.com/units/shew5hx2/cover.jpeg?width=220&v=189c121f67c,https://www.amazon.com/dp/0316548189?tag=vocabulary01-20,Nelson Mandela,"Grade 12,Non-Fiction",/lists/shew5hx2/long-walk-to-freedom
Rickshaw Girl,,"In a small Bangladeshi village where only boys are expected to earn money, ten-year-old Naimi disguises herself as a boy so she can get a job to help her struggling family.",https://cdn.vocabulary.com/units/si5gqery/cover.jpeg?width=220&v=181dee59821,https://www.amazon.com/dp/1580893090?tag=vocabulary01-20,Mitali Perkins,Literature,/lists/si5gqery/rickshaw-girl
The Wild Robot,,A robot named Roz attempts to make a home for herself on an island inhabited only by wild animals.,https://cdn.vocabulary.com/units/sisqkbab/cover.jpeg?width=220&v=16c2fef3a9e,https://www.amazon.com/dp/0316381993?tag=vocabulary01-20,Peter Brown,"Grade 5,Literature",/lists/sisqkbab/wild-robot
The Scorpio Races,,"Each year, residents of Thisby race the violent water horses that live in the sea around their island. Sean hopes that winning will enable him to buy the horse he loves; Puck hopes that winning will allow her to save her home and keep her family together. But surviving the brutal competition will prove more challenging than either of them expected.",https://cdn.vocabulary.com/units/sjj3gdys/cover.jpeg?width=220&v=16d06c9697d,https://www.amazon.com/dp/0545224918?tag=vocabulary01-20,Maggie Stiefvater,Literature,/lists/sjj3gdys/scorpio-races
Hanged!,Mary Surratt & the Plot to Assassinate Abraham Lincoln,"This nonfiction narrative highlights the controversies surrounding the court-martial and hanging of boardinghouse owner Mary Surratt, who was convicted for being a part of the treasonous post-Civil War conspiracy to assassinate key members of the victorious government led by President Abraham Lincoln.",https://cdn.vocabulary.com/units/sjkakvsk/cover.jpg?width=220&v=194700c13af,https://www.amazon.com/dp/B09RPBP6GK?tag=vocabulary01-20,Sarah Miller,Non-Fiction,/lists/sjkakvsk/hanged
