Title,Subtitle,Description,Thumbnail Link,Book Purchase Link,Author,Category,Link
Seraphina,,"After a member of the royal court is murdered, half-dragon musical prodigy Seraphina gets drawn into the investigation and uncovers a plot to destroy peace in the kingdom of Goredd.",https://cdn.vocabulary.com/units/e2pnrw6p/cover.jpeg?width=220&v=1809afb0ec9,https://www.amazon.com/dp/0375866221?tag=vocabulary01-20,Rachel Hartman,Literature,/lists/e2pnrw6p/seraphina
Ripped from the Headlines: May 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/e4ftjd5j/feature.png?width=500&v=18f5e0cf7ea,,,Events,/lists/e4ftjd5j/ripped-from-the-headlines-may-2023
The Collectors,,"In ten young adult stories by different authors, characters reveal their personalities through descriptions of items in collections that are important to them.",https://cdn.vocabulary.com/units/e4njep3m/cover.png?width=220&v=18ed2b1cf24,https://www.amazon.com/dp/0593620283?tag=vocabulary01-20,A.S. King,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/e4njep3m/collectors
A Short History of Nearly Everything,,"In this engaging work of nonfiction, Bill Bryson explores profound questions about the origins of the universe, the development of life on Earth, and modern civilization.",https://cdn.vocabulary.com/units/e55imekh/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/B000FBFNII?tag=vocabulary01-20,Bill Bryson,Grade 12,/lists/e55imekh/short-history-of-nearly-everything
Tradition,,"Jules and Bax are both outsiders in the privileged world of Fullbrook Academy. When they discover the dark side of Fullbrook's traditions, they must decide whether to take a stand.",https://cdn.vocabulary.com/units/e5zlkbdu/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/1481480359?tag=vocabulary01-20,Brendan Kiely,Literature,/lists/e5zlkbdu/tradition
Ripped from the Headlines: March 2023,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/e63so46o/feature.png?width=500&v=18747c35cce,,,Events,/lists/e63so46o/ripped-from-the-headlines-march-2023
American History and Government: Essential Vocabulary,,"Looking to brush up on American history? Master key terms and ideas by practicing the lists in this collection. Be sure to read through the example sentences on our American history lists, which provide quick ""mini lessons"" on historical events and ideas.",https://cdn.vocabulary.com/units/e7i2wuj4/feature.png?width=500&v=195b8dc3b99,,,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Test-Prep",/lists/e7i2wuj4/american-history-government-and-civics-essentials
"Catherine, Called Birdy",,"In medieval England, an unconventional teenage girl records events in her daily life, including her attempts to thwart her father's plans to marry her off.",https://cdn.vocabulary.com/units/ea32nzhd/cover.jpeg?width=220&v=16ccf0db043,https://www.amazon.com/dp/1328631117?tag=vocabulary01-20,Karen Cushman,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ea32nzhd/catherine-called-birdy
Turning 15 on the Road to Freedom,My Story of the 1965 Selma Voting Rights March,"Lynda Blackmon Lowery was the youngest participant in the 1965 Selma to Montgomery protest marches that aimed to secure voting rights for African Americans. In this memoir, she recounts her experiences in the Civil Rights Movement.",https://cdn.vocabulary.com/units/eb32x2o2/cover.jpeg?width=220&v=16f6c35ada7,https://www.amazon.com/dp/0147512166?tag=vocabulary01-20,Lynda Blackmon Lowery,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/eb32x2o2/turning-15-on-the-road-to-freedom
The London Eye Mystery,,"Ted and Kat watch their cousin Salim board the London Eye, a famous Ferris wheel. When the ride ends, Salim is nowhere to be found — but Ted and Kat are determined to solve the mystery.",https://cdn.vocabulary.com/units/ecpftg4e/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0385751842?tag=vocabulary01-20,Siobhan Dowd,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ecpftg4e/london-eye-mystery
Revolution in Our Time,The Black Panther Party’s Promise to the People,This book explores the Black Panther Party's origins and the lasting impacts that the organization's community activism has had on America's ongoing fight for racial justice.,https://cdn.vocabulary.com/units/edmhsdij/cover.jpeg?width=220&v=17e53d60327,https://www.amazon.com/dp/1536214183?tag=vocabulary01-20,Kekla Magoon,"Literature,Non-Fiction",/lists/edmhsdij/revolution-in-our-time
City of Saints and Thieves,,"Following the murder of her mother, sixteen-year old Tina is on a quest for revenge. She must survive Sangui City's dangerous streets while waiting for a chance to avenge her mother's death.",https://cdn.vocabulary.com/units/ef7hdews/cover.jpeg?width=220&v=1836b3c6cfe,https://www.amazon.com/dp/0399547592?tag=vocabulary01-20,Natalie C. Anderson,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ef7hdews/city-of-saints-and-thieves
Gone with the Wind,,"Published in 1936, this historical novel traces the life of Southern belle Scarlett O'Hara before, during, and after the American Civil War.",https://cdn.vocabulary.com/units/efnkkapn/cover.jpeg?width=220&v=177976ecf66,https://www.amazon.com/dp/1451635621?tag=vocabulary01-20,Margaret Mitchell,Grade 12,/lists/efnkkapn/gone-with-the-wind
Ghost,,"Castle Cranshaw, also known as Ghost, could be the star sprinter on his middle school track team — if he can stay out of trouble.",https://cdn.vocabulary.com/units/eg57pl3m/cover.jpeg?width=220&v=16ddba26b8a,https://www.amazon.com/dp/1481450166?tag=vocabulary01-20,Jason Reynolds,"Grade 6,Literature,Non-Fiction",/lists/eg57pl3m/ghost
Wishtree,,"The narrator of this novel is Red, an oak tree on which people hang their wishes every year. When Samar, a new girl in the neighborhood, faces bullying and intolerance, Red attempts to rally the local animals and intervene.",https://cdn.vocabulary.com/units/eglo323x/cover.jpeg?width=220&v=16f2425070a,https://www.amazon.com/dp/1250043220?tag=vocabulary01-20,Katherine Applegate,Literature,/lists/eglo323x/wishtree
Spy School,,Middle schooler Ben Ripley trains to be a junior agent at a top-secret spy school.,https://cdn.vocabulary.com/units/eh4rgmjx/cover.jpeg?width=220&v=1761f4e5bef,https://www.amazon.com/dp/1442421835?tag=vocabulary01-20,Stuart Gibbs,Literature,/lists/eh4rgmjx/spy-school
"All the Days Past, All the Days to Come",,"In the final book of the Logan Family Saga, Cassie Logan, now a young woman, overcomes prejudice and heartbreak as she tries to find her place in the world.",https://cdn.vocabulary.com/units/ehnn3xo3/cover.jpeg?width=220&v=177bc3a301c,https://www.amazon.com/dp/0425288080?tag=vocabulary01-20,Mildred D. Taylor,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ehnn3xo3/all-the-days-past-all-the-days-to-come
We Deserve Monuments,,"When seventeen-year-old Avery Anderson moves from Washington, D.C. to a small town in Georgia, she encounters conflicts linked to painful family secrets.",https://cdn.vocabulary.com/units/eiljmoqw/cover.png?width=220&v=18af6cf39bd,https://www.amazon.com/dp/1250816556?tag=vocabulary01-20,Jas Hammonds,Literature,/lists/eiljmoqw/we-deserve-monuments
Love Is a Revolution,,"The summer before her high school senior year, Nala Robertson meets Tye Brown at a Harlem talent show, which inspires her to be more proactive in her relationships and community.",https://cdn.vocabulary.com/units/eizerz27/cover.png?width=220&v=1890d4d88e0,https://www.amazon.com/dp/1547608625?tag=vocabulary01-20,Renée Watson,Literature,/lists/eizerz27/love-is-a-revolution
In the Key of Us,,Twelve-year-old Zora Lee Johnson and Andrea Byrd meet at a summer camp in Michigan and discover they have more in common than their musical talents.,https://cdn.vocabulary.com/units/ejsh7laa/cover.png?width=220&v=1886e14dd29,https://www.amazon.com/dp/0374314101?tag=vocabulary01-20,Mariama J. Lockington,Literature,/lists/ejsh7laa/in-the-key-of-us
Multiple-Meaning Words,Context is King,"Multiple-meaning words are words that take on different meanings in different contexts. While a word like lucrative has only one meaning (""producing a profit""), a multiple-meaning word like figure is used in a variety of ways, depending on the subject. You might learn about a historical figure in history class, calculate a figure in math class, or analyze a figure of speech in English class. Multiple-meaning words are especially important on the SAT since you'll have to define them in Words in Context questions.",https://cdn.vocabulary.com/units/ekjmtueu/feature.png?width=500&v=185abc7bac5,,,"Grade 11,Grade 12,Test-Prep",/lists/ekjmtueu/multiple-meaning-words
"From Twinkle, with Love",,"Self-described wallflower Twinkle Mehra dreams of becoming a filmmaker — and when Sahil Roy suggests teaming up to make a movie for their school's Midsummer Night celebration, she finally gets her chance. But can Twinkle stay true to herself now that she's in the spotlight?",https://cdn.vocabulary.com/units/elk3ali3/cover.jpeg?width=220&v=16c3002af99,https://www.amazon.com/dp/1481495402?tag=vocabulary01-20,Sandhya Menon,Non-Fiction,/lists/elk3ali3/from-twinkle-with-love
Paola Santiago and the River of Tears,,"Paola and her friends love science, astronomy, and the natural world — but when they encounter La Llorona, a ghost from Mexican folklore, they embark on a supernatural adventure.",https://cdn.vocabulary.com/units/ell4biwi/cover.jpeg?width=220&v=17690524719,https://www.amazon.com/dp/1368049176?tag=vocabulary01-20,Tehlor Kay Mejia,"Grade 5,Literature",/lists/ell4biwi/paola-santiago-and-the-river-of-tears
Pride,,"In this ""remix"" of Jane Austen's Pride and Prejudice, Zuri Benitez grapples with the effects of gentrification — and with her complicated feelings toward Darius Darcy — when the wealthy Darcy family moves into her Brooklyn neighborhood.",https://cdn.vocabulary.com/units/elryaz7s/cover.jpeg?width=220&v=16c300f0296,https://www.amazon.com/dp/0062564048?tag=vocabulary01-20,Ibi Zoboi,"Literature,Non-Fiction",/lists/elryaz7s/pride
The Woman Warrior,,Kingston integrates mythology into this memoir about growing up as a Chinese immigrant in California.,https://cdn.vocabulary.com/units/elvxhduk/cover.jpeg?width=220&v=16f67b217ea,https://www.amazon.com/dp/0679721886?tag=vocabulary01-20,Maxine Hong Kingston,"Grade 10,Grade 11,Literature,Non-Fiction",/lists/elvxhduk/woman-warrior
All's Faire in Middle School,,"Eleven-year-old Imogene loves working with her family at the Renaissance Faire, especially now that she is finally old enough to train as a squire. At the same time, she must face an unexpectedly difficult quest: surviving middle school.",https://cdn.vocabulary.com/units/emdsvep6/cover.jpeg?width=220&v=16c49183493,https://www.amazon.com/dp/0525429999?tag=vocabulary01-20,Victoria Jamieson,"Grade 5,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/emdsvep6/alls-faire-in-middle-school
National Nurses Week,,National Nurses Week is a time to celebrate the unsung heroes of healthcare who work tirelessly to save lives and make us feel better. This vocabulary collection is dedicated to all the nurses out there who help us by putting the care in healthcare.,https://cdn.vocabulary.com/units/enkh664w/feature.png?width=500&v=18f7271b98f,,,Just for Fun,/lists/enkh664w/national-nurses-week
The Lion of Mars,,"Bell and his family are colonists on Mars. When a mysterious illness strikes the adults in the colony, Bell and the other children must try to find a cure.",https://cdn.vocabulary.com/units/enrs4ub5/cover.jpeg?width=220&v=17d0a334030,https://www.amazon.com/dp/0593121813?tag=vocabulary01-20,Jennifer L. Holm,Grade 5,/lists/enrs4ub5/lion-of-mars
Matilda,,Brilliant Matilda Wormwood finds clever ways to get the best of her ignorant parents and the cruel headmistress of her school.,https://cdn.vocabulary.com/units/envcq73x/cover.jpeg?width=220&v=1808f2e6fd0,https://www.amazon.com/dp/0142410373?tag=vocabulary01-20,Roald Dahl,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/envcq73x/matilda
Dread Nation,,"The American Civil War ends abruptly when fallen soldiers begin to rise from the dead and attack the living. Like many Native American and African American children, Jane is conscripted into a combat school to learn to fight these so-called ""shamblers."" But when Jane heads to the West to search for a missing girl, she encounters dangers even more perilous than zombies.",https://cdn.vocabulary.com/units/eon3amcc/cover.jpeg?width=220&v=1932b7d9f88,https://www.amazon.com/dp/0062570609?tag=vocabulary01-20,Justina Ireland,Literature,/lists/eon3amcc/dread-nation
Drama,,"In this popular graphic novel, Callie works on the stage crew of her school's spring musical while trying to navigate friendships and crushes.",https://cdn.vocabulary.com/units/eq5jfm24/cover.jpeg?width=220&v=16d2bbc2253,https://www.amazon.com/dp/0545326990?tag=vocabulary01-20,Raina Telgemeier,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/eq5jfm24/drama
A Night Divided,,"Separated from her father and brother by the Berlin Wall, Gerta comes up with a dangerous plan to reunite her family.",https://cdn.vocabulary.com/units/er3ufmxe/cover.jpeg?width=220&v=178d6d06104,https://www.amazon.com/dp/0545682444?tag=vocabulary01-20,Jennifer A. Nielsen,"Grade 5,Grade 6,Grade 7,Grade 8,Literature",/lists/er3ufmxe/night-divided
Maus II: And Here My Troubles Began,,"In the second part of his Pulitzer Prize-winning graphic novel, Art Spiegelman explores his strained relationship with his father and recounts Vladek's experiences in a Nazi concentration camp during World War II.",https://cdn.vocabulary.com/units/er43liok/cover.jpeg?width=220&v=16d26da10d2,https://www.amazon.com/dp/0679729771?tag=vocabulary01-20,Art Spiegelman,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/er43liok/maus-ii-and-here-my-troubles-began
Look Both Ways,A Tale Told in Ten Blocks,"This novel weaves together characters and incidents from the same neighborhood, block by block.",https://cdn.vocabulary.com/units/es56qf7o/cover.jpeg?width=220&v=16def5738e9,https://www.amazon.com/dp/148143828X?tag=vocabulary01-20,Jason Reynolds,Non-Fiction,/lists/es56qf7o/look-both-ways
The Seventh Wish,,"On a frozen lake, seventh-grader Charlotte Brennan reels in a tiny fish that offers to grant her a wish if she sets it free.",https://cdn.vocabulary.com/units/esi4rmt7/cover.png?width=220&v=1890d3dc4e2,https://www.amazon.com/dp/1681194317?tag=vocabulary01-20,Kate Messner,Grade 5,/lists/esi4rmt7/seventh-wish
Brown Girl Dreaming,,"In a series of autobiographical poems, Jacqueline Woodson vividly brings her childhood and adolescence to life. This memoir in verse won the National Book Award, the Coretta Scott King Award, and the Newbery Honor Award.",https://cdn.vocabulary.com/units/esrg7ttd/cover.jpeg?width=220&v=16aeaaa6958,https://www.amazon.com/dp/0399252517?tag=vocabulary01-20,Jacqueline Woodson,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/esrg7ttd/brown-girl-dreaming
When the Emperor Was Divine,,"This fictionalized version of the experiences of the author's family focuses on four nameless Japanese American characters during World War II, when they were forced to relocate to internment camps.",https://cdn.vocabulary.com/units/estsoccn/cover.png?width=220&v=189b1600017,https://www.amazon.com/dp/0385721811?tag=vocabulary01-20,Julie Otsuka,Literature,/lists/estsoccn/when-the-emperor-was-divine
Sanctuary,,"In 2032, Vali and her family and make a desperate cross-country journey to avoid being deported.",https://cdn.vocabulary.com/units/eswqziju/cover.jpeg?width=220&v=1784590b9f5,https://www.amazon.com/dp/1984815717?tag=vocabulary01-20,Paola Mendoza,Literature,/lists/eswqziju/sanctuary
On the Job: Labor Day Vocabulary,Words for Work,"Whether you have a boss, are a boss, or haven't yet entered the labor force, this collection is a toolbox full of useful terms related to the world of work.",https://cdn.vocabulary.com/units/esxvo66i/feature.png?width=500&v=191a36e8808,,,Just for Fun,/lists/esxvo66i/on-the-job-labor-day-vocabulary
The Marrow Thieves,,"In this dystopian novel, indigenous people of North America are hunted by sinister Recruiters who hope to harvest the bone marrow that allows them to dream.",https://cdn.vocabulary.com/units/esz3zrdy/cover.jpeg?width=220&v=16c256d3a0c,https://www.amazon.com/dp/1770864865?tag=vocabulary01-20,Cherie Dimaline,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/esz3zrdy/marrow-thieves
The House of Mirth,,"In this classic novel, set in the late 19th century, Lily Bart tries to cling to her tenuous position in New York City's high society.",https://cdn.vocabulary.com/units/etqxk2av/cover.jpeg?width=220&v=17d015c836d,https://www.amazon.com/dp/0140187294?tag=vocabulary01-20,Edith Wharton,"Grade 12,Literature",/lists/etqxk2av/house-of-mirth
"Grab Bag for Word Nerds, Part One","A Lexicon for Verbivores, Sesquipedalianists, and Logophiles","If you’re someone who loves words — their sounds and shapes, their nuances and origins — this collection’s for you! Delight in these quirky lists that will deepen your appreciation for words and expand your vocabulary. Check out Grab Bag for Word Nerds: Part Two.",https://cdn.vocabulary.com/units/ev72l5vt/feature.png?width=500&v=175571d86b9,,,Just for Fun,/lists/ev72l5vt/grab-bag-for-word-nerds
The Glass Castle,,In this memoir Jeannette Walls recounts a turbulent childhood with her eccentric and dysfunctional family.,https://cdn.vocabulary.com/units/ewxdgzaz/cover.jpeg?width=220&v=16c2ffe72a1,https://www.amazon.com/dp/074324754X?tag=vocabulary01-20,Jeannette Walls,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/ewxdgzaz/glass-castle
Chickadee,,"This fourth book of The Birchbark House series is set in 1866 around the Great Plains, where an eight-year-old Ojibwe boy is unhappy about being named after a bird, until he learns that small things can have great power.",https://cdn.vocabulary.com/units/ex2ort2b/cover.png?width=220&v=18f96926559,https://www.amazon.com/dp/0060577924?tag=vocabulary01-20,Louise Erdrich,Literature,/lists/ex2ort2b/chickadee
The ACT Math Test,,"We've compiled a list of basic math terms and concepts that you're likely to see on the ACT Math Test. As you prepare for the ACT, test your knowledge of these important words.",https://cdn.vocabulary.com/units/eyb6jmtg/feature.png?width=500&v=184cfb61c93,,,"Grade 11,Grade 12,Test-Prep",/lists/eyb6jmtg/act-math-test
A Long Way Gone,Memoirs of a Boy Soldier,"Conscripted by the army at the age of 13, Ishmael Beah was forced to fight in Sierra Leone's brutal civil war. In this memoir, Beah shines a light on the experiences of child soldiers.",https://cdn.vocabulary.com/units/eyx4omdi/cover.jpeg?width=220&v=16c2553bfa0,https://www.amazon.com/dp/0374531269?tag=vocabulary01-20,Ishmael Beah,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/eyx4omdi/long-way-gone
Flora and Ulysses,The Illuminated Adventures,"After her parents' divorce, cynical Flora befriends a squirrel with super powers.",https://cdn.vocabulary.com/units/f2atfmwy/cover.jpeg?width=220&v=16c254f5399,https://www.amazon.com/dp/0763687642?tag=vocabulary01-20,Kate DiCamillo,Just for Fun,/lists/f2atfmwy/flora-and-ulysses
A Heart in a Body in the World,,"After suffering a trauma, high school student Annabelle Agnelli decides to run 2,700 miles from Seattle to Washington, DC.",https://cdn.vocabulary.com/units/f3ha2qc4/cover.jpeg?width=220&v=170f4798613,https://www.amazon.com/dp/1481415204?tag=vocabulary01-20,Deb Caletti,Literature,/lists/f3ha2qc4/heart-in-a-body-in-the-world
The Great Fire,,"Combining survivors' stories with historical facts about Chicago, this nonfiction text describes the causes and impacts of The Great Fire of 1871.",https://cdn.vocabulary.com/units/f3nivlh3/cover.jpeg?width=220&v=18a05499b98,https://www.amazon.com/dp/0439203074?tag=vocabulary01-20,Jim Murphy,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/f3nivlh3/great-fire
"Liar, Liar",,"Eighth-grader Kevin can't help telling lies but when the lies pile up and get him into big trouble, he has to find a way to make things right — and end his lying streak.",https://cdn.vocabulary.com/units/f3tvxptk/cover.jpeg?width=220&v=17ec51cfcfc,https://www.amazon.com/dp/0375866116?tag=vocabulary01-20,Gary Paulsen,Literature,/lists/f3tvxptk/liar-liar
The Tragedy of Macbeth,,"In this tragedy, Macbeth's belief in a prophecy and his ambition to become king lead to murder and madness. Read the full text of the play here.",https://cdn.vocabulary.com/units/f4aijrmv/cover.jpeg?width=220&v=17aeed43da8,https://www.amazon.com/dp/0743477103?tag=vocabulary01-20,William Shakespeare,"Grade 10,Literature",/lists/f4aijrmv/tragedy-of-macbeth
150 Words Every 9th Grader Should Know How to Spell,,Vocabulary.com has compiled this collection of spelling words for students in 9th grade. Use the Spelling Bee with these lists to watch your spelling skills soar.,https://cdn.vocabulary.com/units/f4bxyqfg/feature.png?width=500&v=18a47dd6542,,,Grade 9,/lists/f4bxyqfg/words-every-9th-grader-should-know-how-to-spell
Surviving the Applewhites,,"After being kicked out of a series of schools, Jake is sent to a home school run by the unconventional Applewhite family.",https://cdn.vocabulary.com/units/f565cqt7/cover.jpeg?width=220&v=174e9b6901a,https://www.amazon.com/dp/0064410447?tag=vocabulary01-20,Stephanie S. Tolan,"Grade 6,Grade 7,Grade 8",/lists/f565cqt7/surviving-the-applewhites
Glinda of Oz,,Glinda sets out to rescue Dorothy Gale and Princess Ozma from the Isle of the Skeezers. Read the full text here.,https://cdn.vocabulary.com/units/f5busoh7/cover.jpeg?width=220&v=16d26f372d1,https://www.amazon.com/dp/1950435563?tag=vocabulary01-20,L. Frank Baum,Literature,/lists/f5busoh7/glinda-of-oz
Ripped from the Headlines: August 2024,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/f5wbhsp5/feature.png?width=500&v=19308c3be86,,,Events,/lists/f5wbhsp5/ripped-from-the-headlines-august-2024
Playing Atari with Saddam Hussein,,"Based on a true story, this novel follows an eleven-year-old Iraqi boy and his family as they endure turmoil and violence during the 1991 Gulf War.",https://cdn.vocabulary.com/units/f6s37gi2/cover.jpeg?width=220&v=18f2b03453d,https://www.amazon.com/dp/0358108829?tag=vocabulary01-20,Jennifer Roy,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/f6s37gi2/playing-atari-with-saddam-hussein
Ripped from the Headlines: October 2020,Our Weekly Roundups of Current Events Vocabulary,"Each week, we peruse the news to give you a word’s-eye view of what’s happening in the world. Here are some of our favorite examples from current events and culture stories. Whether you’re a news nerd, a word nerd, or you just like learning, these lists are a fun way to wrap up your week.",https://cdn.vocabulary.com/units/fbxuyfsd/feature.png?width=500&v=17cc8059381,,,Events,/lists/fbxuyfsd/ripped-from-the-headlines-october-2020
Guts,,"In this companion to Smile and Sisters, graphic novelist Raina Telgemeier recounts her experiences with childhood anxiety and phobias.",https://cdn.vocabulary.com/units/fbzgg6pg/cover.jpeg?width=220&v=16d44c4c675,https://www.amazon.com/dp/0545852501?tag=vocabulary01-20,Raina Telgemeier,"Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Non-Fiction",/lists/fbzgg6pg/guts
The Book of Three,"The Chronicles of Prydain, Book 1","In the first volume of the beloved Chronicles of Prydain series, an assistant pig-keeper embarks on an epic quest.",https://cdn.vocabulary.com/units/fcddkbfq/cover.png?width=220&v=179d34a5795,https://www.amazon.com/dp/0805080481?tag=vocabulary01-20,Lloyd Alexander,Grade 5,/lists/fcddkbfq/book-of-three
Letters to a Young Poet,,"Translated from the original German by Stephen Mitchell, this collection of letters explores the poet's craft and relationship to the world.",https://cdn.vocabulary.com/units/fendn5ub/cover.jpeg?width=220&v=172756ae727,https://www.amazon.com/dp/0394741048?tag=vocabulary01-20,Rainer Maria Rilke,"Grade 9,Non-Fiction",/lists/fendn5ub/letters-to-a-young-poet
The Unfinished Angel,,An American girl named Zola arrives in a small Swiss village and encounters an angel awaiting a mission.,https://cdn.vocabulary.com/units/ffidvbv5/cover.jpeg?width=220&v=16c30127a1b,https://www.amazon.com/dp/0061430978?tag=vocabulary01-20,Sharon Creech,"Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/ffidvbv5/unfinished-angel
We'll Fly Away,,"Before he was convicted of a terrible crime, Luke and his best friend Toby dreamed of escaping their small town. Moving between Luke's letters to Toby from prison and flashbacks to the boys' senior year of high school, this novel explores the challenges and choices that led Luke to death row.",https://cdn.vocabulary.com/units/ffqysiao/cover.jpeg?width=220&v=16c300cedff,https://www.amazon.com/dp/0062494279?tag=vocabulary01-20,Bryan Bliss,Literature,/lists/ffqysiao/well-fly-away
As Brave as You,,"When brothers Genie and Ernie leave the city to spend the summer in Virginia with their grandparents, they learn about what it means to be truly brave.",https://cdn.vocabulary.com/units/fgik43nq/cover.jpeg?width=220&v=16c256ce1ed,https://www.amazon.com/dp/1481415913?tag=vocabulary01-20,Jason Reynolds,"Literature,Non-Fiction",/lists/fgik43nq/as-brave-as-you
Born a Crime,Stories from a South African Childhood,This memoir recounts Noah's childhood in South Africa during the last years of apartheid.,https://cdn.vocabulary.com/units/fgyutrhj/cover.jpeg?width=220&v=16d26a0bba7,https://www.amazon.com/dp/0399588191?tag=vocabulary01-20,Trevor Noah,"Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Literature,Non-Fiction",/lists/fgyutrhj/born-a-crime
Fannie Never Flinched,One Woman’s Courage in the Struggle for American Labor Union Rights,"This nonfiction book chronicles the life Fannie Sellins, a garment worker and labor organizer who was tragically murdered on August 26, 1919.",https://cdn.vocabulary.com/units/fhho23od/cover.jpeg?width=220&v=18061c95a3a,https://www.amazon.com/dp/1419718843?tag=vocabulary01-20,Mary Cronk Farrell,"Literature,Non-Fiction",/lists/fhho23od/fannie-never-flinched
Muffled,,Ten-year-old Amelia learns to cope with her noise sensitivity while learning to play music and make new friends in fifth grade.,https://cdn.vocabulary.com/units/fhl5xoii/cover.jpeg?width=220&v=1814e0e5847,https://www.amazon.com/dp/1534463666?tag=vocabulary01-20,Jennifer Gennari,Literature,/lists/fhl5xoii/muffled
Tess of the d'Urbervilles,,A young peasant woman's life takes a tragic turn when her parents pressure her to seek assistance from distant aristocratic relations. Read the full text here.,https://cdn.vocabulary.com/units/fhqi5ny2/cover.jpeg?width=220&v=16c24ab40a7,https://www.amazon.com/dp/0141439599?tag=vocabulary01-20,Thomas Hardy,Just for Fun,/lists/fhqi5ny2/tess-of-the-durbervilles
The Bronze Bow,,"In this award-winning work of historical fiction, a teenager from Galilee seeks vengeance against the Romans who killed his father.",https://cdn.vocabulary.com/units/fhvypfss/cover.jpeg?width=220&v=17c319022a4,https://www.amazon.com/dp/0395137195?tag=vocabulary01-20,Elizabeth George Speare,"Grade 9,Grade 10,Grade 11,Grade 12,Literature",/lists/fhvypfss/bronze-bow
Charlotte's Web,,"In this classic novel, a pig named Wilbur befriends a spider, who attempts to save his life.",https://cdn.vocabulary.com/units/fjrrenbc/cover.jpeg?width=220&v=16c2fef8f55,https://www.amazon.com/dp/0061124958?tag=vocabulary01-20,E.B. White,"Grade 6,Grade 7,Grade 8,Non-Fiction",/lists/fjrrenbc/charlottes-web
It's Trevor Noah: Born a Crime,,"In this adaptation of Born a Crime for young readers, Trevor Noah recounts his childhood in apartheid-era South Africa.",https://cdn.vocabulary.com/units/fjrsr6dn/cover.jpeg?width=220&v=16c24bce15a,https://www.amazon.com/dp/0525582169?tag=vocabulary01-20,Trevor Noah,"Grade 5,Grade 6,Grade 7,Grade 8,Literature,Non-Fiction",/lists/fjrsr6dn/its-trevor-noah-born-a-crime
We Were Liars,,"Something terrible happened on the private island where Cadence and her family spend their summers — but Cadence can't remember what it was. When she returns to the island, Cadence begins to uncover the truth.",https://cdn.vocabulary.com/units/fn2lr5ht/cover.jpeg?width=220&v=16c300fcacb,https://www.amazon.com/dp/0385741278?tag=vocabulary01-20,E. Lockhart,"Literature,Just for Fun",/lists/fn2lr5ht/we-were-liars
