word,part_of_speech,meaning,example,example_meaning,definition,ID
distinction,noun,sự phân biệt,His lack of distinction is part of his psychopathy.,Thiếu sự phân biệt của hắn là một phần nhân cách tâm thần của hắn.,"That which distinguishes; a single occurrence of a determining factor or feature, the fact of being divided; separation, discrimination.",4018
underdog,noun,chó bị thua,"That way, I look like the underdog .","Với cách đó, ta như chó bị thua .",A competitor thought unlikely to win.,4019
wane,verb,giảm,"We knew this task would take the entire day, and already our energy and enthusiasm were waning .","Chúng tôi biết rằng công việc này sẽ mất cả ngày, và nghị lực cùng lòng nhiệt tình của chúng tôi đã giảm bớt rồi.","A gradual diminution in power, value, intensity etc.",4020
array,verb,mảng,An even number of keyholes and yet there's a centre to the array .,Mỗi con số trên lỗ khóa và chưa có một trung tâm nào trên mảng .,A large collection.,4021
bereft,adjective,bị mất,I'm bereft .,Thật buồn không nói nên lời.,Simple past tense and past participle of bereave.,4022
tender,adjective,mềm,Take a month to fish out all your tender little bits and pieces.,Phải mất cả tháng đểvớt hết những mảnh nhỏ mềm non của cháu.,Sensitive or painful to be touched.,4023
guillotine,verb,chém,I don't want to put our necks out there just to have the guillotine fall.,Tôi không muốn giơ đầu ra để chờ máy chém rơi xuống đâu.,"A machine used for the application of capital punishment by decapitation, consisting of a tall upright frame from which is suspended a heavy diagonal-edged blade.",4024
partition,verb,chia cắt,This would refer to the practice of partitioning the heavens into fields so as to cast horoscopes.,Điều này nói về thực hành chia cắt trời ra từng cung để đoán tử vi.,"An action which divides a thing into parts, or separates one thing from another",4025
deliverance,noun,giải thoát,What did you do to seek that deliverance ?,Các em đã làm gì để tìm kiếm sự giải thoát đó?,"the act of delivering, the state of being delivered, or something delivered",4026
oppress,verb,áp bức,Why must I walk about sad because of the oppression by my enemy?,Sao con phải bước buồn bã vì bị kẻ thù áp bức ?,"(obsolete) Physically to press down on (someone) with harmful effects; to smother, crush.",4027
impoverished,adjective,bần cùng,"In particular, Southern Italy was impoverished and cut off from the mainstream of events in Europe.","Đặc biệt, miền nam Ý trở nên bần cùng và tách khỏi dòng chính của các sự kiện tại châu Âu.",Simple past tense and past participle of impoverish.,4028
sleazy,adjective,mỏng,Take it sleazy .,Bẩn bựa vào nhé .,Marked by low quality; inferior; inadequate.,4029
heifer,noun,bò cái tơ,"11 Eʹphra·im was a trained heifer that loved to thresh,","11 Ép-ra-im là con bò cái tơ được huấn luyện, nó yêu thích đạp lúa,",A young female bovine (cow) that has not yet had a calf.,4030
digest,verb,tiêu hóa,"With age, digestion becomes more of a problem.","Theo tuổi tác, sự tiêu hóa ngày càng phiền phức.","That which is digested; especially, that which is worked over, classified, and arranged under proper heads or titles",4031
ornery,adjective,khốn khổ,Ornery cuss.,Lão già xấu tính .,"(Appalachian) Cantankerous, stubborn, disagreeable.",4032
welter,verb,mớ hỗn độn,Welters is a game of circumstances.,Welters là trò chơi tình huống.,"general confusion; disorderly mixture; aimless effort; as, a welter of papers and magazines",4033
persona,noun,người,"Or, in other words, taking a different view of the translation, whatsoever you record on earth shall be recorded in heaven, and whatsoever you do not record on earth shall not be recorded in heaven; for out of the books shall your dead be judged, according to their own works, whether they themselves have attended to the cordinances in their own propria persona , or by the means of their own agents, according to the ordinance which God has prepared for their salvation from before the foundation of the world, according to the records which they have kept concerning their dead.","Hay nói cách khác, nếu hiểu câu dịch này một cách khác đi, bất cứ những gì các anh chị em ghi chép dưới thế gian cũng sẽ được ghi chép trên trời, và bất cứ những gì các anh chị em không ghi chép dưới thế gian thì cũng sẽ không được ghi chép trên trời; vì căn cứ vào những sổ sách này mà những người chết của các anh chị em được xử đoán theo những việc làm của họ, hoặc bởi chính bản thân họ đã tham dự ccác giáo lễ hay bởi sự trung gian của những người đại diện cho họ, đúng theo giáo lễ mà Thượng Đế đã chuẩn bị sẵn cho dsự cứu rỗi của họ trước khi thế gian được tạo dựng, theo những văn kiện mà họ đã lưu trữ về những người chết của họ.",A social role.,4034
suspicion,verb,sự nghi ngờ,There was widespread suspicion against Sigismund and his Catholic warriors.,Đã có sự nghi ngờ phổ biến đối với Sigismund và các chiến binh Công giáo của ông.,"The act of suspecting something or someone, especially of something wrong.",4035
possession,verb,quyền sở hữu,You're telling me you misplaced your most prized possession ?,con đang nói với ta là con đã đặt nhầm đa số các quyền sở hữu lớn à?,Something that is owned.,4036
crotchety,adjective,kỳ quặc,"I'm going to become a crotchety old lady. """,Mình sắp sửa trở thành một bà già cáu kỉnh.,"Cranky, disagreeable, or stubborn, especially if prone to odd whims or fancies.",4037
sprightly,adjective,nhanh nhảu,"Well, he was sprightly .",Ông ta hoạt bát quá nhỉ.,"full of life and vigor, especially with a light and springy step",4038
recoil,verb,giật,"In the first volume, Swann's Way, the series of books, Swann, one of the main characters, is thinking very fondly of his mistress and how great she is in bed, and suddenly, in the course of a few sentences, and these are Proustian sentences, so they're long as rivers, but in the course of a few sentences, he suddenly recoils and he realizes, ""Hang on, everything I love about this woman, somebody else would love about this woman.","Trong tập đầu tiên, ""Bên phía nhà Swann"", của bộ sách, Swann, một trong các nhân vật chính, đang trìu mến nghĩ về tình nhân của mình, vẻ hoàn mỹ của nàng lúc trên giường. thì đột nhiên, trong chỉ vài câu, và đây là những câu văn của Proust, chúng dài như những dòng sông, chỉ trong vài câu, ông đột nhiên giật lùi lại và nhận ra, ""Ôi, tất cả những gì tôi yêu ở người phụ nữ này, người khác cũng yêu ở nàng.","(firearms) The amount of energy transmitted back to the shooter from a firearm which has fired. Recoil is a function of the weight of the weapon, the weight of the projectile, and the speed at which it leaves the muzzle.",4039
orphan,adjective,trẻ mồ côi,Orphaned on my homeworld.,Bị bỏ rơi ở hành tinh của mình.,"A person, especially a minor, both or (rarely) one of whose parents have died.",4040
disembark,verb,xuống xe,"As a precaution, we disembarked quietly in the freight yard just outside the station.","Để chắc chắn, chúng tôi xuống xe thận trọng ở chỗ lên hàng bên ngoài trạm xe lửa.",To remove from on board a vessel; to put on shore; to land; to debark.,4041
strict,adjective,nghiêm khắc,A number of countries have strict laws against drugs.,Một số quốc gia có hệ thống luật pháp nghiêm khắc chống lại thuốc phiện.,"Upright, or straight and narrow; — said of the shape of the plants or their flower clusters.",4042
surrogate,adjective,thay thế,High Surrogates,"Khác, Thay thế","(US law): A judicial officer of limited jurisdiction, who administers matters of probate and intestate succession and, in some cases, adoptions.",4043
task,noun,nhiệm vụ,"Though he is young, he is equal to the task .","Mặc dù anh ta còn trẻ, anh ta vẫn có đủ khà năng để làm nhiệm vụ .",A piece of work done as part of one’s duties.,4044
perseverance,noun,lòng kiên trì,Mark O'Brien teaches us that courage and perseverance overcome obstacles.,Mark O'Brien đã dạy chúng ta rằng can đảm và lòng kiên trì vượt qua mọi chướng ngại.,"continuing in a course of action without regard to discouragement, opposition or previous failure",4045
worthy,adjective,đáng,This companionship can continue to be ours if we are worthy .,Sự đồng hành này có thể tiếp tục thuộc về chúng ta nếu sống xứng đáng .,"having worth, merit or value",4046
pilfer,verb,ăn cắp vặt,"Leave my things alone, you pilfering cow!","Để đồ tôi yên đi, đồ con bò ăn cắp vặt !","To steal in small quantities, or articles of small value; to practise petty theft.",4047
parasite,noun,ký sinh trùng,There'll be no lasting damage from the parasite .,Sẽ không có thương tổn gì từ ký sinh trùng hết.,(biology) A (generally undesirable) living organism that exists by stealing the resources produced/collected by another living organism.,4048
vagrant,noun,du mục,"This is the nomadic dream, a different kind of American dream lived by young hobos, travelers, hitchhikers, vagrants and tramps.","Đây chính là ""giấc mơ du mục "", là một ""giấc mơ Mỹ"" kiểu khác của những người du mục trẻ, những lữ khách, người đi nhờ người ăn xin và kẻ đi rong.",A person without a home or job.,4049
vermin,noun,vật hại,See these vermin ?,Thấy đám cặn bã đó chứ?,Any one of various common types of small insects or animals which cause harm and annoyance.,4050
endure,verb,cam chịu,"Everything she endured , she did it for you.","Tất cả những gì mẹ con cam chịu , đều chỉ vì con.",(transitive) To tolerate or put up with something unpleasant.,4051
violation,noun,sự vi phạm,There's a concept about humor about it being a benign violation .,Có khái niệm về sự hài hước là một sự vi phạm ôn hòa.,The act or an instance of violating or the condition of being violated.,4052
mercy,verb,lòng nhân từ,By command of His Most Merciful Excellency... your lives are to be spared.,Bởi lòng nhân từ của ngài... các ngươi sẽ được sống.,(uncountable) relenting; forbearance to cause or allow harm to another,4053
domination,noun,sự thống trị,But the price of its dominance is enormous.,Nhưng cái giá phải trả cho sự thống trị của nó là vô cùng lớn.,"The act of dominating; exercise of power in ruling; dominion; supremacy; authority, often done in an arbitrary or insolent way.",4054
dispose,verb,sắp đặt,I cannot trust a woman with so many weapons at her disposal .,Ta không thể tin một phụ nữ có quá nhiều vũ khí sự sắp đặt của cô ta.,"(intransitive, used with ""of"") To eliminate or to get rid of something.",4055
grant,verb,cấp,"Anyway, I decided to offer you the grant .","Dù sao, tôi quyết định cấp ngân sách cho anh.",To give over; to make conveyance of; to give the possession or title of; to convey; -- usually in answer to petition.,4056
recognition,noun,sự công nhận,"There wasn’t so much as a glimmer of recognition , far less a spoken word.","Không có dấu hiệu của sự công nhận , ngay cả không có một lời nói.","honour, favourable note, or attention",4057
astonished,adjective,ngạc nhiên,Not that anyone admiring you should be astonishing .,Không ai ngưỡng mộ em lại lấy làm ngạc nhiên .,Amazed; surprised.,4058
stumble,verb,vấp,Do not let yourself be stumbled .,Đừng để điều đó khiến mình vấp ngã.,"a fall, trip or substantial misstep",4059
adolescence,noun,thiếu niên,Jim Lorenz was in charge of the adolescents .,Jim Lorenz là người phụ trách các thanh thiếu niên .,The transitional period of physical and psychological development between childhood and maturity.,4060
faith,noun,tín ngưỡng,Please don’t hesitate to include people of other faiths in your groups.,Xin đừng ngần ngại mời những người thuộc các tín ngưỡng khác vào trong nhóm của mình.,"A feeling, conviction or belief that something is true, real, or will happen.",4061
hypothesis,noun,giả thuyết,That's an interesting hypothesis .,Đó là một giả thuyết thú vị.,"(sciences) A tentative conjecture explaining an observation, phenomenon or scientific problem that can be tested by further observation, investigation and/or experimentation.",4062
inundate,verb,tràn ngập,"The stream that normally flows through the village swelled to a torrent, inundating their house and garden.","Con suối thường chảy qua làng đã dâng cao thành dòng nước lũ, tràn ngập nhà cửa, vườn tược của họ.",To cover with large amounts of water; to flood.,4064
fluctuate,verb,biến động,"Patterns from predicting the weather to the fluctuations in the stock market,","Quy luật từ dự báo thời tiết đến biến động của thị trường chứng khoán,",(intransitive) To vary irregularly; to swing.,4065
hummock,noun,đống,"He also confirmed a previously observed lack of ceramics at Aspero, and deduced that "" hummocks "" on the site constituted the remains of artificial platform mounds.","Ông cũng xác nhận việc thiếu gốm sứ ở Aspero trước đây, và suy luận rằng "" gò đống "" trên địa điểm tạo thành phần còn lại của những đống gạch nhân tạo.",A small hill; a hillock; a knoll.,4066
incontinent,adjective,không thể giữ lại,"It's "" incontinent . ""","Chỉ "" dâm "" thôi.",(often followed by of) Unable to contain or retain.,4067
incongruity,noun,incongruousness,There's an incongruity and a contrast.,""" Không, thứ Năm kẹt rồi.","The state of being incongruous, or lacking congruence.",4068
invigorating,adjective,làm cường tráng,Most invigorating .,Thật tốt quá .,Present participle of invigorate.,4069
dovetail,verb,khớp với nhau,"And the two ended up dovetailing rather nicely, don't you think?","Và cả hai kết thúc khá là ăn khớp với nhau , cô nghĩ thế không?",A type of carpentry joint where adjoining boards are fastened by interlocking fan-shaped cutouts.,4070
canard,noun,tin vịt,"It killed off the antisemitic canard , widespread in Europe, to the effect that Jews are cowardly, preferring to run from war rather than serve alongside their fellow citizens in battle.","Nó đã giết chết những tin vịt của chủ nghĩa bài Do Thái, vốn phổ biến rộng rãi ở Châu Âu, có nghĩa là người Do Thái hèn nhát, thích chạy trốn trong chiến tranh hơn là phục vụ chiến đấu cùng với các công dân trong trận chiến .","A false or misleading report or story, especially if deliberately so.",4071
conflagration,noun,hỏa hoạn,"He also set fire to eighty-one loaded ammunition cars, which led to a conflagration watched by hundreds.","Ông ta còn cho phóng hỏa đốt cháy 81 xe chở đạn dược, gây nên trận hỏa hoạn hàng trăm người chứng kiến.","A large fire extending to many objects, or over a large space; a general burning.",4072
torpor,noun,trạng thái lịm đi,Unusual torpor to be sure.,Chắc chắn là trạng thái tê cứng.,Being inactive or stuporous.,4073
skirmish,verb,cuộc chạm trán,My first skirmish was like hunting with my friends.,Cuộc chạm trán đầu tiên của tôi giống như một cuộc săn của tôi với bạn bè.,"(military) A brief battle between small groups, usually part of a longer or larger battle or war.",4074
expostulate,verb,phê bình nhận xét,""" What the devil's this? "" came in a tone of angry expostulation from above the collar of the figure.",""" Ma quỷ này? "" Trong một giai điệu của khiển trách giận dữ từ phía trên cổ áo con số.",To protest or remonstrate.,4075
circumspection,noun,sự thận trọng,The man is not circumspect .,Hắn ta không thận trọng đến vậy.,Attention to all the facts and circumstances of a case; caution; watchfulness; vigilance.,4076
domicile,noun,nhà,This is my own private domicile and I will not be harassed.,"Đây là nhà riêng của tôi, đừng có quấy rầy nữa.",(formal) A home or residence.,4077
timorous,adjective,sợ sệt,"In 1975, Portuguese rule ended in East Timor .","Năm 1975, sự cai trị của người Bồ Đào Nha ở Đông Timor chấm dứt.","fearful, afraid, timid",4078
masonry,noun,nghề thợ nề,"In order to earn a living, I enrolled in a masonry course.","Để kiếm sống, tôi ghi tên học nghề thợ nề .",The art or occupation of a mason.,4079
agile,adjective,nhanh nhẹn,Its lightweight swept wing design makes it extremely maneuverable and agile .,Thiết kế cánh cụp nhẹ nhàng làm cho nó vô cùng dũng mãnh và nhanh nhẹn .,"Having the faculty of quick motion in the limbs; apt or ready to move; nimble; active; as, an agile boy; an agile tongue.",4080
integument,noun,da,"In life, these structures would have been covered with some sort of integument , possibly made of keratin.","Trong đời thực, những cấu trúc này sẽ được bao phủ bằng một loại vỏ bọc nào đó, có thể được làm từ keratin.","(biology) An outer protective covering such as the feathers or skin of an animal, a rind or shell.",4081
dexterous,adjective,khéo,Michael would have to choose between dexterity or warmth.,Michael sẽ phải chọn giữa sự khéo léo hay ấm áp.,Skillful with one's hands.,4082
tactile,adjective,hiển nhiên,"It's believable, it's tactile .","Nó đáng tin, nó hiển nhiên .",tangible; perceptible to the sense of touch,4083
pulmonary,adjective,bị bệnh phổi,It could be pulmonary fibrosis.,Có thể là chứng xơ hoá phổi .,"Pertaining to, having, or affecting the lungs.",4084
entrails,noun,lòng,What do the entrails say?,Bộ đồ lòng nói gì?,(archaic) Plural form of entrail.,4085
physiological,adjective,thuộc sinh lý,Physiology and biomechanics.,Sinh lý học và giải phẫu.,"Of, or relating to physiology.",4086
transitory,adjective,nhất thời,"While the friends of the rich person are many, they are as transitory as his wealth.","Dù người giàu có nhiều bạn, nhưng bạn bè ấy chỉ nhất thời như của cải của người vậy.",lasting only a short time; temporary,4087
auditory,adjective,auditorium,Auditory .,Bật âm thanh .,"Of, or relating to hearing, or to the sense or organs of hearing",4088
noisome,adjective,hôi thối,The air is noisome here.,ở đây ồn quá .,Morally hurtful or noxious.,4089
fecundity,noun,sự màu mỡ,"It's quiet, isolated, fecund .","Nơi đó yên tĩnh, cách biệt .",the ability to produce offspring,4090
spate,noun,nhiều,"The week of release was also accompanied by a spate of television appearances on many American daytime and late-night talk shows, such as the Today Show on 18 February, Late Show with David Letterman on 21 February, and The Ellen DeGeneres Show and Jimmy Kimmel Live! on 24 February.","Tuần phát hành tại Hoa Kỳ đi cùng một chuỗi lên sóng trong nhiều chương trình trò chuyện ban ngày cũng như ban đêm ở Mỹ, ví dụ như Today Show ngày 18 tháng hai, Late Show with David Letterman ngày 21 tháng hai, cùng The Ellen DeGeneres Show và Jimmy Kimmel Live! ngày 24 tháng hai.",A river flood; an overflow or inundation.,4091
philosophical,adjective,bình thảnh,"Oh, philosophical conundrum.",Câu hỏi triết lý hóc búa đây,"Of, or pertaining to, philosophy.",4092
vestige,noun,dấu vết,Go forward in the fight until every vestige of Babylon lies desolate.,Hãy tiến lên chiến đấu cho đến khi mọi dấu vết của Ba-by-lôn không còn nữa.,The mark of the foot left on the earth; a track or footstep; a trace; a sign;,4093
plausible,adjective,có vẻ đúng,"13 We must keep up our guard, for the thinking and attitudes of Satan’s world may seem plausible on the surface.","13 Chúng ta phải cảnh giác, vì đôi khi lối suy nghĩ và thái độ của thế gian theo Sa-tan bề ngoài có vẻ đúng .","Seemingly or apparently valid, likely, or acceptable; credible: a plausible excuse.",4094
scintillating,adjective,lấp lánh,"and they were filled with these scintillating crystals,","chứa đầy những tinh thể lấp lánh như thế này,",that scintillates with brief flashes of light,4096
vile,adjective,hèn hạ,You're a vile little man.,Ngươi là một tên bé nhỏ hèn hạ .,morally low; base; despicable,4097
magnanimous,adjective,hào hiệp,"Katya reportedly bore her husband's infidelity ""with a mixture of magnanimity , bitterness, and compassion"".","Katya đã nói về sự không chung thủy của chồng mình là ""một sự pha trộn của hào hiệp , cay đắng và thương hại"".",Noble and generous in spirit.,4098
tract,verb,dải,"In 20 minutes, you're marrying a girl whose father owns the biggest tracts of open land in Britain.","Nghe đây, trong 20 phút nữa, con sẽ cưới một cô gái mà cha cổ sở hữu những dải đất rộng rãi nhất nước Anh.",An area or expanse of land.,4099
aural,adjective,qua tai,I've been having aural hallucinations.,Tôi hay bị ảo giác về thính giác.,Of or pertaining to the ear.,4100
upshot,noun,kết cục,"So, what was the upshot ?",Vậy kết cục ra sao?,(US) A concise summary.,4101
inept,adjective,dớ dẩn,First we need to get past that one inept guard.,Đầu tiên chúng ta cần vượt qua một tên bảo vệ.,Not able to do something; not proficient; displaying incompetence,4102
timbre,noun,âm sắc,Varèse's music emphasizes timbre and rhythm.,Âm nhạc của Varèse nhấn mạnh âm sắc và nhịp điệu.,The quality of a sound independent of its pitch and volume.,4104
warp,verb,cong,There didn't seem to be anything else to warp or curve.,Có vẻ như chẳng còn thứ gì có thế gấp khúc hoặc uốn cong nữa.,(uncountable) The state of being bent or twisted out of shape.,4105
brash,adjective,hỗn láo,"Brash , yet brave.","Hỗn xược , nhưng dũng cảm.",Leaf litter of small leaves and little twigs as found under a hedge.,4107
synapse,verb,khớp thần kinh,These cells have nerve endings called synapses .,Chúng có đầu gọi là khớp thần kinh .,"(neuroanatomy, cytology) The junction between the terminal of a neuron and either another neuron or a muscle or gland cell, over which nerve impulses pass.",4110
derelict,adjective,bị bỏ rơi,Perhaps the derelict should be given one more chance.,Có lẽ nên cho người bị bỏ rơi này thêm một cơ hội nữa.,"Abandoned, forsaken; (of ship) abandoned at sea; dilapidated, neglected.",4111
extrovert,adjective,hướng ngoại,Extroverted women?,Phụ nữ hướng ngoại ?,One who is outgoing; sociable or concerned with outer affairs.,4112
superimpose,verb,chồng lên,Her voice is superimposed on images that she filmed herself using hidden cameras.,Giọng nói của cô ta được chồng lên các hình ảnh cô ấy tự mình quay bằng camera giấu kín.,"To place an object over another object, usually in such a way that both will be visible.",4113
pundit,noun,chuyên gia bình luận,"On July 27, 2018, Facebook suspended the official page of pundit and political commentator Alex Jones for 30 days.","Vào ngày 27 tháng 7 năm 2018, Facebook đã tạm ngưng trang chính thức của chuyên gia bình luận và nhà bình luận chính trị Alex Jones trong 30 ngày.","A learned Hindu, a scholar, especially having knowledge of Sanskrit, philosophy, religion and law.",4114
assimilate,verb,đồng hoá,And his story was hushed as he assimilated .,Và câu chuyện của ông đi vào im lặng khi ông bị đồng hoá .,To incorporate nutrients into the body after digestion.,4115
majesty,noun,vẻ oai nghiêm,"Words cannot describe His greatness and glory, His majesty and magnificence.","Lời nói không thể mô tả được sự cao trọng và vinh quang của Ngài, vẻ oai nghiêm và phi thường của Ngài.",The quality of being impressive and great,4116
stratosphere,noun,tầng bình lưu,"But the question I asked is, is it possible to linger in the stratosphere ?",Nhưng câu hỏi của tôi là liệu có thể dừng tại tầng bình lưu lâu hơn được không?,"(geology, obsolete) Collectively, those layers of the Earth’s crust which primarily comprise stratified deposits.",4118
illusory,adjective,hão huyền,Unfortunately I believe it to be illusory . . . .,Rất tiếc tôi tin đó là chuyện hão huyền ...,"Resulting from an illusion; deceptive, imaginary, unreal",4119
proposition,noun,kế hoạch,Proposition 39 also contains instructions on how the extra tax revenue —approximately $1 billion each year—will be spent.,Dự luật 39 cũng bao gồm kế hoạch sử dụng số tiền gia tăng từ thu thuế - khoảng 1 tỷ $ mỗi năm.,(uncountable) The act of offering (an idea) for consideration.,4120
baroque,adjective,kỳ dị,"That reminds him of the word baroque , barrack, bark, poodle,","Và điều đó gợi lại cho anh những từ "" kỳ dị , trại lính, tiếng sủa, vũng nước,","ornate, intricate, decorated, laden with detail.",4121
poise,noun,dáng,"Your poise , or lack of it, is shown by your physical bearing and the way that you use your hands.",Dáng điệu của bạn và cách bạn dùng tay cho thấy bạn có điềm tĩnh hay không.,"(obsolete) Weight; an amount of weight, the amount something weighs.",4122
chador,noun,chàng mạng,"Traditional Arab dress features the full length body cover (abaya, jilbāb, or chador ) and veil (hijab).","Trang phục Ả Rập truyền thống có đặc trưng che phủ toàn bộ chiều dài cơ thể (abaya, jilbāb, hoặc chador) và khăn trùm đầu (hijab).","A loose robe, made from a single cloth, worn as a combination head covering, veil and shawl by Muslim women, especially in Iran.",4123
melodrama,noun,kịch mêlô,Cheap melodrama .,Một vở kịch rẻ tiền.,(uncountable) A kind of drama having a musical accompaniment to intensify the effect of certain scenes (archaic).,4124
couture,noun,thuộc ngữ,"Yeah, it's couture .",nó là thời trang cao cấp .,"(fashion) The production of high-end, custom-made clothing",4126
jaundice,verb,hoàng đản,And I was pitying you having jaundice .,- Tôi thương hại ông mắc phải chứng hoàng đản .,"(pathology) A morbid condition, characterized by yellowness of the eyes, skin, and urine, whiteness of the feces, constipation, queasiness, loss of appetite, and general languor and lassitude. It is caused usually by obstruction of the biliary passages and consequent damming up, in the liver, of the bile, which is then absorbed into the blood. Other causes include increased hemolysis and any liver disease. The discoloration is caused by accumulation of bilirubin in the body; bilirubin is normally excreted in bile to give feces their normal yellow-brown coloration.",4127
homily,noun,bài thuyết pháp,"And Homily , take nothing from the doll house.","Homily , đừng lấy gì từ ngôi nhà búp bê nhé.","A sermon, especially concerning a practical matter.",4128
metronome,noun,máy nhịp,( Clicks metronome ),( Đếm nhịp ),"(music) a device, containing an inverted pendulum, used to mark time by means of regular ticks at adjustable intervals; an electronic equivalent that emits flashes",4129
poignant,adjective,cay,"I was overwhelmed by a sorrow so poignant , when she finally died I felt in all candour a great release.","Tôi đã bị chôn vùi bởi nổi đau chua cay , khi cô ấy mất, tôi vô tư nghĩ là cuối cùng cũng được giải thoát.","(obsolete, of a weapon etc) sharp-pointed; keen.",4130
ruefully,adverb,buồn rầu,Mason stood somewhat ruefully to one side until the photographers had secured their close-up pictures.,Mason đứng cạnh đó với vẻ mặt thảm thương cho tới khi các phóng viên nhiếp ảnh chụp xong những cận ảnh.,"In a rueful manner; causing, feeling, or expressing regret or sorrow.",4131
impish,adjective,tinh quái,There's the habilis - impish scavengers.,Loài habilis - chuyên ăn xác chết,mischievous; of or befitting an imp.,4132
aperture,noun,lỗ hổng,"Captain, photic sonar readings indicate the aperture is closing.","Thuyền trưởng, thiết bị sonar ánh sáng cho thấy lỗ hổng đang đóng lại.","An opening; an open space; a gap, cleft, or chasm; a passage perforated; a hole; as, an aperture in a wall.",4133
proxy,adjective,do uỷ nhiệm,Youth can participate in proxy baptisms.,Các thiếu niên và thiếu nữ có thể tham gia phép báp têm thay cho người chết.,Used as a proxy or acting as a proxy.,4135
quintessential,adjective,nguyên tố thứ năm,"Considered the quintessential tap dancer,","Được coi như tinh hoa của vũ công thiết hài,",Of the nature of a quintessence (in all senses); ultimate.,4136
indispensable,adjective,không thể thiếu được,And so each citizen plays an indispensable role.,Và như vậy mọi công dân đều có vai trò không thể thiếu được .,A thing that is not dispensable; a necessity. [from 17th c.],4137
appealing,adjective,quyến rũ,"It's not necessarily glamorous, but unveiling the glamour has an appeal .","Nó không nhất thiết quyến rũ , nhưng để lộ sức hút như 1 yêu cầu.",Having appeal; attractive.,4139
incidentally,adverb,nhân tiện,"Including, incidentally , New Orleans.","Nhân tiện , có cả New Orleans.",(manner) In an incidental manner; not of central or critical importance.,4140
moralist,noun,người dạy luân lý,moralistic .,... có đạo đức nữa.,"(pejorative) One who drives all their decisions based on perceived morals, especially one who enforces them with censorship.",4141
militate,verb,chiến đấu,His militancy has caused the Alliance a great many problems.,Cách chiến đấu của ông ta gây ra nhiều vấn đề cho Liên minh.,To give force or effect toward; to influence.,4142
quiescent,adjective,im lìm,Only the northern boundary is relatively quiescent .,Chỉ có ranh giới phía bắc là tương đối yên tĩnh .,"Inactive, at rest, quiet.",4143
unfettered,adjective,không bị cùm,"That life, unfettered , moves towards life.","Rằng cuộc sống, không gông cùm , sẽ hướng tới cuộc sống.",Simple past tense and past participle of unfetter.,4144
anomalous,adjective,bất thường,The parietal lobe of Albert Einstein is truly anomalous .,Thùy đỉnh của Albert Einstein thực sự bất thường .,deviating from the normal; aberrant or abnormal,4145
rhetoric,noun,hùng biện,I am trying to move beyond political rhetoric to a place of ethical questioning.,Tôi đang cố vượt lên hùng biện chính trị thành điều tra đạo đức.,"The art of using language, especially public speaking, as a means to persuade.",4146
steward,verb,người quản lý,I have urgent news for the tetrarch's steward .,Tôi có tin khẩn cho người quản lý Tetrarch.,A person who manages the property or affairs for another entity.,4147
pathogen,noun,Mầm bệnh,"Pathogens , viruses.","Mầm bệnh , vi-rút.","(pathology, immunology) Any organism or substance, especially a microorganism, capable of causing disease, such as bacteria, viruses, protozoa or fungi. Microorganisms are not considered to be pathogenic until they have reached a population size that is large enough to cause disease.",4148
coffer,noun,rương,For centuries rich and poor alike have been filling the coffers of religious organizations in the hope of reducing the time they or their loved ones are in purgatory.,"Trải qua nhiều thế kỷ, người giàu cũng như nghèo đã bỏ tiền vào đầy rương của các tổ chức tôn giáo với hy vọng làm giảm bớt thời gian mà họ hoặc những người thân của họ ở trong nơi hành tội.",A strongbox: a strong chest or box used for keeping money or valuables safe.,4149
serendipitous,adjective,ngẫu nhiên,"This is what they call "" serendipitous . """,Cái này người ta gọi là khả năng cầu may .,By serendipity; by unexpected good fortune.,4150
boon,noun,ơn,"And in her gratitude, she will see fit to grant us boons .","Và với lòng biết ơn của mình, bà ấy sẽ cho chúng ta một ân huệ.",A blessing or benefit.,4151
inflexible,adjective,cứng,"Do I seek to lay down arbitrary, inflexible rules or to turn my personal opinions into law?","Tôi có đặt ra luật lệ tùy tiện, cứng nhắc hoặc biến quan điểm riêng của mình thành điều luật không?",Not flexible; not capable of bending or being bent; stiff; rigid; firm; unyielding.,4152
corrugated,adjective,có nếp,So this is a corrugated box and its shadow.,Đây là một hộp có nếp sóng và bóng của nó.,Simple past tense and past participle of corrugate.,4153
fanatic,adjective,cuồng tín,Indeed my husband was simply a fanatical fisherman.,Thực sự thì chồng tôi đơn giản chỉ là một ngư dân cuồng tín .,Fanatical.,4154
scuff,adjective,scruff,Scuff marks back to the edge.,Dấu lê chân ở cuối mép.,"Caused by scraping, usually with one's feet.",4155
convoy,verb,hộ tống,"You're gonna go after those guys that hit my convoy , huh?",Các cậu sẽ đuổi theo bọn đã hạ đoàn hộ tống của tôi chứ hả?,(nautical) One or more merchant ships sailing in company to the same general destination under the protection of naval vessels,4156
esteem,verb,kính mến,Our esteemed professor will explain it.,Giáo sư kính mến đây sẽ giải thích nó.,To regard someone with respect,4157
