word,part_of_speech,meaning,example,example_meaning,definition,ID
geriatrics,noun,lão khoa,"Now, I defy you to come up with any other physical activity -- and please don't say golf -- something that's actually hard -- ( Laughter ) where geriatrics are performing as well as they did as teenagers.",Bây giờ tôi sẽ thách thức bạn với bất kì hoạt động thể lực khác -- và làm ơn đừng nói là golf -- thứ nào đó mà thực sự nặng nhọc -- nơi các lão khoa đang tiến hành cũng như họ làm như những thiếu niên.,"(medicine) The branch of medicine that focuses on health promotion and the prevention and treatment of disease and disability in later life. The term itself can be distinguished from gerontology, which is the study of the aging process itself.",12781
encyclical,adjective,thông điệp,"May 15, 1891: Pope Leo XIII issues encyclical Rerum novarum (translation: Of New Things).",15 tháng 5 năm 1891: Giáo hoàng Leo XIII ban hành thông điệp Rerum Novarum (tạm dịch: Những điều mới mẻ).,A papal letter delivered to Bishops in the Roman Catholic Church.,12782
tripartite,adjective,giữa ba bên,23: Romania signs the Tripartite Pact.,23: Romania ký kết Hiệp ước Ba Bên .,In three parts.,12785
zoophyte,noun,động vật hình cây,"Reports of zoophytes continued into the seventeenth century and were commented on by many influential thinkers of the time period, including Francis Bacon.",Các báo cáo về động vật hình cây tiếp tục xuất hiện trong thế kỉ 17 và nhận được lời bình từ nhiều nhà tư tưởng có sức ảnh hưởng vào thời ấy như Francis Bacon.,Alternative spelling of zoophyte.,12786
backpack,verb,Ba lô,"Doug, if you're gonna leave the Hummer, take the backpack .","Doug, nếu anh bỏ xe ra ngoài thì mang ba lô theo.","A knapsack, sometimes mounted on a light frame, but always supported by straps, worn on a person’s back for the purpose of carrying things, especially when hiking, or on a student's back when carrying books.",12787
literacy,noun,sự biết đọc,The literacy rate in the British Virgin Islands is high at 98%.,Tỷ lệ biết chữ tại Quần đảo Virgin thuộc Anh là 98%.,the ability to read,12788
adoption,noun,nhận làm con nuôi,We tried to adopt .,Chúng ta đã cố để thích nghi .,"The act of adopting, or state of being adopted; voluntary acceptance of a child of other parents to be the same as one's own child.",12789
inquiry,noun,câu hỏi,"With the spirit of inquiry , this mother continued to ask questions.","Với ý thức luôn luôn tìm hiểu, người mẹ này tiếp tục đặt câu hỏi .",The act of inquiring; a seeking of information by asking questions; interrogation; a question or questioning.,12790
braille,adjective,chữ braille,has copyright exceptions which allow books to be brailled,có trường hợp ngoại lệ bản quyền cho phép sách được in bằng hệ thống chữ Braille,"Of, relating to or written in braille.",12791
designer,adjective,người thiết kế,"Not if you designed the place, it isn't.",Nếu anh là người thiết kế ra nó thì ko có gì là ko thể.,"A person who designs, as profession.",12792
recreation,noun,tiêu khiển,"For example, many use tobacco, chew betel nut, or take drugs for recreational purposes.","Thí dụ, nhiều người dùng thuốc lá, ăn trầu hoặc dùng ma túy để tiêu khiển .","Any activity, such as play, that amuses, diverts or stimulates.",12793
reagent,noun,chất phản ứng,no need to use reagents that can run out,"chẳng sợ những chất phản ứng có thể bị hết,","(chemistry) A usually available or readily made compound or known mixture of compounds used to treat materials, samples, other compounds or reactants in a laboratory or sometimes an industrial setting.",12794
conditional,adjective,có điều kiện,You think you want something because you've been conditioned to want it.,Con nghĩ con muốn làm gì đó vì con có điều kiện muốn.,"(grammar) More completely conditional sentence, a statement that depends on a condition being true or false.",12796
nucleus,noun,nhân,"And another counselor said to me after the training, ""You know, I never knew why I survived the killings in my village, but now I know, because I am part of a nucleus of a new peaceful society in Afghanistan.""","Một tư vấn viên khác nói với tôi sau buổi huấn luyện rằng, ""Cô biết đấy, tôi không bao giờ biết tại sao tôi sống sót sau những vụ đâm chém nhau ở ngôi làng của tôi, nhưng bây giờ thì tôi hiểu, tôi là một phần của cái hạt nhân của một xã hội mới yên bình ở Afghanistan.""","The core, central part (of something), round which others are assembled.",12797
respiratory,verb,hô hấp,"And the beginnings of the digestive and respiratory systems are forming , too .",Hệ hô hấp và tiêu hoá cũng bắt đầu được hình thành .,Relating to respiration; breathing.,12799
phenotype,verb,Kiểu hình,You have a genotype and you have to have a phenotype .,Bạn có 1 kiểu di truyền và phải có 1 kiểu hình nữa.,"(genetics) The appearance of an organism based on a multifactorial combination of genetic traits and environmental factors, especially used in pedigrees.",12800
recessive,adjective,lùi lại,The recession isn't as bad as in Belgium.,Khủng hoảng kinh tế không trầm trọng như ở Bỉ.,Going back; receding.,12801
scavenger,verb,Động vật ăn xác thối,"This makes some people, for example David B. Norman, suspect that their front teeth were too weak to bring down prey, and that they were scavengers .","Điều này làm cho một số người, ví dụ như David B. Norman, nghi ngờ rằng chiếc răng cửa của chúng quá yếu để quật ngã con mồi và cho rằng chúng là những động vật ăn xác thối .",(obsolete) A street sweeper.,12802
fission,verb,sự phân hạch,It behaves like U-235 and its fission releases a similar amount of energy.,Nó hoạt động giống như là U-235 và sự phân hạch giải phóng ra một nguồn năng lượng tương tự.,The process whereby one item splits to become two.,12803
machine,noun,máy,The new machine brought in a lot of money.,Cỗ máy mới đã được mua rất nhiều tiền.,"A mechanical or electrical device that performs or assists in the performance of human tasks, whether physical or computational, laborious or for entertainment.",12804
power,noun,sức mạnh,"Old power is all about download, and new power uploads.",Sức mạnh cũ chỉ có tải xuống và sức mạnh mới tải lên.,"1749, Henry Fielding,The History of Tom Jones, a Foundling, Book III, chapter iii",12805
solar system,noun,thái dương hệ,"The Solar System has only eight planets now as Pluto, which was the ninth, has been reclassified as a dwarf planet.","Thái dương hệ chỉ có 8 hành tinh bây giờ là Pluto, hành tinh thứ 9, đã được công nhận là một hành tinh lùn.",The Solar System; the Sun and all the objects in orbit around it.,12806
orphanage,noun,trại mồ côi,It was about the person who dropped you off at the orphanage .,Mà về người đã bỏ cô ở trại mồ côi .,A public institution for the care and protection of orphans.,12807
fencing,noun,hàng rào,He saw the boy jump over the fence and run away.,Anh ta đã thấy thằng nhóc nhảy qua hàng rào và chạy mất.,Present participle of fence.,12808
separate,adjective,riêng rẽ,Try working separately but with another publisher in the vicinity.,Hãy cố hoạt động riêng rẽ nhưng với một người công bố khác ở trong khu đó.,Apart from (the rest); not connected to or attached to (anything else).,12809
griot,noun,griot,"Babani Koné was raised by her grandmother, who was a griot , a storyteller/musician.","Babani Koné được nuôi dưỡng bởi bà của bà, một người Griot , một người kể chuyện/nhạc sĩ.","West African storyteller who passes on oral traditions, wandering musician and poet.",12810
scry,verb,bói cầu,Why don't I verify that with the scry map.,Tôi sẽ đi chứng thực trên bản đồ.,To predict the future using crystal balls.,12811
inauspicious,adjective,sái,Always says inauspicious things!,Lúc nào cũng nói những điềm gở !,Not auspicious; ill-omened; unfortunate; unlucky; unfavorable.,12812
demonstrative,adjective,chỉ định,May I demonstrate how?”,Để tôi chỉ cho ông / bà xem”.,(grammar) A demonstrative adjective.,12813
quark,noun,quark,The quarks are stuck together by other things called gluons.,Hạt quark dính với nhau bởi các thứ khác có tên gluon.,"(physics) In the Standard Model, an elementary subatomic particle which forms matter. Quarks are never found alone in nature and combine to form hadrons, such as protons and neutrons.",12815
authenticate,adjective,chứng thực,Most of these tips are so new they haven't even been authenticated yet.,Hầu hết thông tin quá mới mà họ chưa chứng thực .,"To render authentic; to give authority to, by the proof, attestation, or formalities required by law, or sufficient to entitle to credit.",12816
sewer,verb,rãnh,The greatest city in the world is turning into an open sewer .,Những thành phố vĩ đại nhất thế giới! Giờ đang thành cống rãnh .,A pipe or system of pipes used to remove human waste and to provide drainage.,12817
presupposition,noun,sự giả định trước,Dubious Presuppositions,Những phỏng định mơ hồ,An assumption made beforehand; a preliminary conjecture or speculation.,12819
larynx,noun,thanh quản,"My tongue, larynx and vocal cords were still healthy and unaffected.","Lưỡi, thanh quản và dây thanh âm của tôi thì vẫn tốt, chưa bị làm sao cả. ""","An organ of the neck of mammals involved in breath control, protection of the trachea and sound production, housing the vocal cords, and that is situated at the point where the upper tract splits into the trachea and the oesophagus/esophagus.",12820
excrescence,noun,bướu,"If untouchability could be a part of Hinduism, it could but be a rotten part or an excrescence .",Nếu kì thị người ti tiện (untouchability) là một thành phần của Ấn Độ giáo thì nó là thành phần hủ nát hoặc là một cục bướu .,"Something, usually abnormal, which grows out of something else.",12821
miserly,adjective,keo kiệt,"Miserly Nabal complained loudly about his precious bread, water, and slaughtered meat.","Tên Na-banh keo kiệt lớn tiếng phàn nàn về những thứ quý giá là bánh, nước và thịt.",Like a miser; very covetous; stingy; cautious with money,12822
villainous,adjective,côn đồ,"I figure the leader is a lean, blue-eyed villain .","Tôi đoán tên cầm đầu nhóm đó là một tên côn đồ ốm, dữ dằn, mắt xanh.","of, relating to, or appropriate to a villain",12823
insincerity,noun,tính giả dối,Children are quick to detect insincerity .,Trẻ con nhận ra tính giả dối rất nhanh.,"Property of being insincere, lacking sincerity or truthfulness.",12824
occasion,noun,dịp,"On this occasion , we should drink a toast.","Trong dịp này, chúng ta nên làm một ly đi.","Need; requirement, necessity. [from 16th c.]",12825
purify,verb,lọc,"Your blood's supposed to be purified , isn't it?",Máu của em phải được thanh lọc đúng không?,"To cleanse (something), or rid (it) of impurities",12826
encore,interjection,bài hát lại,Encore !,"Nữưa, nữưa đi!","A brief extra performance, done after the main performance is complete.",12828
massage,verb,xoa bóp,I have to go there and get a Venus massage .,Tôi phải đến đó và được xoa bóp Venus.,"The action of rubbing, kneading or hitting someone's body, to help the person relax, prepare for muscular action (as in contact sports) or to relieve aches.",12829
chic,adjective,bảnh,Chic News.,Chic News ( bằng tiếng Hàn).,stylish; elegant,12830
gaffe,noun,câu nói hớ,"In the past 24 hours, reruns of the gaffe have played nonstop on TV news programs and the Internet.","Trong suốt 24 giờ qua, đoạn video về câu nói hớ này đã được phát đi phát lại trên TV và internet.","A foolish and embarrassing error, especially one made in public.",12831
fleur-de-lis,noun,hoa irit,The fleur - de - lis .,Biểu tượng Hoa Lis .,"(heraldry) A design representing a flower whose three petals are joined together at the bottom, often used in heraldry, where it is particularly associated with the French monarchy.",12834
vinaigrette,noun,lọt hít giấm thơm,Not too much vinaigrette on that salade composée.,Đừng cho quá nhiều nước xốt lên món sa lát trộn đó.,"A sauce, made of vinegar, oil, and other ingredients, used especially for cold meats, or as a salad dressing.",12835
embonpoint,adjective,sự béo tốt,His figure inclined to embonpoint ; his short limbs accentuated this inclination.,"Con số của ông nghiêng để embonpoint, chân tay ngắn của ông nổi bật này nghiêng.","Plumpness, stoutness, especially when voluptuous.",12838
doyen,noun,trưởng đoàn,"Doyen sailed 26 April 1927 for the east coast to participate in joint Army-Navy maneuvers at Newport, Rhode Island.","Doyen lên đường vào ngày 26 tháng 4 năm 1927 đi sang vùng bờ Đông để tham gia cuộc tập trận phối hợp Hải-Lục quân tại Newport, Rhode Island.",(obsolete) A commander in charge of ten men.,12839
recidivism,noun,sự phạm lại,You've got the worst recidivism rate in your office.,Anh có tỷ lệ tái phạm nhiều nhất trong trụ sở của anh.,Committing new offenses after being punished for a crime.,12841
en route,adjective,trên đường,"Pilots, you'll be briefed by your squadron leaders en route .",Các phi công sẽ được trưởng đội bay thông báo chiến thuật trên đường .,On the way.,12844
a la carte,adjective,gọi theo món,How about a la carte ?,Tùy chọn thì sao ?,(Food and drink) allowing selection from a fixed list of individually priced options shown on the menu,12845
nullification,noun,sự huỷ bỏ,Any misrepresentations by the insured on the application may also be grounds for nullification .,Bất kỳ xuyên tạc của người được bảo hiểm trên những ứng dụng cũng có thể là căn cứ cho đình chỉ.,"The act of nullifying; a rendering void and of no effect, or of no legal effect.",12847
holster,verb,bao súng ngắn,"Eddie is wearing his birthday gift, a red cowboy hat and a toy holster .","Eddie đang mang trên người món quà sinh nhật của mình, một cái mũ cao bồi màu đỏ và một bao súng ngắn đồ chơi.","A leather case into which a gun fits snugly and which attaches to a belt, strap, or saddle for safe transport.",12849
backup,adjective,dự phòng,"We've all lined up backup jobs.""","Tụi em có công việc dự phòng rồi ạ.""",A reserve or substitute.,12850
irrelevance,noun,sự không thích hợp,"Merton Howard Miller (May 16, 1923 – June 3, 2000) was an American economist, and the co-author of the Modigliani–Miller theorem (1958), which proposed the irrelevance of debt-equity structure.","Merton Howard Miller (16 tháng 5 năm 1923 – 3 tháng 6 năm 2000) là một nhà kinh tế học Hoa Kỳ, và là đồng tác giả của định lý Modigliani–Miller (1958), định lý này để xuất sự không thích hợp của cơ cấu nợ vốn chủ sở hữu.",lack of relationship with the topic at hand; lack of importance,12851
irreparable,adjective,không thể sửa chữa,They've already done irreparable damage.,chúng đã kịp gây ra những tổn thất ko thể so sánh,"incapable of being repaired, amended, cured or rectified",12852
vanilla,noun,vani,"The cyclone, political instability, and poor weather in the third year drove vanilla prices to an astonishing US$500/kg in 2004, bringing new countries into the vanilla industry.","Bão nhiệt đới, tình hình bất ổn chính trị, thời tiết khắc nghiệt đã làm giá vani tăng với con số đáng kinh ngạc 500 USD/Kg năm 2004, dẫn tới việc nhiều nước tham gia vào ngành công nghiệp sản xuất vani .",(uncountable) The extract of this fruit.,12853
palliative,adjective,giảm nhẹ,"If the cancer is widely metastatic or unresectable, treatment is then palliative .","Nếu ung thư di căn là rộng rãi hoặc unresectable, điều trị sau đó giảm nhẹ .","(medicine) Minimising the progression of a disease and relieving undesirable symptoms for as long as possible, rather than attempting to cure the (usually incurable) disease.",12854
virile,adjective,hùng,I will always tell them of your virility !,Tôi sẽ kể cho họ nghe về sự hùng dũng của cậu,"Being manly; having characteristics associated with being male, such as strength; exhibiting masculine traits to an exaggerated degree such as strength, forcefulness or vigor.",12855
nonverbal,adjective,không lời nói,And what are nonverbal expressions of power and dominance?,Vậy đâu là những biểu hiện không lời của quyền lực và sự thống lĩnh?,Alternative spelling of non-verbal.,12856
fontanelle,noun,thóp,"Gently massage your baby 's scalp with the pads of your fingers or a soft baby hairbrush , including the area over the fontanelles ( soft spots ) on the top of the head .","Nhẹ nhàng mát - xa da đầu của bé bằng cùi ngón tay hoặc lược mềm em bé , kể cả vùng thóp ( chỗ mềm ) trên đỉnh đầu của bé .",A soft membraneous spot on the head of a baby due to incomplete fusion of the cranial bones.,12857
byte,noun,byte,Schneider was able to use his program with some modifications to make a series of clicks for each byte of the new iPod's bootloader.,Schneider đã có thể sử dụng chương trình của mình với một số sửa đổi để làm cho một loạt các nhấp chuột cho mỗi byte của bộ nạp khởi động mới ipod.,"(computing) A sequence of adjacent bits (binary digits) that can be operated on as a unit by a computer; the smallest usable machine word; nearly always eight bits, which can represent an integer from 0 to 255 or a single character of text.",12858
diphthong,noun,nguyên âm đôi,"Abundance of diphthongs containing /w/, as in Galician and Portuguese.","Nhiều nguyên âm đôi chứa /w/, như tiếng Galicia và Bồ Đào Nha.","(phonetics) A complex vowel sound that begins with the sound of one vowel and ends with the sound of another vowel, in the same syllable.",12859
gratification,noun,sự ban thưởng,It means delaying immediate gratification for future blessings.,Nó có nghĩa là hoãn lại sự ban thưởng để nhận được các phước lành tương lai.,"The act of gratifying, or pleasing, either the mind, the taste, or the appetite; as, the gratification of the palate, of the appetites, of the senses, of the desires, of the heart.",12860
trimester,noun,quý ba tháng,A word about due dates and trimesters,Thông báo về ngày sinh và các quý thai kỳ,A period of three months or about three months.,12861
preventative,adjective,cách phòng bệnh,Many people lack practical knowledge of how to prevent disease.,Nhiều người thiếu kiến thức thực tế về cách phòng bệnh .,Preventive (in all senses).,12863
monumental,adjective,đồ sộ,The Hirshhorn sits among the Mall's monumental institutions.,Hirshhorn nằm giữa những tổ chức đồ sộ của khu thương mại.,in the manner of a monument.,12864
amortization,noun,hao mòn,This is the principal amortization .,Đây là giá trị khấu trừ vào giá nhà gốc,The reduction of loan principle over a series of payments.,12865
allegro,adjective,allegro,He told me to call him allegro .,Hắn nói gọi hắn là Allegro .,"(music) A tempo mark directing that a passage is to be played in a quick, lively tempo, faster than allegretto but slower than presto",12867
geode,noun,Tinh hốc,I'm sure she'll find those new geodes of yours fascinating.,Chắc chắn bạn ấy sẽ thích,A nodule of stone having a cavity lined with mineral or crystal matter on the inside wall,12868
mannequin,noun,người giả,“Pregnant” Mannequin,Robot “mang thai ”,"A dummy, or life-size model of the human body, used for the fitting or displaying of clothes",12869
ligament,noun,dây chằng,"I'll have to sever the ligaments below the kneecap, cut above the tibia.","Tôi sẽ phải cắt dây chằng phía dưới xương bánh chè, cắt phía trên xương chày.",(anatomy) band of strong tissue that holds the bones of an animal in position,12870
compaction,noun,nén,The surface of some Roman roads was no more than compacted gravel.,Một số con đường có bề mặt chỉ là đá dăm nén chặt.,"The process of compacting something, or something that has been compacted.",12871
gravel,noun,sỏi,You know the kind of clay and gravel we got here in the compound?,Anh biết loại đất sét và sỏi trong khu trại này không?,"(uncountable) Small fragments of rock, used for laying on the beds of roads and railroads, and as ballast.",12872
muddy,adjective,vấy bùn,Muddy waters.,Nước đục .,Covered with or full of mud or wet soil.,12873
plate,noun,đĩa,Who broke the plate ?,Ai làm vỡ cái đĩa ?,A dish from which food is served or eaten.,12874
carat,noun,cara,"The vet found half an undigested shoe, a squeaky toy and an 84- carat diamond lodged in its stomach.","Tay thú y moi ra được một cái giầy, một con búp bê và một viên kim cương 84- cara từ dạ dày nó.","A unit of weight for precious stones and pearls, equivalent to 200 milligrams.",12875
lapidary,adjective,nghệ thuật khắc ngọc,"Lapidary hieratic, actually.",Chữ tượng hình chạm trổ.,"A person who cuts, polishes, engraves, or deals in gems.",12876
metamorphic,noun,biến hoá,It's a metamorphic rock.,Một loại đá.,"(geology) Having been structurally altered as a result of, or resulting from, exposure to intense heat and/or pressure (at the contact zone between colliding plates, for example).",12877
sapphire,noun,xa-phia,Every sapphire in Westeros was mined on Tarth.,Từng viên ngọc xa - phia ở Westeros được lấy từ xứ Tarth.,"a clear deep blue variety of corundum, valued as a precious stone.",12878
sedimentary,adjective,trầm tích,"Second, those rocks must be sedimentary rocks.","Thứ hai, những tảng đá đó phải là đá trầm tích",(geology) A form of rock made by the deposition and compression of small particles.,12879
cavern,noun,động,Cavernous sinus thrombosis could cause absence seizures and memory loss.,Tắc nghẽn xoang có thể gây động kinh vắng ý thức và mất trí nhớ.,an underground chamber,12880
escarpment,noun,dốc đứng,"Mayon volcano, and evaluating the fault escarpment of the Chi-Chi earthquake.","Mayon, và đánh giá lũy trong khuyết (tiếng Anh : fault escarpment) của vụ động đất Chi-Chi.","A steep descent or declivity; steep face or edge of a ridge; ground about a fortified place, cut away nearly vertically to prevent hostile approach.",12881
unceasingly,adverb,không ngừng,"For 32 years, he has unceasingly screwed students","Suốt 32 năm, ông đã không ngừng sàm sỡ các sinh viên.","without ceasing (stopping), continuously",12882
kingpin,noun,kingbolt,You kidnapped a drug kingpin !,Anh bắt cóc một trùm ma túy?,The most important person in an undertaking or organization.,12883
impenitent,noun,không hối cãi,"Jainism and Buddhism both have their versions of hell, where impenitent sinners are tormented.",Cả hai đạo Jainism và đạo Phật đều có lối trình bày riêng về địa ngục là chỗ hành hạ những kẻ có tội không ăn năn.,Not penitent; not repenting of sin; not contrite; of a hard heart.,12884
proselyte,verb,proselytize,Proselytes and God-Fearers,Những người cải đạo và những người kính sợ Đức Chúa Trời,"One who has recently converted to a religion or doctrine, especially a gentile converted to Judaism.",12885
papal,adjective,giáo hoàng,A papal representative was present to act as mediator.,Một đại diện giáo hoàng đã có mặt để làm người hòa giải.,Having to do with the pope or the papacy.,12886
cubism,noun,lập thể,"Analytic cubism was jointly developed by Pablo Picasso and Georges Braque, from about 1908 through 1912.",Lập thể phân tích được Pablo Picasso và Georges Braque cùng phát triển trong khoảng năm 1908 đến năm 1912.,(often capitalized) An artistic movement in the early 20th Century characterized by the depiction of natural forms as geometric structures of planes.,12887
disfigure,verb,làm méo mó,"Thus, these false accusers painted an utterly disfigured picture of Jesus.","Do đó, những lời vu cáo này hoàn toàn làm méo mó hình ảnh về Chúa Giê-su.",Change the appearance of something/someone to the negative,12888
in tandem,adverb,song song,Looks like they're walking in tandem .,Có vẻ chúng đi hai hàng .,One behind the other.,12889
traitorous,adjective,phản bội,They can't abide traitors who do the bidding of the British army.,Họ không thể bỏ qua cho những kẻ phản bội giúp đỡ... quân đội Anh được.,Characteristic of a traitor; disloyal,12890
indivisible,adjective,không thể chia được,Our planet's atmosphere is an indivisible whole.,Lớp khí quyển của hành tinh là một tổng thể vô hình.,incapable of being divided; atomic.,12891
contestant,noun,người dự thi,And now our fourth and final contestant .,Và giờ là người dự thi thứ tư và cuối cùng của chúng ta.,A participant in a contest,12892
hoe,verb,cuốc,Big booty hoes .,Hết mình luôn .,"An agricultural tool consisting of a long handle with a flat blade fixed perpendicular to it at the end, used for digging rows.",12893
toxin,noun,độc tố,Initiating the toxin release procedure.,Đang bắt đầu thủ tục phát tán độc tố .,A toxic or poisonous substance produced by the biological processes of biological organisms.,12894
aspiring,noun,khát vọng,"Well, it's aspirational .",Đó chính là sự khát khao.,Present participle of aspire.,12895
wont,adjective,quen,As life is wont to do.,Cuộc sống là phải làm quen vói nó.,"One’s habitual way of doing things, practise, custom.",12896
ferocity,noun,sự tàn bạo,You should've seen the ferocity with which she defended him.,Anh cần thấy sự tàn bạo với cái cách cô ấy bảo vệ hắn,The condition of being ferocious.,12897
discernable,adjective,có thể nhận ra,WHAT DID YOU DISCERN ?,BẠN HỌC ĐƯỢC GÌ ?,Detectable or derivable by use of the senses or the intellect.,12898
nation,noun,quốc gia,What's your favorite national park?,Công viên quốc gia nào bạn thích nhất?,"A group of people sharing aspects of language, culture and/or ethnicity.",12900
green card,noun,thẻ xanh,Can't get them green cards .,Không thể lấy được Thẻ xanh cho chúng.,"(US) A US work permit, officially known as United States Permanent Resident Card.",12901
tax,noun,thuế,You can set or edit your tax settings in Ad Manager.,Bạn có thể đặt hoặc chỉnh sửa tùy chọn cài đặt về thuế của mình trong Ad Manager.,Money paid to the government other than for transaction-specific goods and services.,12902
president,adjective,Tổng thống,Only high officials had access to the President .,Chỉ những quan chức cao cấp mới có quyền đến gặp Tổng thống .,"The head of state of a republic, a representative democracy and sometimes (in cases of constitutional violations) a dictatorship.",12905
spoil,verb,làm hư,"We've really been spoiling the children, what with all the food and warm clothing.","Chúng ta đang làm hư bọn trẻ, với mớ thức ăn và quần áo ấm.",(Also in plural: spoils) Plunder taken from an enemy or victim.,12907
submarine,adjective,ngầm,"When development began on the Type XXI U-boat in late 1942, it was proposed to simultaneously develop a smaller version incorporating the same advanced technology to replace the Type II coastal submarine .",Mọi việc bắt đầu khi tàu ngầm Klasse XXI được phát triển vào cuối năm 1942 một đề xuất đã được đưa ra về việc phát triển một loại tàu ngầm nhỏ hơn nhưng có công nghệ tương tự Klasse XXI để thay thế cho loại tàu ngầm hoạt động gần bờ Klasse 2.,A kind of sandwich made in a long loaf of bread.,12908
confuse,verb,nhầm lẫn,I don't want to confuse you too much.,Tôi không muốn gây nhầm lẫn bạn quá nhiều.,To thoroughly mix; to confound; to disorder.,12909
surrender,verb,hàng,He wishes to discuss terms of our surrender .,Họ muốn đàm phán về điều kiện ta đầu hàng .,"(transitive) To give up into the power, control, or possession of another; specifically (Military) to yield (land, a town, etc.) to an enemy.",12910
precisely,adverb,chính xác,"Well, that is precisely what has happened around the world.","Vâng, đó chính xác là những gì đang xảy ra khắp thế giới.",(manner) In a precise manner; exactly.,12911
trolley,verb,goòng,"You two, get the trolley .","Hai người, lấy xe đẩy đi.","(New Zealand, UK) A cart or shopping cart.",12912
holy,adjective,thần thánh,"Your holy crusade is led by men, not some precious deity.",Cuộc Thập tự chinh của các ngươi được lãnh đạo bởi người chứ không phải thần thánh .,Dedicated to a religious purpose or a god.,12914
attract,verb,hấp dẫn,"Heh, that seems odd. You're very attractive , smart.","Nghe hơi lạ tai, bởi vì cô rất hấp dẫn , thông minh...",To pull toward without touching,12915
annoyed,adjective,bị phiền hà,"No, I think some people are annoyed by no cake.","Không, em nghĩ một số người bị phiền hà vì không có bánh ngọt.",Simple past tense and past participle of annoy.,12916
darling,adjective,đáng yêu,Isn't that one of your darling little babies right there?,Có phải đó là một trong những đứa con đáng yêu của cô không?,Dear; cherished.,12917
arrive,verb,đến,"He arrived half an hour late, so everyone was angry with him.","Anh ta đến trễ nửa tiếng, vì thế mọi người bực mình với anh ta.","(transitive, copulative) to reach",12918
location,noun,vị trí,They've pinned down the location of the package.,Chúng đã bao vây vị trí của gói hàng rồi.,A particular point or place in physical space.,12919
disappear,verb,biến mất,The snow has disappeared in less than no time.,Tuyết đã biến mất trong khoảnh khắc.,(intransitive) To vanish.,12920
asphyxiate,verb,hơi ngạt,Asphyxiated ?,Ngạt thở ?,(transitive) To smother or suffocate someone.,12921
acrobat,noun,diễn viên nhào lộn,"At the end of the three-week stay, one of the acrobats asked: “How can I become one of Jehovah’s Witnesses?”","Vào cuối thời gian lưu diễn ba tuần, một diễn viên nhào lộn hỏi: “Tôi có thể làm gì để trở thành Nhân Chứng Giê-hô-va?”","An athlete who performs acts requiring skill, agility and coordination.",12922
reverse,adjective,nghịch,"If possible, we could reverse the process.",Nếu được chúng ta có thể đảo nghịch lại quá trình.,Having the order of its constituents moved backwards in time or space.,12923
salmon,noun,cá hồi,AquAdvantage individuals consume more energy when swimming than wild-type salmon .,Mẫu vật AquAdvantage tiêu thụ nhiều năng lượng hơn khi bơi hơn hoang dại cá hồi .,(pluralsalmon) One of several species of fish of the Salmonidae family.,12926
scatter,verb,gieo,Two tiny scattered seeds —two small Bible tracts— took root in the vast Amazon forest and sprouted into a flourishing congregation.,Hai hạt giống bé nhỏ được gieo —hai tờ chuyên đề về Kinh Thánh—đã đâm rễ sâu xuống rừng Amazon rộng lớn và mọc lên thành một hội thánh lớn mạnh.,(transitive) To cause to separate and go in different directions.,12927
flatter,verb,xu nịnh,"He also tended to trust flattering attendants, even though he was not criticized for being cruel or extravagant.","Ông cũng có xu hướng tin tưởng vào những kẻ xu nịnh , mặc dù vậy, ông không bị chỉ trích là tàn nhẫn hay không cuồng.",comparative form of flat: moreflat,12928
perspire,verb,đổ mồ hôi,And after a while I began to perspire .,Và chỉ sau một lúc tôi đã bắt đầu đổ mồ hôi .,to emit sweat or perspiration through the skin's pores,12929
enslave,verb,biến thành nô lệ,I'm enslaved by your silence.,Anh bị biến thành nô lệ vì sự im lặng của em.,(transitive) To make subservient; to strip one of freedom; enthrall.,12930
sewage,noun,nước cống,"Goo JoongPyo, you are Goo JoongMool ( sewage )!","Goo Jun Pyo, Anh là Goo Jung Mool thì có ( chất thải, nước cống )","A suspension of water and solid waste, transported by sewers to be disposed of or processed.",12931
infest,adjective,tràn vào quấy phá,"Those are the ones to be warned against, and there is hardly a watering place in all of mortality now that is not infested with them (“Spiritual Crocodiles,” 31).","Đó là những con cá sấu phải được cảnh báo và hầu như không có một chỗ nào trên khắp thế gian này mà không bị chúng tràn vào quấy phá ” (“Những Con Cá Sấu Thuộc Linh,” 31).",to be mischievous; to be hurtful; to be harassing.,12932
marvel,verb,kinh ngạc,I marvel at Heavenly Father’s love for His children.,Tôi kinh ngạc trước tình yêu thương của Cha Thiên Thượng dành cho con cái của Ngài.,That which causes wonder; a prodigy; a miracle.,12933
oppose,verb,phản đối,"At first, the King bitterly opposed these proposals.","Lúc đầu, nhà vua kiên quyết phản đối những đề xuất này.",To attempt to stop the progression of.,12934
socialize,verb,xã hội hoá,We should be socializing them to make caregiving,Chúng ta nên xã hội hoá họ để khiến cho việc chăm sóc,(intransitive) To interact with others,12935
appear,verb,hiện,"In the episode ""Dreama, the Mouse"", Dreama makes a water fountain appear , Brad sees and says ""You know, sometimes I think you're a real witch"" and then Dreama turns into a mouse.","Trong tập phim "" Dreama, Chuột "", Dreama làm cho một đài phun nước xuất hiện , Brad thấy và nói: "" Bạn biết đấy, đôi khi tôi nghĩ rằng bạn là một phù thủy thực"" và sau đó Dreama biến thành một con chuột.",(intransitive) To come or be in sight; to be in view; to become visible.,12936
