word,part_of_speech,meaning,example,example_meaning,definition,ID
relativity,noun,tính tương đối,Nicholas Hall knows that failure is a relative term.,Nicholas Hall biết rằng thất bại là một từ ngữ mang tính tương đối .,The state of being relative to something else.,9962
basis,noun,nền tảng,A Basis for New Bible Translations,Nền tảng cho các bản dịch Kinh Thánh về sau,"A starting point, base or foundation for an argument or hypothesis.",9963
proportional,adjective,cân xứng,It kind of determined the proportions of the design.,Nó như thể quyết định tỷ lệ cân xứng của thiết kế vậy.,At a constant ratio (to). Two magnitudes (numbers) are said to be proportional if the second varies in a direct relation arithmetically to the first.,9964
rotate,verb,quay,"Even before Voyager proved that the feature was a storm, there was strong evidence that the spot could not be associated with any deeper feature on the planet's surface, as the Spot rotates differentially with respect to the rest of the atmosphere, sometimes faster and sometimes more slowly.","Ngay cả khi tàu Voyager gửi về những đặc điểm của cơn bão này, đã có những manh mối thuyết phục về cơn bão không liên quan đến đặc điểm bất kỳ nào sâu ở bên dưới bề mặt hành tinh, như xoáy bão quay vi sai so với phần khí quyển còn lại bao quanh, đôi khi nhanh hơn đôi khi chậm hơn.","(intransitive) to spin, turn, or revolve.",9965
singularity,noun,cái kỳ dị,They had a singular goal.,Chúng có một mục đích phi thường .,"the state of being singular, distinct, peculiar, uncommon or unusual",9966
mechanics,noun,cơ học,Their very purpose was to perform a mechanical function.,Mục đích là thực hiện chức năng cơ học .,(physics) The branch of physics that deals with the action of forces on material objects with mass,9967
collapse,verb,sụp,"So when you think of it at that point, all walls collapse .","Khi nghĩ về sự sống ở điểm đó, tất cả mọi bức tường kiến thức đều sụp đổ.",(intransitive) To fall down suddenly; to cave in,9968
spherical,adjective,có hình cầu,Doesn't that blow your little spherical mind?,Điều này có làm bộ não hình cầu nhỏ bé của bạn muốn nổ tung không?,(geometry) shaped like a sphere.,9969
visible,adjective,hữu hình,But this our containment of the visible universe.,Nhưng sự kìm hãm không gian của chúng ta là trong vũ trụ hữu hình .,Able to be seen.,9970
disorder,noun,sự lộn xộn,And this disorder is in direct contrast to the unalterable order of a bloodline.,Và sự lộn xộn này lại trái ngược,Absence of order; state of not being arranged in an orderly manner.,9971
psychological,adjective,về tâm lý,"Excellent insights into human psychology , wise advice on every page.","Hiểu biết sâu sắc về tâm lý học con người, lời khuyên thông thái trên mỗi trang.",Of or pertaining to psychology.,9972
initial,adjective,ban đầu,The initial death toll will shake world governments to their core.,Số người chết ban đầu sẽ làm các chính phủ quốc tế run rẩy tận tâm can.,"Chronologically first, early; of or pertaining to the beginning, cause or origin",9973
necessary,noun,cần thiết,She found it necessary to accustom her child to getting up early.,Cô ấy nhận ra điều cần thiết là tập cho bọn trẻ của cô ấy thức dậy sớm.,"(archaic, UK) bathroom, toilet, loo",9974
progress,verb,tiến bộ,"If science makes progress , we'll be able to solve such problems.","Nếu khoa học tiến bộ , chúng ta sẽ có thể giải quyết những vấn đề như vậy.","Movement or advancement through a series of events, or points in time; development through time. [from 15th c.]",9975
limitation,noun,mặt hạn chế,"More than anyone else, he understands our limitations .","Hơn bất cứ ai hết, ngài hiểu những mặt hạn chế của chúng ta.",The act of limiting or the state of being limited.,9976
barrier,noun,chướng ngại,Age is not a barrier to becoming an instrument in the hands of God.,Tuổi tác không phải là chướng ngại vật để trở thành một công cụ trong tay Thượng Đế.,A structure that bars passage.,9977
omnipotence,noun,quyền tuyệt đối,"God cannot be glamorous because God is omnipotent , omniscient -- too far above us.","Chúa không thể quyến rũ bởi Chúa có quyền tuyệt đối , thông suốt mọi sự, quá xa với ta.",Unlimited power; commonly attributed to a deity or deities,9978
encumbered,adjective,gánh nặng,"Dill was encumbered by the chair, and his pace was slower.",Dill bị cái ghế làm vướng chân nên bước đi của nó chậm hơn.,"Weighted down, loaded sufficiently to make slow.",9979
parsimonious,adjective,dè sẻn,"I’m a bit parsimonious , aren’t I?","Tôi tỏ ra hơi bủn xỉn , có phải không?",Exhibiting parsimony; sparing in expenditure of money; frugal to excess; penurious; niggardly; stingy.,9980
presuppose,verb,giả định trước,Theories about language usually presuppose that humans evolved from apelike creatures.,Những thuyết về ngôn ngữ thường giả định trước là con người tiến hóa từ những con vật giống như vượn.,"To assume some truth without proof, usually for the purpose of reaching a conclusion based on that truth.",9981
aloofness,noun,sự tách ra,"Yet, he was no aloof scholar.","Thế nhưng, ông không phải là một ẩn sĩ.",The state of being aloof,9982
scold,verb,trách mắng,It does little good to scold the darkness.,Không có ích gì khi trách mắng bóng tối.,To rebuke.,9983
foreclosure,noun,Phát mãi tài sản,"Okay, well, then you're looking at foreclosure .","Được, vậy hãy đối mặt với việc xiết nợ nhé.","(law) the proceeding, by a creditor, to regain property or other collateral following a default on mortgage payments",9984
abdomen,noun,bụng,Pain could be caused by a blind uterus hidden in his abdomen .,Cơn đau có thể là do có tử cung ẩn trong bụng thằng bé.,"The belly, or that part of the body between the thorax and the pelvis.",9985
ethnic,adjective,thuộc dân tộc,"My family belongs to the Ixil people, an ethnic group of Maya descent.","Gia đình tôi thuộc dân tộc Ixil, một nhóm người có tổ tiên là người Maya.","Of or relating to a group of people having common racial, national, religious or cultural origins.",9986
intensity,noun,cường độ,High Intensity Lighting is one example,Ánh sáng cường độ cao là một ví dụ,the quality of being intense,9987
rigor,noun,rigour,It's being done in a rigorous manner.,Chúng được thực hiện rất nghiêm ngặt.,(US) Alternative spelling of rigour.,9988
bogus,adjective,hư,"Hotch, we both know that suspension was bogus .","Hotch, 2 ta đều biết vụ đình chỉ là hư cấu.",Counterfeit or fake; not genuine.,9989
psychosis,noun,chứng loạn tinh thần,"Mine psychosis , an acute fear of landmines, was rampant in the Portuguese forces.","Chứng loạn tinh thần mìn, là một nỗ lo cấp tính về mìn, đã lan tràn trong quân Bồ Đào Nha.","(psychology) A severe mental disorder, sometimes with physical damage to the brain, marked by a deranged personality and a distorted view of reality.",9990
mute,adjective,câm,Ezekiel’s muteness implied that he was speechless as far as uttering words of prophetic significance to the Israelites was concerned.,Sự câm lặng của Ê-xê-chi-ên ngụ ý là ông đã không thốt ra những lời mang ý nghĩa tiên tri liên quan đến dân Y-sơ-ra-ên.,Silent; not making a sound.,9991
eradication,noun,sự nhổ rễ,"Crime, Violence and Wickedness Eradicated :","Tội ác, hung bạo và gian ác bị diệt tận gốc :",The act of plucking up by the roots; a rooting out; extirpation; utter destruction.,9992
forensic,adjective,pháp y,You called the forensics team?,Các cậu gọi đội giám định pháp y chưa?,Relating to the use of science and technology in the investigation and establishment of facts or evidence in a court of law.,9993
carotid,adjective,động mạch cảnh,"Well, because I've seen what it does to a carotid artery.",Vì anh đã chứng kiến tác hại của nó với động mạch cảnh như thế nào rồi.,(anatomy) A number of major arteries in the head and neck.,9994
palindrome,noun,hồi văn,Because it is a palindrome .,Đọc xuôi hay ngược đều giống nhau .,"A word, phrase, number or any other sequence of units which has the property of reading the same forwards as it does backwards, character for character, sometimes disregarding punctuation, capitalization and diacritics.",9995
quorum,noun,số đại biểu quy định,Second Quorum of the Seventy,Đệ Nhị Nhóm Túc Số Thầy Bảy Mươi,"The minimum number of members required for a group to officially conduct business and to cast votes, often but not necessarily a majority or supermajority.",9996
terpsichorean,adjective,ca múa,Professor Some One's Terpsichorean Cats.,Giáo sư Cats Terpsichorean Một số Một.,(dance) Of or relating to dancing.,9998
excavate,verb,khai quật,This street is from the Minoan level of the excavation .,Con đường này là ở mức kỷ Minoan của cuộc khai quật .,(transitive) To make a hole in (something); to hollow.,9999
gourmand,noun,người phàm ăn,▪ “The culture celebrates what once it sanctioned [such as the so-called seven deadly sins]: parents encourage pride as essential to self-esteem; a group of self-rising French chefs has petitioned the Vatican that being a gourmand is no sin.,"▪ “Ngày nay, người ta hãnh diện về những điều mà trước đây bị xem là xấu hổ [như cái được gọi là “bảy mối tội đầu”]: Các bậc cha mẹ khuyến khích lòng kiêu ngạo là điều cần thiết cho lòng tự trọng; một nhóm bếp trưởng người Pháp to béo thỉnh cầu Vatican không quy việc tham ăn là tội lỗi.",A person who appreciates good food.,10000
ratio,noun,tỷ lệ,The actual ratio depends on the ions present.,Tỷ lệ thực tế phụ thuộc vào các ion hiện diện.,A number representing a comparison between two things.,10001
descendant,noun,con cháu,"According to these blessings, Gad’s descendants were to be a warlike race.","Theo những phước lành nầy, con cháu của Gát sẽ trở thành một dân tộc hiếu chiến.",descending from a biological ancestor,10002
curse,verb,nguyền rủa,She cursed him for causing the accident.,Bà ấy nguyền rủa hắn vì đã gây ra tai nạn.,A supernatural detriment or hindrance; a bane.,10003
prey,verb,mồi,Death seeks its prey .,Thần Chết đang tìm con mồi .,"(archaic) Anything, as goods, etc., taken or got by violence; anything taken by force from an enemy in war; spoil; booty; plunder.",10004
evaporate,verb,bay hơi,"When you evaporate seawater, the first thing to crystallize out","Khi bạn làm nước biển bay hơi , thứ đầu tiên kết tinh",To transition from a liquid state into a gaseous state.,10005
wound,verb,làm tổn thương,I'd more easily forgive his vanity had he not wounded mine.,Em sẽ dễ dàng tha thứ cho tính kiêu ngạo của anh ta để anh ta không thể làm tổn thương em.,"An injury, such as a cut or tear, to a (usually external) part of the body.",10006
moisture,noun,độ ẩm,"As the water temperature increases, the wind velocity increases and the moisture content increases.","Và khi nhiệt độ nước tăng lên, vận tốc gió tăng lên và độ ẩm tăng lên.",A moderate degree of wetness. --Francis Bacon.,10007
appreciate,verb,đánh giá cao,"I appreciate the bribe, but I intend on staying in that room.",Tôi đánh giá cao món quà của ông nhưng tôi vẫn sẽ ở trong căn phòng đó.,(transitive) to be grateful or thankful for.,10008
toxic,adjective,độc hại,"Make me something pretty and toxic , like me.","Hãy làm cho ta cái gì đó xinh đẹp và độc hại , như ta.",(toxicology) Having a chemical nature that is harmful to health or lethal if consumed or otherwise entering into the body in sufficient quantities.,10009
urge,verb,thúc giục,They were pulling for me and urging me to keep trying.,Họ đã hỗ trợ tôi và thúc giục tôi tiếp tục cố gắng.,A strong desire; an itch to do something.,10010
cliff,noun,vách đá,And then they inter them up on these cliffs .,Và sau đó họ đặt họ treo trên các vách đá .,A vertical (or near vertical) rock face.,10011
slope,adjective,độ dốc,And negative alpha is the slope of that line I showed you before.,Và Alpha âm chính là độ dốc của cái đường mà tôi đã cho bạn thấy trước đó.,An area of ground that tends evenly upward or downward.,10012
increment,verb,số gia,"Cash deposits made daily in $ 9,000 increments .","Tiền gửi bằng tiền mặt hàng ngày trong 9,000 $ số gia tăng.",The action of increasing or becoming greater.,10013
tangled,adjective,rối,"They told me he went overboard, tangled in the sails.",Họ kể với tôi anh ta ở trên mạn thuyền. Đã bị rối vào cánh buồm.,Simple past tense and past participle of tangle.,10014
busybody,noun,người bao biện,Damned busybody !,Lo chuyện bao đồng .,"Someone who interferes with others; one who is nosy, intrusive or meddlesome.",10016
solvent,adjective,Dung môi,"Any paint solvents , anything unhygienic?","Dung môi sơn, hay thứ gì đó hại sức khỏe?","A liquid that dissolves a solid, liquid, or gaseous solute, resulting in a solution.",10017
consuming,adjective,chi phối,Negative habits have the potential to become consuming addictions.,Thói quen xấu có tiềm năng trở thành thói nghiện dễ chi phối .,Present participle of consume.,10018
indisputable,adjective,không thể bàn cãi,The inspired penmen of the Bible recorded them as indisputable facts of history.,Những người viết Kinh-thánh được soi dẫn đã ghi lại những điều đó như là những sự kiện lịch sử không thể bàn cãi .,Not disputable; not open to question; obviously true,10019
finery,noun,quần áo lộng lẫy,"Who clothed you in scarlet and finery ,","Người cho các cô y phục đỏ tươi và lộng lẫy ,",(obsolete) Fineness; beauty.,10020
waistcoat,noun,áo gi lê,"Now, I've made these into rather nice little waistcoats .","Bây giờ, tôi đã biến chúng thành những cái áo gi - lê khá đẹp.","(UK) A sleeveless, collarless garment worn over a shirt and under a suit jacket.",10022
socket,noun,hốc,You can see the eye socket and you can see the little teeth in the front.,Bạn có thể thấy hốc mắt và những chiếc răng nhỏ ở phía trước.,(mechanics) An opening into which a plug or other connecting part is designed to fit (e.g.a light bulb socket).,10023
cautious,adjective,thận trọng,Probably our people being overly cautious .,Có lẽ người của ta quá thận trọng .,careful; using or exercising caution; tentative,10024
amplifier,noun,bộ khuếch đại,Sound Amplifier is already installed on your phone.,Bộ khuếch đại âm thanh đã được cài đặt trên điện thoại của bạn.,"Anything that amplifies, or makes something larger or more intense.",10025
gluten-free,adjective,không có gluten,It's gluten - free .,Không có Gluten .,(of food) Containing no gluten.,10026
interstellar,adjective,giữa các sao,Interstellar planets generate little heat and are not heated by a star.,Các hành tinh nằm giữa các sao thường phát ra ít nhiệt lượng cũng như chúng không nóng bằng một ngôi sao.,between the stars,10027
condominium,noun,chế độ công quản,"One of these rules, for example, stated that: The contractors shall make the following statements: they are of French nationality, are not Jewish, nor married to Jewish in the sense of the laws and ordinances in force The president of the Conseil Représentatif des Institutions juives de France-Côte d'Azur, a Jewish association group, issued a strong condemnation labelling it ""the utmost horror"" when one of the inhabitants of such a condominium qualified this as an ""anachronism"" with ""no consequences"".","Ví dụ, một trong những quyết định đó, viết: Các nhà thầu sẽ thực hiện những tuyên bố sau: họ mang quốc tịch Pháp, không phải người Do Thái, không kết hôn với người Do Thái theo các nghĩa của luật pháp và nghị định đang có hiệu lực Chủ tịch CRIF-Côte d'Azur, một hội nhóm Do Thái, đã ra một lên án mạnh mẽ gọi nó là ""sự khiếp hãi cùng cực"" khi một trong những cư dân của một chế độ công quản đó gọi nó là một ""sự sai lầm"" mà ""không có hậu quả.""","(chiefly US) a building in which each unit is owned by an individual but the grounds, structure etc is owned jointly",10028
holographic,adjective,Holographic,The holographic projector.,Máy phát hình ảo .,In the form of a hologram or holograph.,10029
porcelain,noun,sứ,They are porcelain .,Tôi trồng răng sứ .,"a hard, white, translucent ceramic that is made by firing kaolin and other materials; china.",10030
commemorative,adjective,để kỷ niệm,They agreed to establish a new district to commemorate the battle at Bang Rachan.,Họ đã thiết lập một huyện mới để kỷ niệm trận đánh tại Bang Rachan.,"serving to commemorate, e.g., a person or event",10031
disclaimer,noun,sự chối,( Disclaimer ),(Tuyên bố từ chối trách nhiệm),"One who disclaims, disowns, or renounces.",10032
glaring,noun,rõ ràng,One of the most glaring of these was the elimination of the divine name.,Một trong những điều sai rõ ràng nhất là việc loại ra danh của Đức Chúa Trời.,Reflecting with glare.,10033
persecution,noun,sự hành hạ,And freedom from persecution from the Khmer Rouge.,Sự tự do được thoát khỏi sự hành hạ của Khơ- me Đỏ.,The act of persecuting.,10034
secretion,noun,sự tiết,Secretion of calcitonin is stimulated by: an increase in serum gastrin and pentagastrin.,Sự tiết calcitonin được kích thích bởi: tăng nồng độ Ca2+ trong máu gastrin và pentagastrin.,Any substance that is secreted by an organism.,10035
importation,noun,hàng nhập,Kosovo 's government suspected them of turning a blind eye to banned imports .,Chính phủ Kosovo nghi ngờ họ làm ngơ trước số hàng nhập khẩu bị cấm .,The act or an instance of importing.,10036
vogue,noun,thời trang,Aplin has appeared in fashion spreads for magazines such as Vogue and GQ.,Aplin đã xuất hiện trong một vài tạp chí thời trang như Vogue hay GQ.,A highly stylized modern dance that evolved out of the Harlem ballroom scene in the 1960s.,10037
wit,noun,sự hóm hỉnh,Humor is also synonymous with wit —and wit is born of intelligence.,"Hài hước cũng đồng nghĩa với sự hóm hỉnh , mà hóm hỉnh lại xuất phát từ một cái đầu thông minh.",(now usually in the plural) Sanity.,10038
anemone,noun,cò chân ngỗng,"However, it was later reported that a sea anemone had been scooped up from the seabed mud by the Russian team and that video footage from the dive showed unidentified shrimps and amphipods.","Tuy nhiên, sau này có thông báo rằng một con cò chân ngỗng biển đã được đội Nga moi lên từ lớp bùn đáy biển và rằng đoạn video từ chuyến lặn cho thấy có những con tôm và giáp xác chân hai loại chưa được xác định.","Any plant of the genus Anemone, of the Ranunculaceae (or buttercup) family, such as the windflower.",10040
cloven,adjective,tách ra,It was cloven in two.,Nó bị chẻ ra làm hai.,Past participle of cleave,10041
vocabulary,noun,từ vựng,* having a large vocabulary of words and knowing how to use them,* có vốn từ vựng phong phú và biết cách sử dụng vốn từ vựng đó,"A usually alphabetized and explained collection of words e.g. of a particular field, or prepared for a specific purpose, often for learning.",10042
pace,noun,bước,The ridge is just a few hundred paces up ahead.,Chỉ còn vài trăm bước nữa là tới đỉnh núi.,A step taken with the foot.,10043
limited,adjective,có hạn,"Because of limited space, admission will be by ticket only.",Vì chỗ ngồi có hạn nên cần phải có thẻ mới được vào cửa.,With certain (oft. specified) limits placed upon it.,10044
technique,noun,kỹ thuật,It has developed special techniques for hunting amongst the cacti.,Nó đã phát triển những kỹ thuật chuyên biệt để săn mồi trong các khóm xương rồng.,"(uncountable) The practical aspects of a given art, occupation etc.; formal requirements. [from 19th c.]",10045
antagonist,noun,địch thủ,It's applied to any antagonist .,Nó được áp dụng cho bất kỳ địch thủ nào.,An opponent or enemy.,10046
monologue,noun,bài độc thoại,But this isn't going to be another monologue about the hijab,Nhưng đây sẽ không phải lại là bài độc thoại về khăn trùm đầu hijab,"(drama) A type of art that consist of soliloquy, a long speech by one person.",10047
ennoble,verb,làm cao cả,Repentance is uplifting and ennobling .,Sự hối cải là nâng cao tinh thần và cải thiện con người.,"To bestow with nobility, honour or grace.",10048
incredulity,noun,sự hoài nghi,"Big discoveries are protected by public incredulity .""","Những khám phá lớn được bảo vệ bởi sự hoài nghi của công chúng"".",Unwillingness or inability to believe; doubt about the truth or verisimilitude of something; disbelief.,10049
adverse,adjective,bất lợi,"At times, though, the short-term effect may bring adversity .","Tuy nhiên, đôi khi chúng ta phải chịu điều bất lợi trong một thời gian.",Unfavorable; antagonistic in purpose or effect; hostile; actively opposing one's interests or wishes; contrary to one's welfare; acting against; working in an opposing direction.,10050
dissimulate,adjective,che giấu,Carefully dissimulated until you bend the pages.,Được dấu đi một cách cẩn thận cho đến khi cô uốn các trang lại.,(intransitive) To practise deception by concealment or omission or by feigning a false appearance.,10051
parsimony,noun,sự tằn tiện,"I’m a bit parsimonious , aren’t I?","Tôi tỏ ra hơi bủn xỉn , có phải không?",Great reluctance to spend money unnecessarily.,10052
expenditure,noun,chi tiêu,I have defined this as the single largest expenditure in the country's history.,Tôi đã định nghĩa chuyện này như một sự chi tiêu lớn nhất trong lịch sử đất nước.,"(countable, uncountable) Act of expending or paying out.",10053
dissension,noun,sự bất đồng,So much dissension arose that Lysias had to rescue the apostle.,Sự bất đồng ý kiến nổi lên nhiều đến nỗi Ly-sia phải đưa sứ đồ ra ngoài.,"An act of expressing dissent, especially spoken.",10054
battery,noun,pin,Laptop Battery,Pin Máy Xách TayComment,A device that produces electricity by a chemical reaction between two substances.,10055
breed,verb,chăn nuôi,He says he will try to breed more cattle and rebuild his life .,Ông cho biết ông sẽ cố chăn nuôi nhiều gia súc và phục hồi lại cuộc sống .,To sexually produce offspring.,10056
demonstrator,noun,người thao diễn,May I demonstrate how?”,Để tôi chỉ cho ông / bà xem”.,the forefinger,10057
diva,noun,nữ danh ca,"""Una diva nica en Hollywood"" (in Spanish).",“Una diva nica en Hollywood” (bằng tiếng Spanish).,"Any female celebrity, usually a well known singer or actress.",10058
affordable,adjective,chấp nhận được,"Second, it had to be extremely affordable .","Thứ hai, giá cả phải thật sự chấp nhận được .",something that can be afforded.,10059
dictator,noun,kẻ độc tài,"In fact, I don't want to be a dictator anymore!","Thật ra, tôi không muốn làm kẻ độc tài nữa.","Originally, a magistrate without colleague in republican ancient Rome, who held full executive authority for a term granted by the senate (legislature), typically to conduct a war",10060
misconception,noun,sự hiểu sai,Some Common Misconceptions,Một số quan điểm sai phổ biến,"a mistaken belief, a wrong idea",10061
debate,verb,bàn cãi,"AFTER Nicaea, debates on the subject continued for decades.","SAU Giáo hội nghị Ni-xen, đề tài tiếp tục được bàn cãi trong mấy chục năm.","(obsolete) Strife, discord.",10062
departure,noun,sự khởi hành,He knows the departure time.,Cậu ấy biết giờ xuất phát mà.,the act of departing or something that has departed,10063
ally,Verb,đồng minh,"Red Alert 3 features three factions, the Allies , Soviets and the Empire of the Rising Sun.","Red Alert 3 minh họa ba phe, Đồng minh , Xô Viết và Empire of the Rising Sun.","(transitive) To unite, or form a connection between, as between families by marriage, or between princes and states by treaty, league, or confederacy",10064
cast,Verb,đổ khuôn,They're making casts as we speak.,Hiện họ đang đổ khuôn nó.,"(astrology) To calculate the astrological value of (a horoscope, birth etc.). [from 14th c.]",10065
displace,verb,chiếm chỗ,"Um, water displacement .",Khối lượng nước bị chiếm chỗ .,"to move something, or someone, especially to forcibly move people from their homeland",10066
crystal,noun,pha lê,"""""""I’ll work all night, until dawn, and I’ll clean every piece of crystal in your shop.""","""""""Đến sáng sớm mai cháu sẽ lau chùi hết mọi món hàng pha lê trong tiệm ông.""",(countable) A solid (mineral quartz or otherwise) composed of an array of atoms possessing long-range order and arranged in a pattern which is periodic in three dimensions.,10067
delegation,noun,phái đoàn,The North Korean government then dispatched a high-level delegation to Malaysia.,Chính phủ Triều Tiên sau đó phái một phái đoàn cấp cao sang Malaysia.,An act of delegating.,10068
lifeguard,noun,cứu hộ,One of the lifeguards was just about to dismantle a nuclear device.,Một nhân viên cứu hộ đang tháo dỡ 1 thiết bị hạt nhân ở nhà tớ.,"(chiefly US) an attendant, usually an expert swimmer, employed to save swimmers in trouble or near drowning at a body of water",10069
produce,verb,sản xuất,He also led a workshop that was the leading producer of prints in Venice before 1500.,Ông cũng lãnh đạo một xưởng sản xuất dẫn đầu về in ấn tranh ở Venice trước 1500.,"(transitive) To yield, make or manufacture.",10070
rescue,verb,cứu,Not if we rescue him first.,Chúng ta cứu cậu ấy trước thì có sao.,(figuratively) To remove or withdraw from a state of exposure to evil and sin.,10071
sue,verb,kiện,I'll sue you all in an American court,Tao sẽ kiện chúng mày ra tòa ở Mỹ.,"(obsolete, transitive) To follow.",10072
trophy,noun,cúp,"17 May 2014 17:00 BST Wembley Stadium, London Attendance: 89,345 Referee: Lee Probert (Wiltshire) A new version of the FA Cup trophy was cast to be presented, for the first time, to the winners of the 2014 final.","17 tháng 5 năm 201417:00 BST Sân vận động Wembley, Luân Đôn Khán giả: 89,345 Trọng tài: Lee Probert (Wiltshire) Một phiên bản mới của cúp FA đã được chọn để trao lần đầu tiên cho những nhà vô địch của chung kết 2014.",(Roman antiquity) tropæum,10073
kinsman,noun,người bà con,Boromir died to save us... my kinsman and me.,"Boromir đã hy sinh để cứu chúng tôi... người bà con của tôi, và cả tôi nữa!",A male relative.,10074
fortification,noun,công s,No Fortification anymore!,Không còn Bảo hộ nhà nữa!,The act of fortifying; the art or science of fortifying places to strengthen defence against an enemy.,10076
dullard,noun,người ngu đần,"Well, I keep dropping hints but that dullard never gets it.",Con cũng ám chỉ cho anh ấy biết điều đó nhưng tên ngốc đó vẫn không hiểu,A stupid person; a fool.,10077
chivalrous,adjective,hào hiệp,Just trying to be chivalrous .,Anh cốtỏ ra hào hiệp thôi mà.,"(of a man) honourable, especially to women.",10078
vulgarity,noun,hành động thô bỉ,Which law then obliges you to... commit a vulgar action that is not gallant.,Cái thứ luật pháp sẽ giúp cho anh... phạm phải một hành động thô bỉ không hề có chút gallant nào.,(uncountable) The quality of being vulgar.,10079
disintegration,noun,sự tan rã,now it is the most significant cause of the country's disintegration .,Bây giờ nó là một trong những nguyên nhân chính cho sự tan rã của đất nước này.,A process by which anything disintegrates.,10080
wainscoting,noun,ván lát chân tường,The voice became more and more muffled; a violent movement made the wainscotting echo.,Tiếng nói mỗi lúc một trở nên ngột nghẹt: một tiếng động ầm ầm làm rung chuyển những ván gỗ lát tường.,Alternative spelling of wainscotting.,10081
jilt,verb,bỏ rơi người yêu,"OK, got jilted ?","OK, bị đá hả ?",A woman who jilts a lover.,10082
espy,Verb,nhận thấy,"Two weeks ago, Aimee was up for the Arthur Ashe award at the ESPYs .","Hai tuần trước, Aimee đã đến cho giải thưởng Arthur Ashe ở ESPYs.","To catch sight of; to perceive with the eyes; to discover, as a distant object partly concealed, or not obvious to notice; to see at a glance; to discern unexpectedly; to spy; as, to espy land; to espy a man in a crowd.",10083
annoyance,noun,điều khó chịu,Android Offers Lots of Options and Some Annoyances,Android đưa ra nhiều lựa chọn và cũng không ít phiền toái,(countable) That which annoys.,10085
committed,adjective,tận tụy,"At that time my ward had a wonderful, devoted, committed bishop.","Vào lúc đó, chúng tôi có một vị giám trợ tuyệt vời, tận tụy , đầy cam kết.",Simple past tense and past participle of commit.,10086
imaginary,adjective,ảo,This distinction between victim and empowered is imaginary .,Việc phân biệt giữa người bị nạn và người được luật pháp chấp nhận là ảo tưởng.,existing only in the imagination,10088
media,noun,môi trường,And they are also part of the abundant media landscape we're getting now.,Và đó cũng là 1 phần của môi trường truyền thông phong phú chúng ta đang có.,Means and institutions for publishing and broadcasting information.,10089
tongue,noun,lưỡi,I'd have thought you'd had enough pickled tongue for one day.,Tôi tưởng là anh đã có đủ lưỡi ngâm giấm cho một ngày rồi.,"The flexible muscular organ in the mouth that is used to move food around, for tasting and that is moved into various positions to modify the flow of air from the lungs in order to produce different sounds in speech.",10090
conductor,noun,chất dẫn,Salt water is a great conductor of electricity.. 8th Grade Physics,Nước muối là chất dẫn điện rất tốt.,"(music) A person who conducts an orchestra, choir or other music ensemble; a professional whose occupation is conducting.",10091
protein,noun,Protein,His urine has elevated proteins and red blood cells.,Lượng protein và hồng cầu trong nước tiểu tăng cao.,"(biochemistry) Any of numerous large, complex naturally-produced molecules composed of one or more long chains of amino acids, in which the amino acid groups are held together by peptide bonds.",10092
vessel,noun,thuyền,A light from a stranded vessel gleams far off.,Một ánh đèn lóe lên từ con thuyền mắc cạn ở nơi xa.,"(nautical) A general term for all kinds of craft designed for transportation on water, such as ships or boats.",10093
celery,noun,cần tây,Not unless the kid's been eating barrels of celery or living in Indonesia or both.,Trừ khi nó ăn cả thùng cần tây hoặc sống ở Indonesia hoặc cả hai.,A European herb (Apium graveolens) of the carrot family.,10094
congratulations,interjection,chúc mừng,And to congratulate him on the way he handled the English mob this morning.,Và để chúc mừng ông về cái cách ông đã xử lý bọn côn đồ Anh sáng nay.,Plural form of congratulation.,10095
dismissal,noun,khinh thường,Looks like I was wrong to dismiss apnea.,Có vẻ như tôi đã sai khi loại bỏ ngừng thở.,Deprivation of office; the fact or process of being fired from employment or stripped of rank.,10096
extremely,adverb,hết sức,The nice part about Crusades is they're extremely dangerous.,Phần hay ho của các cuộc viễn chinh là chúng hết sức nguy hiểm.,(degree) To an extreme degree.,10097
minimize,verb,giảm thiểu,We'll do all we can to minimize any damage.,Chúng tôi sẽ cố hết sức để giảm thiểu mọi thương tổn.,(transitive) To make (something) as small or as insignificant as possible.,10098
personality,noun,tính cách,She has a very open personality .,Tính cách cô ấy rất cởi mở.,A set of qualities that make a person (or thing) distinct from another.,10099
qualifying,noun,đủ điều kiện,"Third, select the most qualified applicants.","Thứ ba, chọn các ứng viên đủ điều kiện nhất.",Present participle of qualify.,10100
architect,verb,người sáng tạo,"In fact, the architect of our national accounting system,","Thật sự, người sáng tạo ra hệ thống sổ sách kế toán quốc gia,","A person who plans, devises or contrives the achievement of a desired result.",10101
bimonthly,adjective,hai tháng một lần,"In November 2013, Politico launched Politico Magazine (ISSN 2381-1595), which is published online and bimonthly in print.","Tháng 11 năm 2013, Politico phát hành tạp chí Politico Magazine (ISSN 2381-1595), xuất bản trực tuyến và bản in ấn hai tháng một lần .",Occurring once every two months; bimestrial,10102
desirable,adjective,đáng khát khao,There are so many things you may consider desirable .,Có rất nhiều điều mà các em có thể thấy đáng khát khao .,"describing something worth having, that is useful to have, or that would be nice to have.",10103
discourage,verb,làm nản lòng,""" I'm not strong, "" he said after a discouraging silence.",""" Tôi không mạnh mẽ, "" ông cho biết sau khi một sự im lặng làm nản lòng .",(transitive) To take away or reduce the courage of.,10104
