word,part_of_speech,meaning,example,example_meaning,definition,ID
junction,noun,chỗ giao nhau,Tunnel ahead is the main junction .,( Pinky ) Đường hầm phía trước là chỗ giao nhau chủ yếu đấy.,"The act of joining, or the state of being joined.",14626
airline,noun,công ty hàng không,"March 1 – The German airline Deutsche Luft-Reederei (DLR) begins scheduled flights to Hamburg, Germany.",1 tháng 3 - Công ty hàng không Đức Deutsche Luft-Reederei (DLR) bắt đầu các chuyến bay đến Hamburg.,A company that flies airplanes to transport people and goods.,14627
pilot,verb,lái,"An Imperial pilot , one of the cargo drivers he defected yesterday.","Có một phi công lái tàu chở hàng của Đế chế, hôm qua hắn đào ngũ.","(nautical) A person who steers a ship, a helmsman.",14628
tour,verb,tua,"I gotta go on that tour , Major.","Tôi phải tham gia tua diễn này, Thiếu tá.","A journey through a particular building, estate, country, etc.",14629
overlap,verb,gối lên nhau,So the X-ray will show the overlaps in these little corners.,X-quang cho thấy các lớp gối lên nhau ở các góc nhỏ đó.,To extend over and partly cover something.,14630
elide,verb,lâu dài,I elide the names.,Tớ đã lược bỏ tên.,To break or dash in pieces; to demolish.,14631
attaint,adjective,buộc tội,I denounce him and attaint him.,Ta tuyên bố hắn có tội và ra lệnh bắt hắn.,"(obsolete) Convicted, attainted.",14632
abattoir,noun,lò mổ,An abattoir is a place where animals are slaughtered for food.,Một lò mổ là một nơi mà động vật được giết mổ làm thực phẩm.,"A public slaughterhouse for cattle, sheep, etc.",14633
innovate,verb,đổi mới,So that's the first kind of invisible innovation coming out of India.,Vậy đó chính là một kiểu đổi mới vô hình xuất phát từ Ấn Độ.,"(obsolete, transitive) To alter, to change into something new.",14634
jubilance,noun,sự hân hoan,"Be jubilant , my feet!",Xứng đáng là chân tướng quân!,Jubilation.,14635
symbolic,adjective,tượng trưng,Miscellaneous Mathematical Symbols -A,KCharselect unicode block name,Pertaining to a symbol.,14636
dazed,adjective,choáng váng,You feel like you're walking around in a daze .,Bạn cảm thấy như đang đi lòng vòng trong khi choáng váng .,Simple past tense and past participle of daze.,14637
kith,noun,bè bạn,Your own kith and kin!,Họ hàng thân thuộc của chính ông!,(obsolete) friends and acquaintances,14638
philanderer,noun,kẻ hay tán tỉnh,I'm a philanderer .,Tôi là tên chuyên tán gái .,One that plays at courtship; a fickle lover; a flirt (usually applies only to men).,14639
gopher,noun,gofer,"The gravity, the air, the gophers .","Trọng lực, không khí, lũ chuột đất .",(Biblical) an unknown tree; Noah's Ark was built in gopher wood,14641
satisfy,verb,thỏa mãn,The answer Jesus gave satisfied his first-century followers.,Câu trả lời của Giê-su đã thỏa mãn môn-đồ ngài trong thế-kỷ thứ nhất.,"To do enough; to meet (needs); to fulfill (wishes, requirements).",14642
tyke,noun,con chó cà tàng,Tyke – A small puppy and Spike's son.,Tyke - Một con chó con bulldog và con trai của Spike.,(dialectal) A mongrel dog.,14643
stigmatize,verb,bêu xấu,"Are we kind of stigmatizing people from Arkansas, and this part of the country?","Liệu chúng ta có đang bêu xấu những con người Arkansas, và vùng này của đất nước?",(transitive) To characterize as disgraceful or ignominious; to mark with a stigma or stigmata.,14644
revocation,noun,sự thu hồi,"Louis Post at the Department of Labor, which had ultimate authority over deportation decisions, determined that the revocation of her husband Kershner's American citizenship in 1908 after his conviction had revoked hers as well.","Louis Post thuộc Bộ Lao động, cơ quan có thẩm quyền tối hậu về những quyết định trục xuất, quyết định rằng sự thu hồi quốc tịch Hoa Kỳ của chồng bà vào năm 1908 đương nhiên vô hiệu hóa quốc tịch của bà.",An act or instance of revoking.,14645
adversely,adverb,bất lợi,2 Our lives are affected adversely when others treat us in an unkind manner.,2 Đời sống chúng ta bị ảnh hưởng bất lợi khi người khác đối xử không tốt với mình.,In an adverse manner.,14646
collectivize,verb,tập thể hoá,"By 1936, about 90% of Soviet agriculture had been collectivized .","Tới năm 1936, khoảng 90% nông nghiệp Xô viết đã được tập thể hoá .",To organize a farm or industrial enterprise on the basis of collective control,14647
armament,noun,vũ khí,"The aircraft had all armament , radar and paint removed, which reduced weight to 14,100 kg.","Vũ khí , radar và lớp sơn ngụy trang bị loại bỏ, giảm trọng lượng xuống còn 14.100 kg.",A body of forces equipped for war.,14648
combine,verb,kết hợp,The crocodile’s jaw is a surprising combination of power and sensitivity.,Hàm cá sấu là sự kết hợp đáng kinh ngạc giữa sức mạnh và độ siêu nhạy cảm.,(transitive) to bring (two or more things or activities) together; to unite,14649
alfalfa,noun,cỏ linh lăng,"I also harvested cotton, grapes, and alfalfa , and I participated in irrigating the fields.","Tôi cũng đi hái bông gòn, nho, cỏ linh lăng và làm công việc dẫn thủy nhập điền.","(uncountable) A plant,Medicago sativa, grown as a pasture crop.",14650
nuanced,adjective,sắc thái,Nuance .,Đổi màu được nhỉ .,"Having nuances; possessed of multiple layers of detail, pattern, or meaning",14651
quipu,noun,quipu,"When the Spanish conquered the Incas, the quipu became obsolete and the codes were forgotten.","Khi người Tây Ban Nha xâm chiếm Đế Quốc Inca, quipu trở nên lỗi thời và người ta không còn nhớ mật mã của nó nữa.","a recording device, used by the Incas, consisting of intricate knotted cords",14652
snob,noun,kẻ hợm mình,I hate snobs .,Tôi ghét những tên hợm hĩnh .,"(disapproving, informal) A person who seeks to be, or is, a member of the upper classes and looks down on lower classes, such as the middle class and the poor.",14653
liberal arts,noun,khoa học nhân văn,Geography had no place in the medieval catalogue of the “seven liberal arts .”,Địa lý không có chỗ trong danh sách “bảy môn khoa học nhân văn ” thời Trung Cổ.,those areas of learning that require and cultivate general intellectual ability rather than technical skills; the humanities,14654
suborn,verb,mua chuộc,"Second thing we need to do is completely reform modern executive and professional compensation, which is what they use to suborn the appraisers.","Điều thứ hai ta cần làm là cải cách hoàn toàn hệ thống điều hành hiện đại và đãi ngộ chuyên nghiệp, đó là những gì họ sử dụng để mua chuộc các giám định viên.","To induce someone to commit an unlawful or malicious act, or to commit perjury",14655
grain,verb,ngũ cốc,Where did all that grain come from?,Số lượng ngũ cốc đó đến từ đâu?,"(uncountable) The harvested seeds of various grass-related food crops eg: wheat, corn, barley.",14656
flume,noun,máng,Skin is the second studio album by Australian electronic musician Flume .,Skin là album phòng thu thứ hai của nhạc sĩ nhạc điện tử người Úc Flume .,"A ravine or gorge, usually one with water running through.",14657
lipid,noun,Lipit,"Ruben & Jones (2000) note that the Harderian glands, which secrete lipids for coating the fur, were present in the earliest mammals like Morganucodon, but were absent in near-mammalian therapsids like Thrinaxodon.","Ruben & Jones (2000) lưu ý rằng các tuyến Harderia, tiết ra lipit để bọc lông, đã có mặt ở các thú có vú sớm nhất như Morganucodon, nhưng không có trong các Cung thú gần động vật có vú như Thrinaxodon.","(chemistry) Any of a group of organic compounds including the fats, oils, waxes, sterols, and triglycerides. Lipids are characterized by being insoluble in water, and account for most of the fat present in the human body. They are, however, soluble in nonpolar organic solvents.",14658
chemical,noun,hóa học,Chemical reactions generally proceed more slowly at a lower temperature.,Hấp phụ hóa học thường xảy ra ở nhiệt độ cao với tốc độ hấp phụ chậm.,(obsolete) Of or relating to alchemy.,14659
propellant,adjective,chất nổ đẩy đạn,Have you bought a propeller ?,Có phải anh đã mua một cái chân vit ?,anything that propels,14660
downy,adjective,cồn cát,The next day is a momentous one for the downy young birds.,Ngày kế tiếp là một ngày quan trọng đối với đà điểu con còn lông tơ .,"Having down, covered with a soft fuzzy coating as of small feathers.",14661
kudzu,noun,sắn dây,"Some climbing species, such as kudzu , which do not need to produce thick supportive tissue, may grow up to 12.5 mm/h.","Một số loài dây leo, chẳng hạn sắn dây , không cần sản sinh ra các mô hỗ trợ dày, có thể tăng trưởng tới 12.500 μm/h.",An Asian vine grown as a root starch.,14662
omnipresence,noun,ở khắp nơi,He's omnipresent .,Ông ta có mặt khắp nơi .,the ability to be at all places at the same time; usually only attributed to God,14663
jugular,adjective,tĩnh mạch cảnh,"When the giraffe lowers its head, valves in the jugular vein prevent blood from rushing back to the brain.","Khi hươu cúi đầu xuống, van trong tĩnh mạch cảnh cản không cho máu dồn về não.","Relating to, or located near, the neck or throat.",14664
timeworn,adjective,thời gian mòn,Ravencroft is a timeworn institution devoted to mental improvement.,Cậu đã phạm luật của công ty.,showing the effects of wear due to long use,14665
bunker,verb,boongke,Those bunkers are powerfully warded.,Những cái boongke này được trông nom đầy uy lực.,"(military) A hardened shelter, often buried partly or fully underground, designed to protect the inhabitants from falling bombs or other attacks.",14666
alumna,noun,cựu sinh viên,""" Alumna Deborah Ann Woll on True Blood"".",Ngày 23 tháng 9 năm 2010. ^ “Alumna Deborah Ann Woll on True Blood”.,a female pupil or student (especially of a university or college),14667
deviance,noun,Lệch lạc,He is a couple's counselor and also works with men and boys suspected of sexual deviancy .,Ông là người tư vấn cho cặp vợ chồng và làm việc với những người nghi ngờ bị lệch lạc về tình dục.,(sociology) Actions or behaviors that violate formal and informal cultural norms such as law and the discouragement from public nose-picking.,14668
matriculation,noun,nhập học,We matriculate a lot.,Bọn anh vào rất nhiều trường.,(Scottish) A registration of armorial bearings,14669
absorption,noun,hấp thu,"Bicalutamide is well-absorbed, and its absorption is not affected by food.",Bicalutamide được hấp thu tốt và sự hấp thu của nó không bị ảnh hưởng bởi thức ăn.,The act or process of absorbing or sucking in anything.,14670
upkeep,verb,phí tổn bo dưỡng,"Well, but Joe has provided for Patrick's upkeep .",Joe đã lo mọi thứ cho Patrick .,"(transitive, UK) to maintain (something) or keep it in good repair",14671
township,noun,quận,"Domino's Pizza is an American restaurant chain and the international franchise pizza delivery corporation is headquartered at the Domino's Farms Office Park (the campus itself owned by Monaghan) in Ann Arbor Township , Michigan, United States, near Ann Arbor, Michigan.","Domino's Pizza là tên một chuỗi nhà hàng pizza Mỹ và cũng là tên công ty nhượng quyền kinh doanh quốc tế có trụ sở tại Domino Farms Office Park (hội sở thuộc sở hữu của nhà đồng sáng lập Domino's Pizza Tom Monaghan) tại xã Ann Arbor, Quận Washtenaw, Michigan, Hoa Kỳ, gần Ann Arbor, Michigan.",The territory of a town; a subdivision of a county.,14672
homeland,noun,quê hương,"I am a Hazara, and the homeland of my people is Afghanistan.","Tôi là một người Haraza, và quê hương của chúng tôi là Afghanistan.",One’s country of residence.,14673
overpopulation,noun,nhân mãn,It is only in today’s world of imperfect mankind that overpopulation presents a problem.,Chỉ trong thế giới loài người bất toàn ngày nay nạn nhân mãn mới là một vấn đề.,A situation which occurs when the number of occupants of an area exceeds the ability of that area to provide for those occupants.,14674
monotheism,noun,thuyết độc thần,I think it's the basis of animism and polytheism and monotheism .,Tôi nghĩ đây là nền tảng của thuyết duy linh thuyết đa thần và thuyết độc thần .,The belief in a single god; especially within an organized religion.,14675
mass production,noun,Phương pháp tổ chức thực hiện công việc theo dây chuyền,Mass production of M-42 ceased in mid-1945.,Sự sản xuất T-40 kết thúc giữa năm 1942.,The process of manufacturing products on a large scale.,14676
standard of living,noun,mức sống,Standard of living is lower.,Mức sống thấp hơn.,A relative measure of the quality of life of a person or group has.,14677
gross domestic product,noun,GDP,"Debts owed during this same period amounted to $145.8 trillion, about 8.5 times the annual gross domestic product .","Tổng nghĩa vụ nợ trong suốt thời kỳ này là 145,8 nghìn tỷ đô la, bằng 8,5 lần GDP .",(economics) A measure of the economic production of a particular territory in financial capital terms over a specific time period.,14678
time zone,noun,múi giờ,Date of this order based on the UTC time zone (in YYYY-MM-DD format).,Ngày đặt hàng này dựa trên múi giờ UTC (ở định dạng DD-MM-YYYY).,A range of longitudes where a common standard time is used.,14679
recycle,verb,tái chế,Decided to use recycled content from cement and steel manufacturing.,Quyết định sử dụng thành phần tái chế từ ngành sản xuất xi măng và thép.,(transitive) To break down and reuse component materials.,14680
gentrify,verb,cải tạo,And then gradually gentrifies .,Rồi dần trở nên chỉnh trang hơn.,"(transitive) to renovate something, especially housing, to make it more appealing to the middle classes",14681
dovish,adjective,chim bồ câu,"Over time, Weizman's views became more dovish .","Theo thời gian, quan điểm của Weizman đã trở nên rõ ràng hơn.","Like a dove; peaceful, conciliatory.",14682
sorcery,noun,yêu thuật,"For example, a book about African religion states: “Belief in the function and dangers of bad magic, sorcery and witchcraft is deeply rooted in African life . . .","Thí dụ, một cuốn sách về tôn giáo ở Phi Châu tuyên bố: “Sự tin tưởng vào chức năng và mối nguy hiểm của loại ma thuật độc ác, yêu thuật và phép phù thủy bén rễ sâu trong đời sống người Phi Châu...",Magical power.,14683
runic,adjective,chữ run,"As of July 2009, 25 team members were working at Runic Games.","Tính đến tháng 7 năm 2009, có 25 thành viên làm việc tại Runic Games .","Of, pertaining to, or written using runes.",14684
incompatible,adjective,xung khắc,Incompatibility —“We Have Nothing in Common”,Tính xung khắc —“Chúng tôi thật khác biệt”,Of two things: impossible to coexist; not congruous because of differences; irreconcilable; disagreeing.,14685
archaism,noun,sự bắt chước cổ,"Her argument was that the word “enantes” has never fallen into disuse in Panama, whereby, this term should not be censure, nor considered an archaism .","Lập luận của bà là từ ""enantes"" chưa bao giờ rơi vào tình trạng không hài lòng ở Panama, theo đó, thuật ngữ này không nên bị chỉ trích, cũng không được coi là một archaism .",The adoption or imitation of archaic words or style.,14687
dactyl,noun,dactyl,Asteroid Ida with its moon Dactyl,Hành tinh nhỏ Ida với mặt trăng Dactyl,"A poetical foot of three syllables (— ~ ~), one long followed by two short, or one accented followed by two unaccented.",14690
foot,noun,bàn chân,This will lessen the pressure on the ball of the foot .,Những kiểu dáng này sẽ làm giảm áp lực đè lên ức bàn chân .,(transitive) To use the foot to kick (usually a ball).,14691
hexameter,noun,thơ sáu âm tiết,In modern Greek poetry hexameter was replaced by line of fifteen syllables.,"Trong thơ tiếng Hy Lạp hiện đại, hexameter được thay bởi dòng 15 âm tiết.",(uncountable) a poetic metre in which each line has six feet,14692
chanson de geste,noun,bài hát de geste,"Often the stories were written down in the chansons de geste , or ""songs of great deeds"", such as The Song of Roland or The Song of Hildebrand.",Thông thường những câu truyện được viết thành những anh hùng ca (tiếng Pháp:chansons de geste) như Bài ca Roland hay Bài ca Hildebrand.,Old French epic poems,14693
eclogue,noun,eclogue,The names of the lovers in Eclogue Ten.,Tên của cặp tình nhân trong câu đối thứ mười.,"A pastoral poem, often in the form of a shepherd's monologue or a dialogue between shepherds.",14694
epithalamium,noun,bài ca mừng cưới,"Priscus Attalus gave the wedding speech, a classical epithalamium .","Priscus Attalus đã đọc bài diễn văn, một bài epithalamium cổ điển, gửi tặng đôi uyên ương này.",A song or poem celebrating a marriage.,14695
fable,noun,ngụ ngôn,The Lion and the Mouse is one of Aesop's Fables .,Con cáo và chùm nho là truyện ngụ ngôn của Aesop.,"A fictitious narration intended to enforce some useful truth or precept, usually with animals, birds etc as characters; an apologue. Prototypically, Aesop's Fables.",14696
folktale,noun,truyện dân gian,Many Nepalese folktales are enacted in dance and music.,Nhiều truyện dân gian Nepal được thuật lại bằng vũ đạo và âm nhạc.,A tale or story that is part of the oral tradition of a people or a place,14697
bildungsroman,noun,văn học trường thành nhân cách,Scholars have characterized To Kill a Mockingbird as both a Southern Gothic and a Bildungsroman .,Những nhà nghiên cứu đã xếp Giết con chim nhại vào thể loại tiểu thuyết Gothic phương Nam và bildungsroman (kể về một nhân vật chính từ tuổi thơ ấu ).,"A novel tracing the spiritual, moral, psychological, or social development and growth of the main character, usually from childhood to maturity.",14698
shapely,adjective,quyến rũ,Very shapely as well.,Cũng rất quyến rũ .,"Having a pleasing shape, pleasant to look at.",14699
dimly,adverb,lờ mờ,Bible texts that had previously been only dimly understood became dramatically clear.,"Các câu Kinh Thánh trước kia chỉ hiểu lờ mờ , nay rõ nghĩa hẳn lên.",in a dim manner.,14700
sinful,adjective,đầy tội lỗi,"Sodom has become corrupt, a city of sin .","Sô-đôm đã trở nên hư thối, một thành phố đầy tội lỗi .",Constituting a sin; being morally or religiously wrong; wicked; evil.,14701
thud,verb,huỵch,( THUD ) Now heel.,Giờ là gót giày.,To make the sound of a dull impact.,14702
classic,adjective,kinh điển,One classic routine the viper promotes is called the push-pull.,1 trò kinh điển mà Viper quảng cáo được gọi là xông vào / lôi kéo.,A perfect and/or early example of a particular style.,14703
sneak,verb,trộm,"Not only do you sneak off to get drunk, you also steal evidence.",Ông không những trốn đi say sưa mà còn trộm cả vật chứng nữa,"A mean, sneaking fellow.",14704
silky,adjective,mượt,International Australian Silky Terrier database Australian Silky Terrier at Curlie,International Australian Silky Terrier database Chó sục lông mượt Úc trên DMOZ,Similar in appearance or texture (especially in softness and smoothness) to silk.,14705
hereditary,adjective,cha truyền con nối,They had just begun to come out of a hereditary kind of slavery.,Họ đã bắt đầu thoát khỏi chế độ nô lệ cha truyền con nối .,"which is passed on as inheritance, by last will or intestate",14706
marina,noun,bến,"It is claimed that, upon completion, it will be the world's largest man-made marina .","Sau khi hoàn thành, nó được cho là bến du thuyền nhân tạo lớn nhất thế giới.",A harbour for small boats.,14707
spoof,adjective,lừa gạt,That's a spoof .,Đó là một đoạn phim nhại.,a hoax,14708
ankh,noun,ankh,He receives an ankh and a was-scepter from the god.,Ông nhận được một ankh và một quyền trượng was từ vị thần.,"A cross shaped like a T with a loop at the top, the Egyptian hieroglyph representing the Egyptian triliteral ˁ-n-ḫ (“eternal life”) and often used as an amulet or charm for this concept.",14709
unsightly,adjective,khó coi,"For example, many public places are left messy and unsightly .","Chẳng hạn, nhiều nơi công cộng rất bừa bãi và khó coi .",displeasing to the eye,14710
eclat,noun,eclat,"As soon as the bacon was well under way, and Millie, her lymphatic aid, had been brisked up a bit by a few deftly chosen expressions of contempt, she carried the cloth, plates, and glasses into the parlour and began to lay them with the utmost eclat .","Ngay sau khi thịt xông khói là cũng theo cách nào, và Millie, viện trợ bạch huyết của mình, đã được brisked lên một chút bởi một số khéo léo lựa chọn biểu thức của sự khinh miệt, cô mang vải, tấm, và kính vào phòng khách và bắt đầu sa thải họ với Eclat nhất.",A brilliant or successful effect; brilliance of success or effort; splendor; brilliant show; striking effect; glory; renown.,14711
southpaw,noun,chơi tay trái,You a southpaw ?,Mày dùng tay chiêu à?,"(informal) One who is left-handed, especially in sports.",14712
subjection,noun,sự chinh phục,Around 1594 most of them fled back to the Aga and Nerchinsk in order to escape subjection by the Daurs.,Khoảng năm 1594 hầu hết họ quay trở lại Aga và Nerchinsk để thoát khỏi sự chinh phục của người Daur.,The act of bringing something under the control of something else.,14713
persiflage,noun,lời chế giễu,"Which was lucky, because I wouldn't have had a chance to get any persiflage out of my system.","Được may mắn, bởi vì tôi sẽ không có một cơ hội để có được bất kỳ chế giểu nhẹ ra khỏi hệ thống của tôi.",Good-natured banter; raillery.,14715
impoverishment,noun,sự bần cùng hoá,"He died impoverished , as since he did not patent the collodion process he made very little money from it.","Ông qua đời khi đã kiệt sức bởi vì không đăng ký sáng chế cho collodion, ông kiếm rất ít tiền từ đứa con tinh thần này.",The action of impoverishing someone.,14716
diminution,noun,sự giảm bớt,"Or is good the diminution of evil, gradually becoming good?","Hay tốt lành là sự giảm bớt của xấu xa, dần dần trở nên tốt lành?","A lessening, decrease or reduction.",14717
unvarying,adjective,không thay đổi,Use this option when your page URLs are generally unvarying but when they include additional parameters at the end that you want to exclude.,Sử dụng tùy chọn này khi URL trang của bạn thường không thay đổi nhưng không sử dụng tùy chọn khi những URL này bao gồm các thông số bổ sung ở cuối mà bạn muốn loại trừ.,"persistent, constant or changeless",14718
solipsism,noun,thuyết duy ngã,""" The discovery of intelligent life beyond Earth would eradicate the loneliness and solipsism that has plagued our species since its inception.",""" Sự khám phá ra sự sống bên ngoài Trái Đất sẽ loại bỏ đi sự cô độc và thuyết duy ngã đã thống trị giống loài ta ngay từ ngày đầu.",The theory that the self is the only thing that can be known and verified.,14719
flagellate,adjective,có roi,And flagellate your naked body twice nightly.,con sẽ bị đánh roi lên thân thể 2 lần hằng đêm.,To whip or scourge.,14720
indicative,adjective,biểu thị,"Not indicators of effort or intention, but real achievement.",Không phải sự biểu thị về nỗ lực hay ý định mà là kết quả thực sự.,"serving as a sign, indication or suggestion of something",14721
sorbet,noun,sherbet,The word enters Italian as sorbetto which becomes sorbet in French.,Từ sherbet du nhập vào tiếng Ý như sorbetto sau này trở thành sorbet bằng tiếng Pháp.,"Frozen fruit juice, sometimes mixed with egg whites, used as dessert or between courses of a meal.",14722
sportsmanship,noun,tính thượng võ,And I've always prided myself on my good sportsmanship .,Và tôi luôn tự hào về tính thượng võ của mình.,"the behaviour exhibited in playing sports, either good or bad",14723
unwind,verb,nghỉ ngơi,What snares lie in the desire to unwind and relax?,"Những cạm bẫy nào được gài trong ước muốn nghỉ ngơi , giải trí của người ta?","(transitive) To wind off; to loose or separate; to untwist; to untwine; as, to unwind thread, to unwind a ball of yarn",14724
impersonation,noun,sự đóng vai,"Here, we must be impersonal .","Ở đây, chúng ta không được xen tình cảm cá nhân vào.",Alternative form of impersonification.,14725
conspirator,noun,người âm mưu,What horrible accusation have you conspired to levy against me?,Lời buộc tội khủng khiếp nào các người âm mưu đổ lên đầu tôi?,A person who is part of a conspiracy.,14726
applicable,adjective,xứng,"Historians credit them with a major role in the development of Greek mathematics (particularly number theory and geometry) into a coherent logical system based on clear definitions and proven theorems that was considered to be a subject worthy of study in its own right, without regard to the practical applications that had been the primary concern of the Egyptians and Babylonians.",Các nhà sử học đã gắn họ với một vai trò lớn trong việc phát triển của toán học Hy Lạp (đặc biệt là ở số học và hình học) trở thành một hệ thống logic mạch lạc dựa trên sự phân định rõ ràng và những định lý được chứng minh được xét như là một phần xứng đáng cho nghiên cứu mà không liên quan đến các ứng dụng thực tế là mối quan tâm hàng đầu của Ai Cập và Babylon.,"suitable for application, relevant",14727
curable,adjective,có thể chữa khỏi,"and transforming that into a curable , or treatable illness.",trở thành các bệnh hoàn toàn có thể chữa khỏi được.,Capable of being cured.,14728
demonstrable,adjective,chứng minh được,Could that be demonstrated ?,Có ai có thể chứng minh được điều ấy không?,Able to be demonstrated.,14729
navigable,adjective,tàu bè qua lại được,Navigation Sails Onward,Kỹ thuật đi biển ngày càng tiến bộ,"(for a body of water: sea, river etc.): capable of being navigated; deep enough and wide enough to afford passage to vessels.",14730
negotiable,adjective,có thể thương lượng,Maybe he wants to negotiate .,Có thể hắn muốn thương lượng .,"(of an obstacle, route etc) Able to be traversed.",14731
adequacy,noun,sự tương xứng,It voiced concerns about the adequacy of countries' abilities to meet commitments under the Body for Scientific and Technological Advice (BSTA) and the Subsidiary Body for Implementation (SBI).,Hội nghị thảo luận về những mối lo ngại về sự tương xứng trong khả năng đạt được các cam kết dưới Body for Scientific and Technological Advice (SBSTA) và Subsidiary Body for Implementation (SBI) của các quốc gia.,"The quality of being sufficient, adequate or able to meet the needs.",14732
inaccuracy,noun,sự không đúng,The Door to Inaccuracy Cracked Open,Thêm cơ hội cho sự không chính xác len vào,(uncountable) The property of being inaccurate; lack of accuracy.,14733
primacy,noun,ưu tiên,Is the Catholic dogma of papal primacy Scripturally valid?,Giáo điều của Công giáo về tối thượng quyền của giáo hoàng có phù hợp với Kinh Thánh không?,"The state or condition of being prime or first, as in time, place, rank, etc., hence, excellency; supremacy.",14734
supremacy,noun,quyền tối cao,That is Malay supremacy and I hope people will understand it.,Đó là quyền tối cao Mã Lai và tôi hy vọng nhân dân sẽ hiểu điều đó.,The quality of being supreme.,14735
antiquarian,noun,khảo cổ học,"Further north Camelon and its connections with Arthur's O'on have been mentioned in relation to Camelot, but Camelon may be an antiquarian neologism coined after the 15th century, with its earlier name being Carmore or Carmure.","Phía bắc Camelon và mối tương quan của nó với O’on Của Arthur cũng được nhắc đến, nhưng Camelon có thể là một từ mới thuộc khảo cổ học được đặt ra sau thế kỷ 15, còn tên trước đó của nó là Carmore hoặc Carmure.","Pertaining to antiquaries, or to antiquity; as, antiquarian literature.",14736
millenarian,adjective,millenary,"Initially an ardent advocate of millenarianism , he eventually rejected any idea of a future Millennial Reign of Christ over the earth.","Ban đầu ông nhiệt thành cổ võ thuyết một ngàn năm , nhưng cuối cùng lại bác bỏ mọi ý tưởng về Triều Đại Một Ngàn Năm của Đấng Christ trên đất trong tương lai.",Of or pertaining to a thousand years,14737
incandescence,noun,sự nóng sáng,"According to Edison, Hammer was ""a pioneer of incandescent electric lighting"".","Theo Edison, Hammer là ""một người tiên phong trong lĩnh vực đèn chiếu sáng"".",(physics) the emission of visible light by a hot body,14738
iridescence,noun,sự phát ngũ sắc,What causes iridescence ?,Điều gì tạo nên sự óng ánh ?,The condition or state of being iridescent; exhibition of colors like those of the rainbow; a prismatic play of color.,14739
barrette,verb,cặp tóc,And who gave Jackie Jacobs an Indian burn when she stole your barrette ?,Và ai đã cho Jackie Jacobs một vết bỏng Ấn Độ vì nó đã lấy cắp cái cặp tóc của em?,A clasp or clip for gathering and holding the hair.,14740
lunette,noun,lỗ máy chém,Two of his lunettes above.,Mắt ở phía trên hai bên đầu.,(architecture) A small opening in a vaulted roof of a circular or crescent shape. [from 17th c.],14742
merciful,adjective,từ bi,I'm not merciful .,Tôi không từ bi .,showing mercy,14743
successful,adjective,thành công,"U-26 participated in three other successful patrols, sinking four additional merchant ships.","U-26 đã thực hiện thêm 3 nhiệm vụ tuần dương thành công , đánh chìm thêm 4 tàu buôn.","Resulting in success; assuring, or promotive of, success; accomplishing what was proposed; having the desired effect; prosperous; fortunate; happy",14744
careless,adjective,cẩu thả,"Careless , maybe.",Có lẽ là hơi cẩu thả .,"(archaic) Free from care; unworried, without anxiety. [from 11th c.]",14745
defenseless,adjective,không được che chở,We're defenseless .,Chúng ta không còn khả năng phòng vệ nữa.,Lacking any form of defense; vulnerable; open to attack.,14746
senseless,adjective,bất tỉnh,A friend who beat you senseless ?,Một người bạn đánh con bất tỉnh ?,Bereft of feeling or consciousness; deprived of sensation; unconscious; insensible.,14747
timeless,adjective,vô tận,Its truth is timeless .,Lẽ thật của nó thì vô tận .,eternal,14748
horoscope,noun,lá số tử vi,My horoscope knows more than your law books.,Lá số tử vi của tôi biết nhiều hơn những cuốn sách luật của anh.,an astrological forecast of a person's future based on such information,14749
microscope,noun,Hiển Vi Kính,"Microscope 1883 Universal Microscope , Bausch and Lomb, c.","Kính hiển vi 1883 Kính hiển vi vũ trụ, Bausch and Lomb, c.",An optical instrument used for observing small objects.,14751
scope,noun,phạm vi,Custom dimension (User scope ),Thứ nguyên tùy chỉnh ( Phạm vi người dùng),"A short version of periscope, or telescope or oscilloscope",14753
catamaran,noun,bè gỗ,We'll use this catamaran as a rendezvous place for later.,Chúng ta sẽ sử dụng bê thuyền đôi đến điểm hẹn sau.,A raft consisting of two or more logs tied together.,14754
intaglio,verb,chạm chìm,"He followed the EP with his tenth full-length studio album PBX Funicular Intaglio Zone on September 25, 2012.","Tiếp sau EP này là album PBX Funicular Intaglio Zone vào ngày 25 tháng Chín, 2012.",A design or piece of art which is engraved or etched into something.,14755
felon,noun,giết người,You're asking me to harbor and aid a convicted felon .,Anh đang bảo tôi che giấu và giúp đỡ 1 tên giết người đấy.,A person convicted of a felony.,14756
chump,noun,cái đầu,All you chumps Think you got poise,Những cái đầu bị thịt kia Hãy nghĩ các cậu có thể thăng bằng,the thick end (originally of a joint of meat),14757
corduroys,noun,lông vải,"Well, maybe corduroy .",Có lẽ là quần nhung .,Trousers (British)/pants (US) made from corduroy.,14758
inmate,noun,người bệnh,"the other inmates at Briarcliff, whose stories broke my heart and inspired me to survive.","những người bệnh khác ở Briarcliff, những chuyện của họ khiến tôi tan nát và truyền cảm hứng cho tôi tồn tại,",A person confined to an institution such as a prison (as a convict) or hospital (as a patient),14759
possessive,adjective,chiếm hữu,The goal was to possess ... everything the world had to offer in the way of odors.,Mục tiêu của nó là chiếm hữu mọi thứ cuộc đời dâng tặng trong phương diện mùi hương.,Of or pertaining to ownership or possession.,14760
