word,part_of_speech,meaning,example,example_meaning,definition,ID
audience,noun,khán giả,There was a large audience in the theater.,Có một lượng lớn khán giả tại rạp chiếu phim.,(now rare) Hearing; the condition or state of hearing or listening. [from 14th c.],5507
author,noun,tác giả,"In later years , he became a prolific author and lecturer .","Nhiều năm sau , ông ấy trở thành tác giả có nhiều sáng tác và giảng viên .",(dated) (said by audience members after a performance) Please perform again!,5508
narrate,verb,kể lại,"but the one that narrates needs several moments,","nhưng để kể lại người ta cần một vài khoảnh khắc,",(transitive) To relate a story or series of events by speech or writing.,5509
tension,verb,căng thẳng,"If you two could resolve this tension , you could really help each other.",Nếu có thể giải quyết vấn đề căng thẳng này hai người có thể giúp được nhau đó.,Psychological state of being tense.,5510
novella,noun,Tiểu thuyết ngắn,"This is the premise of Edwin Abbott's 1884 novella , Flatland.","Đây là ý tưởng nền tảng cho cuốn tiểu thuyết Flatland, xuất bản năm 1884, của Edwin Abbott.",A short novel or long short story.,5511
informative,adjective,có nhiều thông tin,"You can see the baby's sleeping, but there's not too much information there.","Bạn có thể thấy bé đang ngủ, nhưng không có nhiều thông tin .","Providing information; especially, providing useful or interesting information.",5512
procedural,adjective,theo thủ tục,What procedure should be followed if there is a need to hire a contractor?,Nên theo thủ tục nào nếu cần mướn người thầu?,Related to procedure.,5513
essay,verb,bài tiểu luận,"As A.E. Housman wrote in his celebrated essay ,",Như A.E. Housman đã viết trong bài tiểu luận trứ danh của ổng:,A written composition of moderate length exploring a particular issue or subject.,5514
interview,noun,phỏng vấn,I did well at the interview !,Tôi đã thể hiện rất tốt ở buổi phỏng vấn !,(obsolete) An official face-to-face meeting of monarchs or other important figures. [16th-19th c.],5515
literary,noun,nhà văn,The Hans Christian Andersen Literature Award is a Danish literary award established in 2010.,"Đừng lẫn lộn với Giải Hans Christian Andersen Giải văn học Hans Christian Andersen là một giải thưởng văn học của Đan Mạch, được lập ra năm 2010.",Relating to literature.,5516
onomatopoeia,noun,từ tượng thanh,"In Japanese, ""nyan"" is an onomatopoeia for a cat's meow.","Trong tiếng Nhật, ""nyan"" là một từ tượng thanh cho tiếng ""meo"" của mèo.",(uncountable) The property of a word of sounding like what it represents.,5517
symbolism,noun,chủ nghĩa tượng trưng,often with potent symbolism .,thường là với chủ nghĩa tượng trưng mạnh mẽ.,Representation of a concept through symbols or underlying meanings of objects or qualities.,5518
repetition,verb,sự nhắc lại,10 Experts in the field of education know the value of timely and purposeful repetition .,10 Các chuyên gia về lãnh vực giáo dục biết giá trị của sự nhắc lại đúng lúc và có mục đích.,The act or an instance of repeating or being repeated.,5519
personification,noun,hiện thân,"He is a God of “tender compassion,” the personification of love.","Ngài là Đức Chúa Trời có “lòng thương-xót”, hiện thân của tình yêu thương.","A person, thing or name typifying a certain quality or idea; an embodiment or exemplification.",5520
evict,verb,đuổi,I'm curious what you told the sheriff to get us evicted .,Cháu tò mò chú nói gì với cảnh sát trưởng để đuổi bọn cháu ra khỏi nhà.,(transitive) To expel (one or more people) from their property; to force (one or more people) to move out.,5521
gripe,verb,chuôi,"Down with the gripes , domina.",Nó bị đau bụng rồi thưa phu nhân.,"(nautical) The name of a specific wire rope, often used on davits and other life raft launching systems.",5522
alignment,noun,sự sắp hàng,It also had the effect of aligning the Newfoundland unit to the dollar unit in the British Eastern Caribbean colonies.,Nó cũng có chịu tác động của sự sắp hàng đơn vị Newfoundland tới đơn vị đô la tại colony Anh Đông Caribê.,An arrangement of items in a line.,5523
stuffy,adjective,ngột ngạt,it's so hot and stuffy I-,Nó thật nóng bức và ngột ngạt .,Stout; mettlesome; resolute.,5524
transcript,noun,bản chép lại,"The books contain letters, transcripts of speeches, and even details of their disputes.","Sách này chứa đựng các lá thư, bản chép lại những bài nói, và ngay cả chi tiết về những cuộc tranh luận của họ.",Something which has been transcribed; a writing or composition consisting of the same words as the original; a written copy.,5525
speculate,verb,đầu cơ,The mother of all evil is speculation .,Gốc rễ của mọi tội lỗi là đầu cơ .,"(intransitive) to think, meditate or reflect on a subject; to deliberate or cogitate",5526
hypnotic,adjective,thuốc ngủ,These medications are classified as sedative hypnotics .,Những loại thuốc này được phân loại như là thuốc ngủ an thần .,"Of, or relating to hypnosis or hypnotism.",5527
clique,noun,bè lũ,"In America, we call them "" cliques .""","Ở Mỹ, ta gọi là "" bè lũ "".","A small, exclusive group of individuals; cabal",5528
diaphragm,verb,cơ hoành,"Strangulation, blocked airway, inert-gas inhalation, Compression of chest and diaphragm .","Thắt cổ, bị chặn đường thở, hít phải khí trơ, bị chèn ép cơ ngực và cơ hoành","(anatomy) In mammals, a sheet of muscle separating the thorax from the abdomen, contracted and relaxed in respiration to draw air into and expel air from the lungs; also called thoracic diaphragm.",5529
fretful,adjective,cáu kỉnh,"So stop your fretting , Master Dwarf.","Vì vậy hãy thôi cáu kỉnh đi, ngài Người Lùn.","irritable, bad-tempered, grumpy or peevish",5530
rancid,adjective,ôi,sending hundreds of flies scattering from the rancid pile.,làm hàng trăm con ruồi bay tán loạn khỏi đống ôi thiu.,Being rank in taste or smell.,5531
bristly,adjective,dựng đứng,"But the bristly brush felt so nice on her scalp, Elizabeth decided just to go along with it.","Nhưng chiếc lược đầy lông cứng có vẻ thật dễ chịu trên đầu cô, Elizabeth quyết định bỏ qua.",covered with bristles,5532
flippant,adjective,chớt nhã,Stop being so flippant .,Đừng có suồng sã như thế nữa,(archaic) glib.,5533
bohemian,adjective,Bô-hem,Their lives were Bohemian .,Bố mẹ anh là người Bosina .,an unconventional or nonconformist artist or writer.,5534
jubilant,adjective,vui sướng,When he was finally overthrown in 1979 jubilant crowds poured onto the streets.,"Khi Amin bị lật đổ năm 1979, nhiều đám đông vui sướng đổ ra đường.",In a state of elation.,5535
regurgitate,verb,chảy vọt trở lại,Then I regurgitate it.,Sau đó tôi sẽ nôn nó ra .,(transitive) To throw up or vomit; to eject what has previously been swallowed.,5536
prune,verb,mận khô,"Your lips say no, your prunes say yes.","Mồm anh nói không, mấy trái "" mận khô "" của anh thì nói có.",(obsolete) A plum.,5537
testimonial,noun,bằng,A more fitting testimony to your honesty could not have been made.,Ông phải làm việc đàng hoàng mới tỏ rõ lòng trung thành được. bằng không thì...,"A statement, especially one given under oath; testimony",5538
insulation,noun,sự cách ly,"You must give more cards to people so that they have the critical mass of cards to take the risk to cooperate, to move out of insulation .","Bạn phải cho họ nhiều quân bài hơn để họ có một bộ bài tốt để mạo hiểm khi hợp tác, để loại bỏ sự cách ly .","The act of insulating, or the state of being insulated; detachment from other objects; isolation.",5539
denote,verb,biểu thị,The expression is here used figuratively and denotes the best of the flock.,Từ ngữ ở đây được hiểu theo nghĩa ẩn dụ và biểu thị phần tốt nhất của bầy.,(transitive) To indicate; to mark.,5540
blight,verb,bệnh tàn rụi,Blight .,Nấm bệnh .,"any of many plant diseases causing damage to, or the death of, leaves, fruit or other parts",5541
slaughter,verb,chém giết,The kings have surely slaughtered one another with the sword.,Chắc ba vua ấy đã dùng gươm chém giết lẫn nhau.,"(uncountable) The killing of animals, generally for food; ritual slaughter (kosher and halal)",5542
fate,noun,số phận,Our fates are interwoven.,Số phận chúng mình đan vào nhau.,"The cause, force, principle, or divine will that predetermines events.",5543
surpass,verb,vượt,They believe that their abilities far surpass their calling.,Họ tin rằng những khả năng của họ vượt xa sự kêu gọi của họ.,"(transitive) To exceed, especially in a metaphoric or technical manner.",5544
terrorist,noun,kẻ khủng bố,"In fact, for many years I was the girlfriend of a terrorist .”","Trong nhiều năm, tôi là bạn gái của một kẻ khủng bố ”.","A person, group, or organization that uses violent action, or the threat of violent action, to further political goals; frequently in an attempt to coerce either a more powerful opponent, (such as a citizen or group targeting a government), or conversely, a weaker opponent, (such as a government, or even an internal citizen or group, being targeted by a larger government).",5545
groan,verb,rên rỉ,All that lives in this house are shadows and creaks and groans .,Mọi cái sống trong nhà này đều là bóng và rạn nứt và rên rỉ cả.,"A low, mournful sound uttered in pain or grief.",5546
abalone,noun,bào ngư,"After I sell it, I'll buy you abalones .","Tôi đem xe này đi bán, mua bào ngư cho anh ăn.","(US, Australian) An edible univalve mollusc of the genusHaliotis, having a shell lined with mother-of-pearl.",5547
catacomb,noun,hầm mộ,Catacombs don't go under Flamel's grave.,Khu hầm mộ không đi qua bên dưới mộ của Flamel.,"An underground system of tunnels and chambers with recesses for graves, used (in former times) as a cemetery; a subterranean tunnel system used for burying the dead, as in Paris or ancient Rome.",5548
cynic,adjective,người hoài nghi,Cynical .,Chán đời .,A person who believes that all people are motivated by selfishness.,5549
jaded,adjective,chán ngấy,Where's Jade ?,Jade đâu rồi?,Simple past tense and past participle of jade.,5550
absolution,noun,xá tội,He will grant me absolution from the fire.,Ngài sẽ xá tội cho ta từ ngọn lửa.,"An absolving, or setting free from guilt, sin, or penalty; forgiveness of an offense.",5551
fruitless,adjective,không có kết quả,Repair efforts proved fruitless .,Nỗ lực sửa chữa không có kết quả .,Useless; unproductive.,5552
warble,verb,hót líu lo,I'm nοt gοing tο sit here warbling .,Ta sẽ không ngồi đây mà líu lo như chim đâu.,to modulate a tone's frequency,5553
sylph,noun,thiên thần,The sylphs .,Các nàng tiên .,A wood nymph.,5554
diverting,adjective,thú vị,It's not as diverting as it used to be.,Nó không còn thú vị như xưa.,Present participle of divert.,5556
gild,verb,mạ vàng,It will grow old and fat in a gilded cage!,Nó sẽ lớn và mập mạp trong một cái lòng mạ vàng .,(transitive) To cover with a thin layer of gold; to cover with gold leaf.,5557
spindle,verb,suốt,"(Proverbs 31:10, 19) This is a description of the spinning process, using the distaff and the spindle , basically two simple sticks.","Đây là lời miêu tả về phương pháp xe sợi bằng con quay và con cúi, hay con suốt . Hai dụng cụ này về cơ bản chỉ là hai cây que bình thường.",To make into a long tapered shape.,5558
eulogize,verb,ca tụng,His partner eulogized him.,Đồng sự của ông khen tặng ông.,"(transitive) To praise, celebrate or pay homage to (someone), especially in an eloquent formal eulogy.",5559
invocation,noun,câu thần chú,"In inexperienced hands, the invocation has a way of fizzling out.","Trong tay kẻ không có kinh nghiệm, câu thần chú sẽ tìm đường thoát ra.","The act or form of calling for the assistance or presence of some superior being; earnest and solemn entreaty; esp., prayer offered to a divine being.",5560
incantation,noun,câu thần chú,She must say an incantation to cast the poison out.,Cô cần niệm một câu thần chú để xua độc tố ra ngoài.,"The act or process of using formulas and/or usually rhyming words, sung or spoken, with occult ceremonies, for the purpose of raising spirits, producing enchantment, or creating other magical results.",5561
strafe,verb,bắn phá,Pe-3s strafed German troop columns as they approached Moscow during Operation Typhoon.,Pe -3 bắn phá quân lính Đức khi họ tiếp cận Moscow trong Chiến dịch Typhoon.,(transitive) To attack (ground targets) with automatic gunfire from a low-flying aircraft.,5562
marionette,verb,con rối,I am more than some living marionette who will dance at the pull of her strings.,Cháu còn hơn những người sống như con rối bị giật dây nhảy múa.,"A string puppet, usually made of wood, which is animated by the pulling of strings.",5563
disembodied,adjective,lìa khỏi xác,"Anything else I should know before I become some disembodied thing, completely at his mercy?","Tôi có cần biết thêm gì trước khi tôi hồn lìa khỏi xác , hoàn toàn dựa vào anh ta không?",Simple past tense and past participle of disembody.,5564
deranged,adjective,bị loạn trí,"She says he was obsessed, deranged .","Bả nói ổng bị ám ảnh, bị loạn trí .","disturbed or upset, especially mentally",5565
atrium,noun,tâm nhĩ,The heart has a left atrium and a right atrium .,Tim có tâm nhĩ trái và tâm nhĩ phải .,"(architecture) A central room or space in ancient Roman homes, open to the sky in the middle; a similar space in other buildings.",5566
hemorrhage,verb,xuất huyết,Intraventricular hemorrhage is bleeding in the brain .,Xuất huyết não thất là dạng xuất huyết não .,(American) Alternative spelling of haemorrhage.,5567
touchy,adjective,dễ động lòng,Touchy assholes.,Nhạy cảm chết tiệt.,(of a situation) Extremely sensitive or volatile; easily disturbed to the point of becoming unstable; requiring caution or tactfulness.,5568
splendid,adjective,lộng lẫy,"In many ways, it's often said, the most splendid of god's creatures.",Thường thì họ hay nói rằng phụ nữ là sinh vật lộng lẫy nhất của Đức Chúa.,"Possessing or displaying splendor; shining; very bright; as, a splendid sun.",5569
commit,verb,giao phó,We commit the souls of our dead to thy gentle keeping.,Chúng con giao phó linh hồn của những người chết cho người trông coi.,"To give in trust; to put into charge or keeping; to intrust; to consign; -- used with to, unto.",5570
grippe,noun,bệnh cúm,She and our infant son would be killed two years later by the Prussian grippe .,Nàng và con trai sơ sinh của chúng tôi qua đời 2 năm sau đó vì bệnh cúm Prussian.,"(pathology) influenza, the flu",5571
academic,adjective,lý thuyết suông,The Family Worship evening should be more than an academic exercise.,Buổi thờ phượng của gia đình không chỉ là buổi học lý thuyết suông .,Belonging to an academy or other higher institution of learning.,5572
posture,verb,dáng điệu,that represents input that's controlling the posture of the monkey.,đại diện cho tín hiệu đầu vào liên quan đến dáng điệu của khỉ.,The way a person holds and positions their body.,5573
privilege,noun,đặc quyền,"I simply enjoy a unique vantage, one with privilege .",Tôi chỉ đơn giản tận hưởng một đặc quyền độc tôn.,"A peculiar benefit, advantage, or favor; a right or immunity not enjoyed by others or by all; special enjoyment of a good, or exemption from an evil or burden; a prerogative; advantage; franchise; preferential treatment.",5574
latter,adjective,người sau,You belong to the latter .,Cô thuộc nhóm người sau .,Relating to or being the second of two items.,5575
innumerable,adjective,vô số,The blessings I have received from this decision have been innumerable .,Tôi đã nhận được vô số phước lành từ quyết định này.,"Not capable of being counted, enumerated, or numbered, hence, indefinitely numerous; of great number.",5576
lagoon,noun,đầm phá,"And the lagoon was surrounded by palm trees, as you can see, and a few mangrove.","Đầm phá được bao quanh bởi cây cọ bạn có thể thấy, một vài cây đước.",A shallow body of water separated from deeper sea by a bar.,5577
morgue,noun,nhà xác,"At the morgue , the person in charge went ahead to show us the way.",Người phụ trách nhà xác đi trước để dẫn đường.,A supercilious or haughty attitude; arrogance.,5578
fracture,verb,nứt,The goal of osteoporosis treatment is the prevention of bone fractures by slowing bone loss and increasing bone density and strength .,Mục tiêu của việc điều trị bệnh loãng xương là phòng tránh nứt xương bằng cách làm cho xương mất chậm lại và làm cho xương chắc khỏe hơn .,"the act of breaking, or something that has broken, especially that in bone or cartilage",5579
tiff,verb,hớp,TIFF Options,Tùy chọn TIFF,a small argument; a petty quarrel,5580
witty,adjective,dí dỏm,"If you are calm as well as witty , she will respond.",Nếu anh bình tĩnh và thêm chút dí dỏm cô ta sẽ đáp lại thôi.,"(obsolete) Wise, having good judgement.",5581
monastery,noun,tu viện,I need you to get to the monastery as quickly as you can.,Ta cần nàng tới Tu viện nhanh nhất có thể.,Place of residence for members of a religious community (especially monks).,5582
marvelous,adjective,tuyệt vời,20 Jesus provided us with a marvelous example in showing love to others.,20 Chúa Giê-su nêu gương tuyệt vời trong việc thể hiện tình yêu thương với người khác.,Exciting wonder or surprise; astonishing; wonderful.,5583
crooked,adjective,cong,"Who detest justice and who make crooked all that is straight,+","Là những kẻ ghét công lý và bẻ cong điều chi thẳng,+",Simple past tense and past participle of crook.,5584
passionate,adjective,đam mê,"And to understand it you have to have tremendous energy, passion .","Và muốn hiểu rõ nó bạn phải có năng lượng, đam mê vô hạn.","Given to strong feeling, sometimes romantic and/or sexual.",5585
chateau,noun,lâu đài,Any ghost caught in the chateau will be immediately arrested.,"Bất cứ bóng ma nào xuất hiện trong lâu đài này, tôi sẽ bắt nhốt hết.",Alternative spelling of [i]château[/i],5586
rake,Verb,cái cào,"it was a black sand rake , white cyc,","có một cái cào cát màu đen, một cây mè màu trắng,","A garden tool with a row of pointed teeth fixed to a long handle, used for collecting grass or debris, or for loosening soil.",5587
canal,noun,kênh đào,It is connected to La Rochelle by the Canal de Marans à la Rochelle.,Marans được kết nối với La Rochelle bằng kênh đào Marans à la Rochelle.,"An artificial waterway, often connecting one body of water with another",5588
recuperate,verb,hồi phục,"After recuperating , I quit playing professionally.","Sau khi hồi phục , tôi không chơi trong đội chuyên nghiệp nữa.","To recover, especially from an illness; to get better from an illness.",5589
brutal,adjective,tàn bạo,It just means these tasks are designed to test you in the most brutal way.,Nghĩa là những cuộc thi này được thiết kế để thử thách cậu với cách tàn bạo nhất.,"Savagely violent, vicious, ruthless, or cruel",5591
brook,verb,suối,The sky is blue and the larks are singing and the brooks are brimming full.,"Bầu trời thì xanh, chim chiền đang hót và những dòng suối đầy tràn.","(transitive, obsolete, except in Scots) To use; enjoy; have the full employment of.",5592
precision,adjective,đúng,You are precisely the kind of young man I welcome here.,Ngươi đúng là loại người mà ta chào đón ở nơi này.,(mathematics) the number of significant digits to which a value may be measured reliably,5593
sacrilegious,adjective,báng bổ,May even be sacrilegious .,Có khi còn mang tội báng bổ nữa.,Committing sacrilege.,5594
bitter,adjective,đắng,"She determines that there is nothing wrong with not wanting her kids to suffer, having been poor and knowing how bitter it can be.",Bà luôn nghĩ chẳng có gì sai khi không muốn con mình chịu cảnh nghèo khổ và biết rằng điều đó cay đắng thế nào.,Having an acrid taste (usually from a basic substance),5595
fiancee,noun,vợ chưa cưới,You lied to your own fiancee for years.,Anh đã nói dối vợ chưa cưới của anh hàng năm trời,Alternative spelling of [i]fiancée[/i],5596
furlough,verb,phép nghỉ,On furlough from the psych unit?,Anh lấy phép nghỉ chưa?,A leave of absence or vacation.,5597
lieutenant,adjective,trung úy,Lieutenant .,Trung úy,(military) The lowest commissioned officer rank or ranks in many military forces.,5598
fraternity,noun,tình anh em,"A fraternity , now, that's a brotherhood of men who forge a lifetime bond.",đó là một tình anh em của những người có gắn bó máu thịt suốt đời.,The quality of being brothers; brotherhood,5599
expel,verb,đuổi,"In Japan a 17-year-old student is expelled from school, although he is well-behaved and at the top of his class of 42 students.","Tại Nhật, một học sinh 17 tuổi bị đuổi khỏi trường, mặc dù cậu có hạnh kiểm tốt và đứng đầu lớp có 42 học sinh.",To eject or erupt,5600
recite,verb,kể lại,I'll recite them.,Để tôi kể lại .,"(transitive) To repeat aloud some passage, poem or other text previously memorized, often before an audience",5601
infirmary,noun,bệnh xá,"You get me to the infirmary , I save your life.","Anh đưa tôi tới bệnh xá , tôi sẽ cứu anh.","A place where sick or injured people are cared for, especially a small hospital; sickhouse.",5602
intellectual,adjective,người trí thức,But if he shouldn't turn out to be an intellectual ?,Nhưng có khi hắn thật ra không phải là một người trí thức ?,"Belonging to, or performed by, the intellect; mental; as, intellectual powers, activities, etc.",5603
dandy,adjective,diện,That one's quite a dandy .,Anh chàng kia cũng khá ăn diện đấy,"Like a dandy, foppish.",5604
ace,adjective,nhà vô địch,"I'm from Fresno, Ace .",nhà vô địch à.,A single point or spot on a playing card or die.,5605
pedagogical,adjective,sư phạm,To give it the pedagogical makeover it needs.,Mang lại sự mới mẻ về sư phạm cần thiết.,pedagogic,5606
unify,verb,hợp nhất,"In contrast, true worship has a unifying effect on people.","Trái lại, sự thờ phượng thật làm cho người ta hợp nhất .",(transitive) Cause to become one; make into a unit; consolidate; merge; combine.,5607
loiter,verb,lảng vảng,Do stop loitering by the door and come in.,"Vào trong đi, đừng lảng vảng ngoài cửa nữa!",To stand about without any aim or purpose; to stand about idly; to linger; to hang around.,5608
obtrusive,adjective,làm phiền,"The obtrusiveness and cost of these structures led in the late 1940s and early 1950s, to a more dynamic approach.","Sự điên cuồng và chi phí của các công trình này đã dẫn đến những năm cuối của thập kỷ 1940 và đầu những năm 1950, với cách tiếp cận năng động hơn.",Sticking out; protruding.,5609
mien,noun,dung nhan,You mien -muk.,Bà giống như Mien -Muk.,"(uncountable) Demeanor; facial expression or attitude, especially one which is intended by its bearer.",5610
unbecoming,adjective,không hợp,"I think your gown is very unbecoming , too!",Đầm của chị cũng rất không hợp chút nào!,"Not flattering, attractive or appropriate.",5611
composed,adjective,bình tĩnh,He is calm and composed because he has the situation under control.,Anh bình tĩnh là vì anh biết mình làm chủ được tình thế.,showing composure.,5612
adjoin,verb,tiếp giáp,The trunk was empty before I left the adjoining state of Georgia.,"Tuy nhiên, cốp xe của tôi trống không trước khi rời bang Georgia tiếp giáp bang Florida.",(transitive) To be in contact or connection with.,5613
lofty,adjective,cao quý,"True, he dwells in a lofty spirit realm, but he is not far off from us.","Đúng, Ngài ngự trong cõi thần linh cao quý , nhưng Ngài không xa cách chúng ta.","high, tall, having great height or stature",5614
entreat,verb,cầu khẩn,I shall return to Rome and entreat Crassus to aid in crushing Spartacus and his rebellion.,Tôi sẽ quay về Rome và cầu khẩn Crassus để giúp tiêu diệt Spartacus và binh đoàn của hắn.,Alternative form of entreaty.,5615
hither,adjective,bên này,Blew hither ; here am I.,Đẩy tôi bay bay mãi đến nơi này.,"(literary or archaic) To this place, to here.",5616
resound,Verb,vang dội,The answer is a resounding yes!,Câu trả lời là tiếng có vang dội !,(transitive) to echo a sound,5617
askance,adjective,nghi ngờ,"And if I'd said something completely bizarre he would have looked askance at me, and regulated the conversation.","Và nếu tôi nói gì đó hoàn toàn kỳ cục, anh ta sẽ nhìn tôi ngờ vực, và điều chỉnh lại cuộc hội thoại.","(of a look or glance) With disapproval, skepticism, or suspicion.",5618
firmament,noun,bầu trời,""" A shimmering, glowing star in the cinema firmament . """,""" Một ngôi sao lung linh, rạng rỡ trên bầu trời điện ảnh. """,(uncountable) The vault of the heavens; the sky.,5619
bygone,adjective,quá khứ,"Old friend, let's let bygones be bygones .","Thôi bây giờ, bạn già, hãy bỏ qua quá khứ .",Having been or happened in the far past.,5620
crag,noun,vách đá cheo leo,“Jehovah is my crag ” (2),‘Đức Giê-hô-va là vách đá của con’ (2),A rocky outcrop.,5621
embitter,verb,làm cay đắng,"Yet, Mary was not embittered .",Nhưng Ma-ri không cay đắng dù Giô-sép không hiểu cô.,To cause to be bitter.,5622
premonition,noun,điềm báo trước,And in a premonition of today's world,Như là một điềm báo trước của thế giới ngày nay,"A clairvoyant or clairaudient experience, such as a dream, which resonates with some event in the future.",5623
latitude,noun,vĩ độ,"The climate of a region depends on a number of factors, especially latitude .","Khí hậu của một khu vực phụ thuộc vào nhiều yếu tố, đặc biệt là vĩ độ .","(geography, astronomy) The angular distance north or south from a planet's equator, measured along the meridian of that particular point.",5624
innovation,noun,sáng kiến,I want to share one story about an innovation called drip irrigation.,Tôi muốn kể một câu chuyện về sáng kiến gọi là tưới tiêu nhỏ giọt.,"The act of innovating; the introduction of something new, in customs, rites, etc.",5625
depletion,noun,sự cạn kiệt,Depletion is used to record the consumption of natural resources.,Sự cạn kiệt được sử dụng để ghi lại sự tiêu thụ tài nguyên thiên nhiên.,"the act of depleting, or the state of being depleted; exhaustion",5626
impenetrable,adjective,chắn,And the other one though is impenetrability .,Và một đặc tính khác đó là tính chắn .,incomprehensible; inscrutable,5627
semaphore,verb,semaphore,"Semaphore lines, telegraph systems and telex machines can be considered early precursors of this kind of communication.","Đường dây semaphore , hệ thống điện báo và máy telex có thể được coi là tiền thân sớm của loại truyền thông này.","Any visual signaling system with flags, lights, or mechanically moving arms.",5628
coincide,verb,trùng hợp,"Now, that is a cosmic series of coincidences .",Vậy là sự trùng hợp trong vụ này đạt đến hàng siêu nhiên rồi.,To occupy exactly the same space.,5629
plankton,noun,sinh vật phù du,The plankton is full of surprises when it comes to sex.,Một sinh vật phù du có rất nhiều những điều kinh ngạc khi giao phối.,a generic term for all the organisms that float in the sea. A single organism is known as a plankter,5630
dismally,adverb,đáng buồn,I do dismal .,tôi khá bi quan.,In a dismal manner,5631
keel,verb,sống thuyền,"It had neither bow nor stern, keel nor rudder—no curves.","Nó không có đuôi, mũi, sống thuyền , bánh lái và không có đường cong nào.",a large beam along the underside of a ship’s hull from bow to stern,5632
versed,adjective,thành thạo,Who is speaking in these verses ?,Ai đang nói những câu này?,"knowledgeable or skilled, either through study or experience",5633
demoralize,verb,làm nản lòng,"First, they demoralize the people who are engaged in the activity.","Đầu tiên, nó làm nản lòng những người tham gia vào công việc.",(American) To destroy morale; to dishearten.,5634
stupefied,adjective,kinh ngạc,"Masses of uniformed men, stupefying to the eye, and incredible to the imagination have stood in spellbound audience of the Fuhrer.","Vô số những người đàn ông trong quân phục, với ánh mắt đầy kinh ngạc Và trí tưởng tượng phi thường, lắng nghe và bị mê hoặc bởi bài nói của Führer.",Simple past tense and past participle of stupefy.,5636
bouillon,noun,canh thang,Chicken bouillon .,Gà Bouillon .,"A clear seasoned broth made by simmering usually light meat, such as beef or chicken.",5637
gunwale,noun,gunwale,"We pulled out a small tarp and tied two of its corners to paddle handles and the other corners to my husband’s feet, which he stretched out over the gunwales of the canoe.","Chúng tôi lấy ra một tấm bạt nhỏ, buộc hai góc vào mấy cái chèo và các góc kia vào đôi chân của chồng tôi đang duỗi dài trên mép thuyền.","(nautical) The top edge of the hull of a nautical vessel, where it meets the deck.",5638
resiliency,noun,sức bật,"the skills of motivation, resilience —",các kỹ năng về sức bật và thích ứng cao,resilience,5639
capsize,verb,lật úp,And they started laughing as the boat capsized and sank.,Và sau đó chúng cười lớn khi chiếc thuyền bị lật úp và chìm dần.,"(intransitive, nautical) To overturn.",5640
tussock,noun,bụi,They make nests and burrows in tall grasses called tussocks .,Họ làm cho tổ và hang trong bãi cỏ cao gọi là tussocks .,"A tuft or clump of green grass or similar verdure, forming a small hillock.",5641
demarcate,verb,phân giới,The second fixed a north-south line of demarcation running about 350 miles (560 km) west of the Cape Verde Islands.,"Thứ hai, cố định đường phân giới bắc nam cách các đảo Cape Verde 560km về hướng tây.",to mark the limits or boundaries of something; to delimit,5642
pedantry,noun,vẻ thông thái rởm,Pedantry .,Mô phạm .,An excessive attention to detail or rules.,5644
subsistence,noun,sinh hoạt,"Most enterprises are small, micro and individual ones, including subsistence jobs like street vendors.","Hầu hết các doanh nghiệp nhỏ, vi mô và cá nhân, bao gồm cả việc sinh hoạt như người bán hàng rong.",Real being; existence.,5645
prevalent,adjective,thịnh,The school's main goal was to encourage French aesthetics and the Neoclassical style to replace the prevalent baroque style.,Mục tiêu chủ yếu của trường là khuyến khích mỹ học Pháp và phong cách tân cổ điển để thay thế phong cách baroque đang thịnh hành.,Widespread or preferred.,5646
portent,noun,dự cảm,Or “ portents .”,Hay “ điềm ”.,"Something that portends an event about to occur, especially an unfortunate or evil event; an omen.",5648
patrimony,noun,di sản,"Foundations are often set up for charitable purposes, family patrimony and collective purposes.","Các quỹ thường được thiết lập cho từ thiện mục đích mục đích, di sản gia đình và tập thể.","A right or estate inherited from one's father; or, in a larger sense, from any ancestor.",5649
backlash,verb,khe,Do not fear backlash from your followers.,Ðừng sợ phản ứng dữ dội từ những người theo dõi.,A sudden backward motion.,5650
infinitesimal,adjective,vi phân,Such an infinitesimally small chance for success.,Quá ít cơ hội thành công.,"Incalculably, exceedingly, or immeasurably minute; vanishingly small.",5651
heretic,adjective,người theo dị giáo,Tatian —Apologist or Heretic ?,Tatian—Người biện giải về tôn giáo hay người theo dị giáo ?,Someone who in the opinion of others believes contrary to the fundamental tenets of a religion he claims to belong to.,5652
transcendental,adjective,siêu việt,A transcendental number whose value is the ratio high on any circumference to its diameter.,Một số siêu việt có giá trị là tỷ lệ giữa chu vi và đường kính hình tròn.,"(philosophy) Concerned with the a priori or intuitive basis of knowledge, independent of experience.",5653
beguiling,adjective,lý thú,Beguile me.,Hãy lợi dụng tôi.,Present participle of beguile.,5654
permutation,noun,pháp hoán vị,Narrow down the permutations .,Thu hẹp các hoán vị .,(mathematics) A one-to-one mapping from a finite set to itself.,5655
celerity,noun,sự mau chóng,"The first known equestrian governor of the two provinces was Marcus Fadius Celer Flavianus, in office in AD 44.","Vị tổng đốc thuộc tầng lớp kị sĩ đầu tiên được biết đến của hai tỉnh là một Marcus Fadius Celer Flavianus, nhậm chức vào năm 44 CN.",(in literary usage) Speed.,5656
impresario,noun,ông bầu,"A lot of artists have an impresario , who gets 10%%% for their trouble",Rất nhiều nghệ sĩ có một ông bầu lãnh 10% để chạy việc cho họ.,"A manager or producer in the entertainment industry, especially music or theatre.",5657
